custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,n_players,n_rounds,n_turns,initial_total_welfare,optimal_total_welfare,optimal_total_surplus,final_total_welfare,final_total_surplus,final_surplus_ratio,final_group_surplus_ratio_after_turn,mean_trade_ratio,mean_acceptance_rate,mean_proposer_net_surplus,mean_player_final_surplus
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,23.0,27.0,4.0,25.700000000000003,2.700000000000003,0.6750000000000007,0.6750000000000007,0.9629629629629629,0.6666666666666666,0.11111111111111113,0.9000000000000009
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,29.0,37.333333333333336,8.333333333333336,32.0,3.0,0.3599999999999999,0.3599999999999999,1.0,0.6666666666666666,0.23333333333333334,1.0
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,30.0,37.8,7.799999999999997,35.099999999999994,5.099999999999994,0.6538461538461534,0.6538461538461534,0.8333333333333334,1.0,0.4666666666666667,1.6999999999999982
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,20.0,24.0,4.0,23.799999999999997,3.799999999999997,0.9499999999999993,0.9499999999999993,1.212962962962963,0.7777777777777778,0.48888888888888893,1.2666666666666657
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,37.0,41.0,4.0,40.2,3.200000000000003,0.8000000000000007,0.8000000000000007,1.0,1.0,0.23333333333333334,1.0666666666666675
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,32.0,42.0,10.0,37.9,5.899999999999999,0.5899999999999999,0.5899999999999999,0.9444444444444444,1.0,0.3222222222222222,1.9666666666666661
chip_bargain__chip2_cohort_04_m8aexq_game_1,chip2__cohort_04_m8aexq__game_1,chip2__cohort_04_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,29.0,38.0,9.0,32.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.23333333333333334,1.0
chip_bargain__chip2_cohort_05_m7xjzy_game_1,chip2__cohort_05_m7xjzy__game_1,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,27.0,39.0,12.0,30.6,3.6000000000000014,0.3000000000000001,0.3000000000000001,1.0,0.6666666666666666,0.30000000000000004,1.2000000000000004
chip_bargain__chip2_cohort_05_m8aexq_game_1,chip2__cohort_05_m8aexq__game_1,chip2__cohort_05_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,25.0,33.0,8.0,29.4,4.399999999999999,0.5499999999999998,0.5499999999999998,0.7777777777777778,0.8888888888888888,0.48888888888888893,1.4666666666666661
chip_bargain__chip2_cohort_06_m7xk99_game_1,chip2__cohort_06_m7xk99__game_1,chip2__cohort_06_m7xk99__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 06-m7xk99,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,39.0,39.0,0.0,39.0,0.0,,,1.3518518518518519,0.0,0.3555555555555556,0.0
