custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,round,turn_index,absolute_turn_index,sender_id,buy_color,buy_quantity,sell_color,sell_quantity,status,recipient_id,accepted_binary,num_acceptors,multiple_acceptors_binary,proposer_net_surplus,trade_ratio,group_total_welfare_before,group_total_welfare_after,group_surplus_before,group_surplus_after,group_surplus_ratio_before,group_surplus_ratio_after
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,0,0,0,dog-orange-384,RED,2,GREEN,1,ACCEPTED,buffalo-red-6989,1,1,0,0.09999999999999998,0.5,23.0,23.4,0.0,0.3999999999999986,0.0,0.09999999999999964
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,0,1,1,buffalo-red-6989,GREEN,1,RED,2,ACCEPTED,dog-orange-384,1,2,1,0.3,2.0,23.4,23.799999999999997,0.3999999999999986,0.7999999999999972,0.09999999999999964,0.1999999999999993
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,0,2,2,cat-pink-8143,RED,2,GREEN,1,ACCEPTED,buffalo-red-6989,1,1,0,0.30000000000000004,0.5,23.799999999999997,24.4,0.7999999999999972,1.3999999999999986,0.1999999999999993,0.34999999999999964
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,1,0,3,dog-orange-384,RED,2,GREEN,1,ACCEPTED,buffalo-red-6989,1,1,0,0.09999999999999998,0.5,24.4,24.8,1.3999999999999986,1.8000000000000007,0.34999999999999964,0.4500000000000002
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,1,1,4,buffalo-red-6989,GREEN,1,RED,2,ACCEPTED,cat-pink-8143,1,2,1,0.3,2.0,24.8,25.400000000000002,1.8000000000000007,2.400000000000002,0.4500000000000002,0.6000000000000005
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,1,2,5,cat-pink-8143,RED,3,GREEN,2,ACCEPTED,dog-orange-384,1,1,0,0.20000000000000018,0.6666666666666666,25.400000000000002,25.700000000000003,2.400000000000002,2.700000000000003,0.6000000000000005,0.6750000000000007
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,2,0,6,dog-orange-384,RED,1,GREEN,1,DECLINED,,0,0,0,-0.2,1.0,25.700000000000003,25.700000000000003,2.700000000000003,2.700000000000003,0.6750000000000007,0.6750000000000007
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,2,1,7,buffalo-red-6989,RED,1,GREEN,1,DECLINED,,0,0,0,-0.4,1.0,25.700000000000003,25.700000000000003,2.700000000000003,2.700000000000003,0.6750000000000007,0.6750000000000007
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,2,2,8,cat-pink-8143,RED,2,GREEN,1,DECLINED,,0,0,0,0.30000000000000004,0.5,25.700000000000003,25.700000000000003,2.700000000000003,2.700000000000003,0.6750000000000007,0.6750000000000007
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,0,0,0,otter-yellow-8375,GREEN,1,RED,1,ACCEPTED,badger-purple-4937,1,1,0,0.2,1.0,29.0,29.5,0.0,0.5,0.0,0.059999999999999984
