treatment_name,metric_scope,metric,generated_mean,human_mean,abs_error
CHIP2__GAME_1,game,final_surplus_ratio,0.5947019383023803,0.5267422587585121,0.06795967954386817
CHIP2__GAME_1,turn,proposer_net_surplus,0.2662037037037037,0.8212962962962962,0.5550925925925925
CHIP2__GAME_1,turn,trade_ratio,1.0628086419753087,0.9454707654666805,0.11733787650862815
CHIP2__GAME_1,turn,acceptance_rate,0.7685185185185185,0.4027777777777778,0.3657407407407407
CHIP2__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.5007792011501379,0.6810182725720562,0.1802390714219183
CHIP2__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.2722222222222222,0.9722222222222222,0.7
CHIP2__GAME_2_ALT_PROFILE,turn,trade_ratio,1.0601851851851851,0.8539981494842606,0.20618703570092456
CHIP2__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.7546296296296297,0.39814814814814814,0.3564814814814815
CHIP3__GAME_1,game,final_surplus_ratio,0.42453502544654825,0.611695835541549,0.1871608100950008
CHIP3__GAME_1,turn,proposer_net_surplus,0.3324074074074074,1.4652777777777777,1.1328703703703704
CHIP3__GAME_1,turn,trade_ratio,1.1026234567901236,0.9175411522633744,0.18508230452674923
CHIP3__GAME_1,turn,acceptance_rate,0.9351851851851852,0.5555555555555556,0.37962962962962965
CHIP3__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.4008583402254995,0.5673695802086812,0.16651123998318174
CHIP3__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.34583333333333327,1.5671296296296295,1.2212962962962963
CHIP3__GAME_2_ALT_PROFILE,turn,trade_ratio,1.1759259259259258,0.9641689714606381,0.21175695446528775
CHIP3__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.8472222222222222,0.4583333333333333,0.3888888888888889
CHIP4__GAME_1,game,final_surplus_ratio,0.29317958420967455,0.5114705904481,0.2182910062384254
CHIP4__GAME_1,turn,proposer_net_surplus,0.375,1.3361111111111112,0.9611111111111112
CHIP4__GAME_1,turn,trade_ratio,1.0694444444444444,1.0191945914168137,0.05024985302763074
CHIP4__GAME_1,turn,acceptance_rate,0.8935185185185185,0.5185185185185185,0.375
CHIP4__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.3006987133024719,0.5620252069498449,0.26132649364737304
CHIP4__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.36342592592592593,1.7481481481481482,1.3847222222222224
CHIP4__GAME_2_ALT_PROFILE,turn,trade_ratio,1.1882716049382718,1.0203924162257496,0.16787918871252216
CHIP4__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.9120370370370371,0.49074074074074076,0.42129629629629634
