custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,n_players,n_rounds,n_turns,initial_total_welfare,optimal_total_welfare,optimal_total_surplus,final_total_welfare,final_total_surplus,final_surplus_ratio,final_group_surplus_ratio_after_turn,mean_trade_ratio,mean_acceptance_rate,mean_proposer_net_surplus,mean_player_final_surplus
chip_bargain__chip2_cohort_01_m7xia7_game_1,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,23.0,27.0,4.0,24.200000000000003,1.2000000000000028,0.3000000000000007,0.3000000000000007,1.2222222222222223,0.2222222222222222,0.1888888888888889,0.40000000000000097
chip_bargain__chip2_cohort_01_m8aexq_game_1,chip2__cohort_01_m8aexq__game_1,chip2__cohort_01_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,29.0,37.333333333333336,8.333333333333336,33.5,4.5,0.5399999999999998,0.5399999999999998,1.0,1.0,0.23333333333333334,1.5
chip_bargain__chip2_cohort_02_m7xiz2_game_1,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,30.0,37.8,7.799999999999997,34.5,4.5,0.5769230769230771,0.5769230769230771,1.0,1.0,0.20000000000000004,1.5
chip_bargain__chip2_cohort_02_m8aexq_game_1,chip2__cohort_02_m8aexq__game_1,chip2__cohort_02_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,20.0,24.0,4.0,22.4,2.3999999999999986,0.5999999999999996,0.5999999999999996,1.6666666666666667,0.6666666666666666,0.2666666666666667,0.7999999999999995
chip_bargain__chip2_cohort_03_m8aexq_game_1,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,37.0,41.0,4.0,39.2,2.200000000000003,0.5500000000000007,0.5500000000000007,1.0,0.6666666666666666,0.23333333333333334,0.7333333333333343
chip_bargain__chip2_cohort_04_m7xjm0_game_1,chip2__cohort_04_m7xjm0__game_1,chip2__cohort_04_m7xjm0__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,32.0,42.0,10.0,37.9,5.899999999999999,0.5899999999999999,0.5899999999999999,1.0,1.0,0.26666666666666666,1.9666666666666661
chip_bargain__chip2_cohort_04_m8aexq_game_1,chip2__cohort_04_m8aexq__game_1,chip2__cohort_04_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 04-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,29.0,38.0,9.0,33.4,4.399999999999999,0.4888888888888887,0.4888888888888887,1.0,1.0,0.23333333333333334,1.4666666666666661
chip_bargain__chip2_cohort_05_m7xjzy_game_1,chip2__cohort_05_m7xjzy__game_1,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,27.0,39.0,12.0,32.3,5.299999999999997,0.44166666666666643,0.44166666666666643,1.0,1.0,0.30000000000000004,1.7666666666666657
chip_bargain__chip2_cohort_05_m8aexq_game_1,chip2__cohort_05_m8aexq__game_1,chip2__cohort_05_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,25.0,33.0,8.0,29.0,4.0,0.5,0.5,1.2222222222222223,0.8888888888888888,0.18888888888888886,1.3333333333333333
chip_bargain__chip2_cohort_06_m7xk99_game_1,chip2__cohort_06_m7xk99__game_1,chip2__cohort_06_m7xk99__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 06-m7xk99,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),generated,3,3,9,39.0,39.0,0.0,39.0,0.0,,,1.0,0.0,0.30000000000000004,0.0
chip_bargain__chip2_cohort_06_m8ag8i_game_1,chip2__cohort_06_m8ag8i__game_1,chip2__cohort_06_m8ag8i__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 06-m8ag8i,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,34.0,42.33333333333333,8.333333333333329,36.3,2.299999999999997,0.2759999999999998,0.2759999999999998,1.0,1.0,0.26666666666666666,0.7666666666666657
chip_bargain__chip2_cohort_07_m8ag8i_game_1,chip2__cohort_07_m8ag8i__game_1,chip2__cohort_07_m8ag8i__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 07-m8ag8i,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,26.0,39.0,13.0,35.8,9.799999999999997,0.7538461538461536,0.7538461538461536,1.037037037037037,0.6666666666666666,0.6000000000000001,3.2666666666666657
chip_bargain__chip2_cohort_08_m8ag8i_game_1,chip2__cohort_08_m8ag8i__game_1,chip2__cohort_08_m8ag8i__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 08-m8ag8i,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,28.0,32.599999999999994,4.599999999999994,31.9,3.8999999999999986,0.8478260869565225,0.8478260869565225,0.9074074074074073,0.8888888888888888,0.21111111111111108,1.2999999999999996
chip_bargain__chip2_cohort_09_m8ag8i_game_1,chip2__cohort_09_m8ag8i__game_1,chip2__cohort_09_m8ag8i__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 09-m8ag8i,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,21.0,24.0,3.0,22.8,1.8000000000000007,0.6000000000000002,0.6000000000000002,1.6666666666666667,0.6666666666666666,0.19999999999999998,0.6000000000000002
chip_bargain__chip2_cohort_11_m8agmu_game_1,chip2__cohort_11_m8agmu__game_1,chip2__cohort_11_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 11-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,28.0,35.599999999999994,7.599999999999994,33.2,5.200000000000003,0.6842105263157904,0.6842105263157904,0.7037037037037037,0.8888888888888888,0.5777777777777777,1.7333333333333343
chip_bargain__chip2_cohort_12_m8agmu_game_1,chip2__cohort_12_m8agmu__game_1,chip2__cohort_12_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 12-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,37.0,37.714285714285715,0.7142857142857153,37.5,0.5,0.699999999999999,0.699999999999999,0.9703703703703703,0.5555555555555556,0.1888888888888889,0.16666666666666666
chip_bargain__chip2_cohort_13_m8agmu_game_1,chip2__cohort_13_m8agmu__game_1,chip2__cohort_13_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 13-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,30.0,34.8,4.799999999999997,33.4,3.3999999999999986,0.7083333333333335,0.7083333333333335,1.0,0.8888888888888888,0.15555555555555556,1.1333333333333329
chip_bargain__chip2_cohort_14_m8agmu_game_1,chip2__cohort_14_m8agmu__game_1,chip2__cohort_14_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 14-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,28.0,29.25,1.25,28.7,0.6999999999999993,0.5599999999999994,0.5599999999999994,1.0,0.5555555555555556,0.06666666666666665,0.2333333333333331
chip_bargain__chip2_cohort_15_m8agmu_game_1,chip2__cohort_15_m8agmu__game_1,chip2__cohort_15_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 15-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,generated,3,3,9,34.0,42.33333333333333,8.333333333333329,39.1,5.100000000000001,0.6120000000000005,0.6120000000000005,1.0,1.0,0.26666666666666666,1.7000000000000004
