treatment_name,metric_family,metric,distance_kind,score
CHIP2__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.16572455892297883
CHIP2__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,0.8749999999999997
CHIP2__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.29166666666666663
CHIP2__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,0.8115740740740739
CHIP2__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.245358158695577
CHIP2__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.3657407407407407
CHIP2__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.6397867331394543
CHIP2__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.27199300760788087
CHIP2__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.9370077519379845
CHIP2__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.2929369784089347
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.18023907142191836
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,1.0374999999999994
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.3458333333333332
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,0.797222222222222
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.2531006159478382
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.3564814814814815
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.5932301326865458
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.1926964367808283
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.9561538461538459
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.2969231083382027
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.21238516906935948
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,3.5791666666666666
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.1930555555555553
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2412037037037036
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.20452674897119344
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.3796296296296296
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,1.0513201320132008
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.15721213788045468
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.5831845238095237
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.24770171957671955
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.17813755030921463
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,2.941666666666667
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.9805555555555556
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.338888888888889
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.2225079832718721
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.38888888888888884
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,1.0124192747143566
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.171179791671595
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.6494172494172494
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.2017578100911434
CHIP4__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.21964058695121377
CHIP4__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,4.758333333333333
CHIP4__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.5861111111111112
CHIP4__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,0.9962962962962963
CHIP4__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.19376837154614932
CHIP4__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.375
CHIP4__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.855579200592154
CHIP4__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.1964077535159141
CHIP4__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.1762541806020066
CHIP4__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.16078230344534694
CHIP4__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.26132649364737304
CHIP4__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,5.6000000000000005
CHIP4__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.8666666666666671
CHIP4__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.4050925925925928
CHIP4__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.19836860670194004
CHIP4__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.42129629629629634
CHIP4__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,1.1431759410018199
CHIP4__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.13730067514666688
CHIP4__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.694066985645933
CHIP4__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.21748613959140276
