seed,target_gameId,target_gameName,player_count,assignment_mode,bank_size,temperature,effective_support,max_weight
0,24hqfcDGXxLrMr7JY,VALIDATION_0_T,10,config_bank_archetype,3691,0.07,180.19254690721283,0.027240139258227943
0,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,4,config_bank_archetype,3691,0.07,137.84010495943298,0.02982253614568041
0,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,4,config_bank_archetype,3691,0.07,148.29133471251603,0.029002774752866445
0,2TquMDieEiixty8AN,VALIDATION_0_T,10,config_bank_archetype,3691,0.07,180.19254690721283,0.027240139258227943
0,2YKNNw2fCqfipoCoZ,VALIDATION_15_C,13,config_bank_archetype,3691,0.07,136.4345553303788,0.03401716254229028
0,2gfGWhbozeGdJFuXg,VALIDATION_2_T,4,config_bank_archetype,3691,0.07,148.29133471251603,0.029002774752866445
0,2khRAszouj8vP8ZfP,VALIDATION_18_C,4,config_bank_archetype,3691,0.07,155.17204490634018,0.022464401791829357
0,3A3sYGqp4MsqL6MNC,VALIDATION_4_C,7,config_bank_archetype,3691,0.07,203.1003212010697,0.015253841912388998
0,3BxNLPzWw2rpgPJPe,VALIDATION_7_C,10,config_bank_archetype,3691,0.07,110.18690060159541,0.025613723927387567
0,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,4,config_bank_archetype,3691,0.07,137.84010495943298,0.02982253614568041
0,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,3,config_bank_archetype,3691,0.07,87.00513241615273,0.06709090214289985
0,3EQGxadfbmAKaACgZ,VALIDATION_5_T,4,config_bank_archetype,3691,0.07,43.428217861739014,0.12214323263293232
0,3NXGadc6567AGQEq9,VALIDATION_4_C,7,config_bank_archetype,3691,0.07,203.1003212010697,0.015253841912388998
0,3QiTKS59q5CuB32Dy,VALIDATION_14_T,6,config_bank_archetype,3691,0.07,83.44164092009271,0.03951668687066739
0,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,7,config_bank_archetype,3691,0.07,203.1003212010697,0.015253841912388998
0,43EgdreyndHorgfGv,VALIDATION_12_C,6,config_bank_archetype,3691,0.07,102.69808688970532,0.05594906376685529
0,4BF53pRkes6rAZfB4,VALIDATION_2_T,4,config_bank_archetype,3691,0.07,148.29133471251603,0.029002774752866445
0,4DZuoZwH72gWTocY5,VALIDATION_9_T,15,config_bank_archetype,3691,0.07,109.37185197835637,0.02338570068993198
0,4HwmGmWXPq5jBJust,VALIDATION_0_C,10,config_bank_archetype,3691,0.07,171.59274352725046,0.024032349322591646
0,4b6cXrHzX3uMEqs3v,VALIDATION_6_T,13,config_bank_archetype,3691,0.07,91.32896475772449,0.05029940919060764
0,4ee8PgTuMHuif2uEv,VALIDATION_1_T,3,config_bank_archetype,3691,0.07,105.10545950692558,0.04138836046208565
0,4hDDkjrDWqkXQRsrK,VALIDATION_3_C,6,config_bank_archetype,3691,0.07,126.51945642262523,0.028085382355409715
0,4zByjt6rX7gzj6tiM,VALIDATION_5_T,4,config_bank_archetype,3691,0.07,43.428217861739014,0.12214323263293232
0,52QdMhd96PFYubPFc,VALIDATION_10_T,3,config_bank_archetype,3691,0.07,87.00513241615273,0.06709090214289985
0,53ApueW6mJbX6RZgo,VALIDATION_16_C,10,config_bank_archetype,3691,0.07,155.34034535007805,0.028960064600075063
0,5CF98timgPxWv28MK,VALIDATION_18_C,4,config_bank_archetype,3691,0.07,155.17204490634018,0.022464401791829357
0,5CXQbz4x6uqNfJBtx,VALIDATION_2_T,4,config_bank_archetype,3691,0.07,148.29133471251603,0.029002774752866445
0,5Cc83tYuWvA6YkhBj,VALIDATION_1_T,3,config_bank_archetype,3691,0.07,105.10545950692558,0.04138836046208565
0,5R7YRmti4R5GiJKpi,VALIDATION_7_T,10,config_bank_archetype,3691,0.07,101.92951267648436,0.043106106043292035
0,5bJPLPSiwHm63WZS4,VALIDATION_0_T,10,config_bank_archetype,3691,0.07,180.19254690721283,0.027240139258227943
0,5fdwb2HXQnvKEm7oJ,VALIDATION_15_T,13,config_bank_archetype,3691,0.07,151.80113559405788,0.023251008687120277
0,5jDHNDoA3Zrd9ZWyP,VALIDATION_14_C,6,config_bank_archetype,3691,0.07,142.783245464904,0.026749639779729575
0,5mhtM66ewYHNxSp4q,VALIDATION_0_C,10,config_bank_archetype,3691,0.07,171.59274352725046,0.024032349322591646
0,5zZoNBh7D35XSCvQk,VALIDATION_4_C,7,config_bank_archetype,3691,0.07,203.1003212010697,0.015253841912388998
0,62FyzyquiwhEjFNF6,VALIDATION_9_C,15,config_bank_archetype,3691,0.07,105.82559553403745,0.034784954236274486
0,65crAkEscRbHNJXbW,VALIDATION_10_C,3,config_bank_archetype,3691,0.07,113.85739633255457,0.033105202821315016
0,6B7rSLCwjDoRiGG4z,VALIDATION_10_C,3,config_bank_archetype,3691,0.07,113.85739633255457,0.033105202821315016
0,6BxRfLcBtXYodAS8h,VALIDATION_8_C,6,config_bank_archetype,3691,0.07,148.33674768957354,0.0342152755141261
0,6Mw9RRwcGQrJbouQh,VALIDATION_13_T,16,config_bank_archetype,3691,0.07,59.45497070742038,0.07376359138109273
0,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,3,config_bank_archetype,3691,0.07,119.25491377369988,0.02760638871702563
0,6pQRuemJv5faRcZft,VALIDATION_9_T,15,config_bank_archetype,3691,0.07,109.37185197835637,0.02338570068993198
0,6sSM4xSyZQkaxyHav,VALIDATION_5_C,4,config_bank_archetype,3691,0.07,149.59964375721108,0.037126670276803275
0,75Lp6nDFLGvmzj2Bm,VALIDATION_18_C,4,config_bank_archetype,3691,0.07,155.17204490634018,0.022464401791829357
0,79XdcpxMwu5Lprr32,VALIDATION_3_C,6,config_bank_archetype,3691,0.07,126.51945642262523,0.028085382355409715
0,79kveGWTa4seiDX6H,VALIDATION_10_T,3,config_bank_archetype,3691,0.07,87.00513241615273,0.06709090214289985
0,7FQezekfKk3zctLN8,VALIDATION_17_T,19,config_bank_archetype,3691,0.07,104.17142900339266,0.04072673962490785
0,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,6,config_bank_archetype,3691,0.07,28.66959437589181,0.12493419885764341
0,7YMGuvvpa9mZkXesJ,VALIDATION_9_T,15,config_bank_archetype,3691,0.07,109.37185197835637,0.02338570068993198
0,7gzFJKi7ZjAFkvL2b,VALIDATION_17_T,19,config_bank_archetype,3691,0.07,104.17142900339266,0.04072673962490785
0,7oRFMBwqmesGX7t3H,VALIDATION_15_C,13,config_bank_archetype,3691,0.07,136.4345553303788,0.03401716254229028
0,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,10,config_bank_archetype,3691,0.07,173.23633223871488,0.027788994202593655
0,7ywewvEuctuz4Rq8j,VALIDATION_3_C,6,config_bank_archetype,3691,0.07,126.51945642262523,0.028085382355409715
0,8CLRcukgR3Gg6skJF,VALIDATION_15_C,13,config_bank_archetype,3691,0.07,136.4345553303788,0.03401716254229028
0,8GneB6qmtDLSnbcJT,VALIDATION_4_T,7,config_bank_archetype,3691,0.07,127.15524531100887,0.035777072030728524
0,8XtcNG6WNCrzvWCq6,VALIDATION_2_T,4,config_bank_archetype,3691,0.07,148.29133471251603,0.029002774752866445
0,8dBkS5FZcPQP3kPSS,VALIDATION_6_T,13,config_bank_archetype,3691,0.07,91.32896475772449,0.05029940919060764
0,8v9GMEiWGwG2KBXJv,VALIDATION_18_C,4,config_bank_archetype,3691,0.07,155.17204490634018,0.022464401791829357
0,8wL3nijxWrRTyL9oe,VALIDATION_8_T,6,config_bank_archetype,3691,0.07,28.66959437589181,0.12493419885764341
0,925LF9k9CXpz8KjQm,VALIDATION_11_T,12,config_bank_archetype,3691,0.07,113.29979591753654,0.03607568754200339
0,9KfTAYXHFSCbkq5ws,VALIDATION_9_T,15,config_bank_archetype,3691,0.07,109.37185197835637,0.02338570068993198
0,9Ne4CP89dteYMyNu8,VALIDATION_10_C,3,config_bank_archetype,3691,0.07,113.85739633255457,0.033105202821315016
0,9XMnEWPTXRNwzbTga,VALIDATION_15_T,13,config_bank_archetype,3691,0.07,151.80113559405788,0.023251008687120277
0,9aygFvfvCRquDLWYn,VALIDATION_0_T,10,config_bank_archetype,3691,0.07,180.19254690721283,0.027240139258227943
0,9oyspxPncwXdAkruR,VALIDATION_2_C,4,config_bank_archetype,3691,0.07,114.94502024015259,0.033468700000311394
0,9wK3bW5urC94Lk2Cy,VALIDATION_15_C,13,config_bank_archetype,3691,0.07,136.4345553303788,0.03401716254229028
0,AHQrMQMfvyZE92T5z,VALIDATION_17_T,19,config_bank_archetype,3691,0.07,104.17142900339266,0.04072673962490785
0,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,6,config_bank_archetype,3691,0.07,125.5267960824645,0.029264935307669795
0,ALoMZFmwG8Nkjgy8f,VALIDATION_13_T,16,config_bank_archetype,3691,0.07,59.45497070742038,0.07376359138109273
0,AM4KAiSTuecnrm9F4,VALIDATION_17_C,19,config_bank_archetype,3691,0.07,100.16555741020316,0.03969617432078907
0,ANFyqbuHEsXYNuNcn,VALIDATION_15_T,13,config_bank_archetype,3691,0.07,151.80113559405788,0.023251008687120277
0,ANZmRctEmzi3aXhxq,VALIDATION_16_T,10,config_bank_archetype,3691,0.07,173.23633223871488,0.027788994202593655
0,ARCTMEd6XBALxnwuv,VALIDATION_10_C,3,config_bank_archetype,3691,0.07,113.85739633255457,0.033105202821315016
0,ASQtYBWx6cGN27KxL,VALIDATION_12_C,6,config_bank_archetype,3691,0.07,102.69808688970532,0.05594906376685529
0,AaPW26f94YzzFxPLk,VALIDATION_0_C,10,config_bank_archetype,3691,0.07,171.59274352725046,0.024032349322591646
0,Acx4Q495QGk2h3E6Y,VALIDATION_13_T,16,config_bank_archetype,3691,0.07,59.45497070742038,0.07376359138109273
0,AfraiKcnCmXFPxP6A,VALIDATION_16_C,10,config_bank_archetype,3691,0.07,155.34034535007805,0.028960064600075063
0,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,13,config_bank_archetype,3691,0.07,64.38219745986609,0.03723658283742305
0,AnjtqGQm62oCiT59X,VALIDATION_15_T,13,config_bank_archetype,3691,0.07,151.80113559405788,0.023251008687120277
0,AyHfswaGiu42S5cMi,VALIDATION_5_C,4,config_bank_archetype,3691,0.07,149.59964375721108,0.037126670276803275
0,AyQkFs97hRTki5zWR,VALIDATION_14_T,6,config_bank_archetype,3691,0.07,83.44164092009271,0.03951668687066739
0,BJWpJtN2jP8jHntmQ,VALIDATION_4_C,7,config_bank_archetype,3691,0.07,203.1003212010697,0.015253841912388998
0,BwwK2gGYkeaWTaxGf,VALIDATION_19_C,4,config_bank_archetype,3691,0.07,137.84010495943298,0.02982253614568041
0,C2QpMte8Yi4kP9AFa,VALIDATION_5_C,4,config_bank_archetype,3691,0.07,149.59964375721108,0.037126670276803275
0,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,6,config_bank_archetype,3691,0.07,142.783245464904,0.026749639779729575
0,C6saDK7dbQmkvtG5X,VALIDATION_5_T,4,config_bank_archetype,3691,0.07,43.428217861739014,0.12214323263293232
0,CERwfEBrZtGF9Y7LH,VALIDATION_10_C,3,config_bank_archetype,3691,0.07,113.85739633255457,0.033105202821315016
0,CapNW6NsJ4cku7sjt,VALIDATION_16_T,10,config_bank_archetype,3691,0.07,173.23633223871488,0.027788994202593655
0,CarK72F4To7L5xGeb,VALIDATION_16_T,10,config_bank_archetype,3691,0.07,173.23633223871488,0.027788994202593655
0,CbDvrXGkphmfGtH3G,VALIDATION_13_C,16,config_bank_archetype,3691,0.07,88.00462010653372,0.03409069577647176
0,CgRvQQ4XBy4Gx576F,VALIDATION_17_T,19,config_bank_archetype,3691,0.07,104.17142900339266,0.04072673962490785
0,CoHyYysb84APn5gDE,VALIDATION_18_T,4,config_bank_archetype,3691,0.07,189.14077309197899,0.020006982376738213
0,CpcpNpmXaYtr3JqsB,VALIDATION_14_T,6,config_bank_archetype,3691,0.07,83.44164092009271,0.03951668687066739
0,CpuEjrhZfGAXgYQpz,VALIDATION_8_C,6,config_bank_archetype,3691,0.07,148.33674768957354,0.0342152755141261
