metric_family,metric,distance_kind,n_groups,mean_score,median_score
behavior_distribution_distance,fairness_wd,mean_wasserstein_1d,6,0.27905531914893617,0.27974468085106385
behavior_distribution_distance,trust_wd,mean_wasserstein_1d,6,0.08584869976359338,0.09617021276595747
behavior_distribution_distance,trustworthiness_wd,mean_wasserstein_1d,6,0.07354925137903862,0.07333333333333333
behavior_distribution_distance,cooperation_wd,mean_wasserstein_1d,6,0.17317021276595745,0.17055555555555557
behavior_distribution_distance,coordination_wd,mean_wasserstein_1d,6,0.36765011820330973,0.37888888888888894
behavior_distribution_distance,fairness_offer_wd,wasserstein_1d,6,0.13620520094562646,0.128
behavior_distribution_distance,inequality_tolerance_wd,wasserstein_1d,6,0.4219054373522459,0.41200000000000003
behavior_distribution_distance,trust_send_wd,wasserstein_1d,6,0.08584869976359338,0.09617021276595747
behavior_distribution_distance,trustworthiness_return_wd,wasserstein_1d,6,0.07354925137903862,0.07333333333333333
behavior_distribution_distance,cooperation_pd_wd,wasserstein_1d,6,0.2812293144208038,0.28
behavior_distribution_distance,cooperation_sh_wd,wasserstein_1d,6,0.06511111111111112,0.04765957446808508
behavior_distribution_distance,coordination_earth_wd,wasserstein_1d,6,0.36765011820330973,0.37888888888888894
paper_index_distribution_distance,delegation_index_wd,wasserstein_1d,4,0.17857142857142858,0.15714285714285714
paper_index_distribution_distance,payoff_index_wd,wasserstein_1d,6,0.07409183005510617,0.07555026455026455
paper_index_distribution_distance,prosociality_index_wd,wasserstein_1d,6,0.1263657620815483,0.1259290780141844
paper_index_distribution_distance,kindness_index_wd,wasserstein_1d,6,0.15380670624686582,0.14822695035460992
paper_index_distribution_distance,intentions_index_wd,wasserstein_1d,6,0.20141695878262653,0.19039928193499622
paper_index_distribution_distance,predictability_index_wd,wasserstein_1d,6,0.32357014534971357,0.32
paper_index_distribution_distance,equality_index_wd,wasserstein_1d,6,0.12410726865704926,0.12399999999999999
delegation_distribution_distance,mean_delegation_wd,mean_wasserstein_1d,4,0.2571428571428572,0.25
delegation_distribution_distance,C_delegated,wasserstein_1d,4,0.20500000000000002,0.21
delegation_distribution_distance,PD_delegated,wasserstein_1d,4,0.10000000000000002,0.09000000000000002
delegation_distribution_distance,SH_delegated,wasserstein_1d,4,0.14500000000000002,0.16000000000000003
delegation_distribution_distance,TGReceiver_delegated,wasserstein_1d,4,0.35,0.31999999999999995
delegation_distribution_distance,TGSender_delegated,wasserstein_1d,4,0.53,0.52
delegation_distribution_distance,UGProposer_delegated,wasserstein_1d,4,0.10500000000000004,0.050000000000000044
delegation_distribution_distance,UGResponder_delegated,wasserstein_1d,4,0.365,0.37
scenario_state_distribution_distance,mean_role_state_tv,total_variation,6,0.31987504221546775,0.31039513677811553
scenario_state_distribution_distance,C_decision_state,total_variation,6,0.33478132387706855,0.35
scenario_state_distribution_distance,PD_decision_state,total_variation,6,0.26733451536643027,0.26
scenario_state_distribution_distance,SH_decision_state,total_variation,6,0.0784160756501182,0.057659574468085124
scenario_state_distribution_distance,TGReceiver_decision_state,total_variation,6,0.29509456264775413,0.2758628841607565
scenario_state_distribution_distance,TGSender_decision_state,total_variation,6,0.20611406619385345,0.12111111111111111
scenario_state_distribution_distance,UGProposer_decision_state,total_variation,6,0.3883481087470449,0.39
scenario_state_distribution_distance,UGResponder_decision_state,total_variation,6,0.6690366430260047,0.6822222222222222
scenario_direct_value_distance,mean_numeric_direct_value_wd,mean_wasserstein_1d,6,1.0172700852909977,0.9843971631205675
scenario_direct_value_distance,UGProposer_decision_direct,wasserstein_1d,6,0.6205363432852463,0.6199999999999999
scenario_direct_value_distance,UGResponder_decision_direct,wasserstein_1d,6,2.002107467241702,1.9672813238770686
scenario_direct_value_distance,TGReceiver_decision_direct,wasserstein_1d,6,0.4291664453460445,0.43851063829787235
