target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.3544220736123702,0.08876347669319014,0.06536423986500214,0.1339194895481185,0.07098007039037639,0.05363907519819641,0.4883415631604887,-0.2830279157173925,0.17957223688414636,0.46260015260153886,-0.017783406302813748,-0.011725164666805732,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.3544220736123702,0.08876347669319014,0.06536423986500214,0.03691862343659047,0.07484947960977717,0.06141153626659588,0.3913406970489607,-0.2830279157173925,0.08768447051164263,0.37071238622903513,-0.013913997083412968,-0.003952703598406264,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.3544220736123702,0.08876347669319014,0.06536423986500214,-0.13654497849728098,0.08131124420659985,0.06190193957519144,0.21787709511508924,-0.2830279157173925,-0.0766355357685724,0.2063923799488201,-0.007452232486590285,-0.0034623002898107047,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.3544220736123702,0.08876347669319014,0.06536423986500214,-0.23899929141413256,0.0848970934339203,0.07172661268428106,0.11542278219823765,-0.2830279157173925,-0.17368928741585,0.1093386283015425,-0.0038663832592698427,0.006362372819278914,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.3544220736123702,0.08876347669319014,0.06536423986500214,-0.25050264028692415,0.0852902916253423,0.0699788581067471,0.10391943332544606,-0.2830279157173925,-0.1845862729387333,0.09844164277865919,-0.003473185067847842,0.004614618241744958,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.3544220736123702,0.08876347669319014,0.06536423986500214,-0.2604205056900708,0.08562784670053103,0.06373742858241614,0.09400156792229941,-0.2830279157173925,-0.19398134883455542,0.08904656688283707,-0.0031356299926591086,-0.001626811282586002,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.2975579698439912,0.0868801731159312,0.06364416173686048,0.11138495646691315,0.07189755528959606,0.05408585712626137,0.40894292631090434,-0.22916122677419293,0.15822554180723336,0.3873867685814263,-0.014982617826335143,-0.00955830461059911,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.2975579698439912,0.0868801731159312,0.06364416173686048,0.0795069260544482,0.07317581285618383,0.05981456615936857,0.3770648958984394,-0.22916122677419293,0.1280278628752921,0.35718908964948504,-0.013704360259747375,-0.0038295955774919066,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-0.2975579698439912,0.0868801731159312,0.06364416173686048,-0.022902035615540717,0.07713905501517321,0.060180484271278714,0.27465593422845047,-0.22916122677419293,0.031017071924588246,0.2601782986987812,-0.009741118100757992,-0.003463677465581766,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-0.2975579698439912,0.0868801731159312,0.06364416173686048,-0.19130235164334386,0.08324694263696251,0.06517131370356409,0.10625561820064733,-0.22916122677419293,-0.128506543858669,0.10065468291552393,-0.0036332304789686853,0.0015271519667036104,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.2975579698439912,0.0868801731159312,0.06364416173686048,-0.2115248888813892,0.08395053401796812,0.0617515711976731,0.08603308096260198,-0.22916122677419293,-0.147663112780974,0.08149811399321893,-0.00292963909796308,-0.0018925905391873818,0,0,106,22,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.2975579698439912,0.0868801731159312,0.06364416173686048,-0.22458500512265256,0.08440181024927025,0.07200975829169981,0.07297296472133863,-0.22916122677419293,-0.16003480550993543,0.0691264212642575,-0.002478362866660949,0.00836559655483933,0,0,106,22,0.0,0.0
itt_efficiency,oracle,game,,linear,10,-0.13546315850465973,0.14407110392901307,0.10813078672177946,0.15926319516906406,0.12397108154480212,0.09405700839275186,0.2947263536737238,-0.11805668430663108,0.17215156005436338,0.29020824436099446,-0.02010002238421095,-0.014073778329027606,0,0,110,147,0.0,0.0
itt_efficiency,oracle,game,,linear,6,-0.13546315850465973,0.14407110392901307,0.10813078672177946,0.03507366727744088,0.1328120374932771,0.09828825257323884,0.1705368257821006,-0.11805668430663108,0.049865838373201354,0.16792252267983243,-0.01125906643573596,-0.009842534148540624,0,0,110,147,0.0,0.0
itt_efficiency,oracle,game,,linear,16,-0.13546315850465973,0.14407110392901307,0.10813078672177946,-0.022208445740933502,0.13669734909135967,0.10161754463813798,0.11325471276372623,-0.11805668430663108,-0.006538148732593063,0.11151853557403801,-0.007373754837653401,-0.006513242083641485,0,0,110,147,0.0,0.0
itt_efficiency,oracle,game,,linear,8,-0.13546315850465973,0.14407110392901307,0.10813078672177946,-0.041331685410182395,0.13797007543363685,0.1085415147009993,0.09413147309447734,-0.11805668430663108,-0.0253682321022366,0.09268845220439448,-0.006101028495376221,0.0004107279792198437,0,0,110,147,0.0,0.0
itt_efficiency,oracle,game,,linear,12,-0.13546315850465973,0.14407110392901307,0.10813078672177946,-0.045308310966890586,0.13823326368277644,0.10560815725056694,0.09015484753776914,-0.11805668430663108,-0.029283896605625248,0.08877278770100583,-0.005837840246236625,-0.002522629471212526,0,0,110,147,0.0,0.0
itt_efficiency,oracle,game,,linear,4,-0.13546315850465973,0.14407110392901307,0.10813078672177946,-0.05599581954149735,0.13893813329127028,0.1034801972960175,0.07946733896316238,-0.11805668430663108,-0.03980756733058288,0.0782491169760482,-0.00513297063774279,-0.004650589425761964,0,0,110,147,0.0,0.0
