custom_id,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,data_source,round,turn_index,absolute_turn_index,sender_id,buy_color,buy_quantity,sell_color,sell_quantity,status,recipient_id,accepted_binary,num_acceptors,multiple_acceptors_binary,proposer_net_surplus,trade_ratio,group_total_welfare_before,group_total_welfare_after,group_surplus_before,group_surplus_after,group_surplus_ratio_before,group_surplus_ratio_after
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,otter-blue-7516,RED,2,BLUE,3,DECLINED,,0,0,0,0.7999999999999998,1.5,61.0,61.0,0.0,0.0,0.0,0.0
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,peacock-red-3668,BLUE,2,GREEN,2,ACCEPTED,otter-blue-7516,1,1,0,0.0,1.0,61.0,61.2,0.0,0.20000000000000284,0.0,0.04000000000000057
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,cat-orange-2462,RED,1,BLUE,1,DECLINED,,0,0,0,0.30000000000000004,1.0,61.2,61.2,0.20000000000000284,0.20000000000000284,0.04000000000000057,0.04000000000000057
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,otter-blue-7516,RED,1,BLUE,2,ACCEPTED,cat-orange-2462,1,1,0,0.19999999999999996,2.0,61.2,61.8,0.20000000000000284,0.7999999999999972,0.04000000000000057,0.15999999999999942
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,peacock-red-3668,RED,1,BLUE,1,DECLINED,,0,0,0,0.5,1.0,61.8,61.8,0.7999999999999972,0.7999999999999972,0.15999999999999942,0.15999999999999942
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,cat-orange-2462,GREEN,2,BLUE,2,DECLINED,,0,0,0,-0.3999999999999999,1.0,61.8,61.8,0.7999999999999972,0.7999999999999972,0.15999999999999942,0.15999999999999942
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,0,6,peacock-red-3668,RED,1,BLUE,2,ACCEPTED,cat-orange-2462,1,1,0,0.0,2.0,61.8,62.199999999999996,0.7999999999999972,1.1999999999999957,0.15999999999999942,0.23999999999999916
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,1,7,otter-blue-7516,RED,1,BLUE,2,ACCEPTED,peacock-red-3668,1,1,0,0.19999999999999996,2.0,62.199999999999996,62.4,1.1999999999999957,1.3999999999999986,0.23999999999999916,0.2799999999999997
chip_bargain__chip3_cohort_02_m8aiq8_game_1,chip3__cohort_02_m8aiq8__game_1,chip3__cohort_02_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,2,2,8,cat-orange-2462,RED,1,GREEN,1,DECLINED,,0,0,0,0.5,1.0,62.4,62.4,1.3999999999999986,1.3999999999999986,0.2799999999999997,0.2799999999999997
chip_bargain__chip3_cohort_03_m8aiq8_game_1,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,0,0,badger-red-5032,RED,2,GREEN,3,ACCEPTED,squid-yellow-9545,1,1,0,0.10000000000000009,1.5,49.0,50.2,0.0,1.2000000000000028,0.0,0.12413793103448299
chip_bargain__chip3_cohort_03_m8aiq8_game_1,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,1,1,camel-yellow-5577,BLUE,2,GREEN,2,DECLINED,,0,0,0,-0.19999999999999996,1.0,50.2,50.2,1.2000000000000028,1.2000000000000028,0.12413793103448299,0.12413793103448299
chip_bargain__chip3_cohort_03_m8aiq8_game_1,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,0,2,2,squid-yellow-9545,BLUE,2,RED,3,ACCEPTED,badger-red-5032,1,1,0,0.5999999999999999,1.5,50.2,51.599999999999994,1.2000000000000028,2.5999999999999943,0.12413793103448299,0.26896551724137857
chip_bargain__chip3_cohort_03_m8aiq8_game_1,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,0,3,badger-red-5032,RED,2,GREEN,2,ACCEPTED,squid-yellow-9545,1,1,0,0.6000000000000001,1.0,51.599999999999994,52.8,2.5999999999999943,3.799999999999997,0.26896551724137857,0.3931034482758616
chip_bargain__chip3_cohort_03_m8aiq8_game_1,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,1,4,camel-yellow-5577,RED,2,BLUE,2,ACCEPTED,badger-red-5032,1,1,0,0.3999999999999999,1.0,52.8,53.199999999999996,3.799999999999997,4.199999999999996,0.3931034482758616,0.434482758620689
chip_bargain__chip3_cohort_03_m8aiq8_game_1,chip3__cohort_03_m8aiq8__game_1,chip3__cohort_03_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,generated,1,2,5,squid-yellow-9545,GREEN,2,RED,2,ACCEPTED,camel-yellow-5577,1,1,0,0.6,1.0,53.199999999999996,54.0,4.199999999999996,5.0,0.434482758620689,0.5172413793103445
