target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.14479991897079292,0.1479712732225937,0.11517488849739105,0.28170627313312246,0.11720972648839079,0.09935477379958939,0.4265061921039154,-0.03076154673420292,-0.01582011469780166,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.14479991897079292,0.1479712732225937,0.11517488849739105,-0.004633531373443134,0.13861698562350253,0.1088904116601631,0.14016638759734978,-0.009354287599091182,-0.006284476837227951,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.14479991897079292,0.1479712732225937,0.11517488849739105,-0.1411739343023568,0.14773674879287205,0.12957180521641914,0.0036259846684361108,-0.00023452442972166088,0.014396916719028097,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.14479991897079292,0.1479712732225937,0.11517488849739105,-0.15154430278422248,0.14840650627484955,0.13299520979790788,-0.006744383813429566,0.00043523305225584563,0.017820321300516834,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.14479991897079292,0.1479712732225937,0.11517488849739105,-0.3666189027601692,0.16167256456556706,0.1317249295997216,-0.22181898378937626,0.013701291342973348,0.016550041102330548,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.14479991897079292,0.1479712732225937,0.11517488849739105,-0.42276398605918475,0.16496015175415024,0.1406951086723824,-0.27796406708839183,0.016988878531556534,0.025520220174991365,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-0.10857673062188677,0.1456114393717402,0.11332393361687945,0.28208822110395726,0.11717855959358355,0.10003647805993772,0.39066495172584403,-0.02843287977815666,-0.013287455556941732,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.10857673062188677,0.1456114393717402,0.11332393361687945,0.020759142054518342,0.1368539631272652,0.12036101246727224,0.12933587267640512,-0.00875747624447501,0.007037078850392786,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.10857673062188677,0.1456114393717402,0.11332393361687945,-0.015587708326813221,0.13937065262370746,0.10962286572691976,0.09298902229507355,-0.006240786748032745,-0.0037010678899596916,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.10857673062188677,0.1456114393717402,0.11332393361687945,-0.06100929502163144,0.1424532001754296,0.12255881751810721,0.04756743560025534,-0.003158239196310614,0.009234883901227758,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-0.10857673062188677,0.1456114393717402,0.11332393361687945,-0.2906255501667243,0.15711322559579638,0.1318869430558506,-0.18204881954483754,0.011501786224056176,0.018563009438971156,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.10857673062188677,0.1456114393717402,0.11332393361687945,-0.3289959308328734,0.1594316134984065,0.12913002800714157,-0.2204192002109866,0.013820174126666307,0.01580609439026212,0,0,96,18,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,12,-0.007102737873534215,0.27068299701725057,0.19467136455952352,0.2535043821489348,0.23304388913681084,0.16431850799369827,0.260607120022469,-0.037639107880439726,-0.03035285656582526,0,0,97,112,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,4,-0.007102737873534215,0.27068299701725057,0.19467136455952352,0.19421543972255706,0.24212161319392037,0.18415591013036053,0.20131817759609127,-0.028561383823330205,-0.01051545442916299,0,0,97,112,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,10,-0.007102737873534215,0.27068299701725057,0.19467136455952352,0.131223713404501,0.25140740607664575,0.18395487875330674,0.13832645127803522,-0.019275590940604825,-0.010716485806216786,0,0,97,112,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,8,-0.007102737873534215,0.27068299701725057,0.19467136455952352,0.08213210480800515,0.2584128928238474,0.19140880460736617,0.08923484268153936,-0.012270104193403186,-0.003262559952157351,0,0,97,112,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,6,-0.007102737873534215,0.27068299701725057,0.19467136455952352,-0.0075098625739948854,0.2707377037491613,0.20216284566431966,-0.0004071247004606704,5.470673191071418e-05,0.007491481104796138,0,0,97,112,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,16,-0.007102737873534215,0.27068299701725057,0.19467136455952352,-0.09658393298854917,0.2824522425770629,0.2077227901136411,-0.08948119511501496,0.011769245559812347,0.013051425554117563,0,0,97,112,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,12,0.01991825601464714,0.2670270377028709,0.1939268764255175,0.26637879022996813,0.23102555776624312,0.1642123867686677,0.246460534215321,-0.03600147993662778,-0.029714489656849807,0,0,97,112,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,4,0.01991825601464714,0.2670270377028709,0.1939268764255175,0.1936986120790769,0.2421992487618268,0.18357108394540742,0.17378035606442976,-0.024827788941044093,-0.010355792480110093,0,0,97,112,0.0,0.0
