experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_0,DOG,20,0,0,0,0,80.4,80.4,884.4,2026-01-02T00:30:55.611551
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_1,CHICKEN,20,0,0,0,0,80.4,80.4,884.4,2026-01-02T00:30:55.611601
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_2,CAT,20,0,0,0,0,80.4,80.4,884.4,2026-01-02T00:30:55.611615
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_3,FISH,20,0,0,0,0,80.4,80.4,884.4,2026-01-02T00:30:55.611626
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_4,BIRD,0,0,0,0,0,100.4,100.4,884.4,2026-01-02T00:30:55.611638
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_5,RABBIT,20,0,0,0,0,80.4,80.4,884.4,2026-01-02T00:30:55.611649
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_6,TURTLE,0,0,0,0,0,100.4,100.4,884.4,2026-01-02T00:30:55.611660
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_7,HAMSTER,0,0,0,0,0,100.4,100.4,884.4,2026-01-02T00:30:55.611672
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_8,FROG,0,0,0,0,0,100.4,100.4,884.4,2026-01-02T00:30:55.611683
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_9,MOUSE,20,0,0,0,0,80.4,80.4,884.4,2026-01-02T00:30:55.611694
exp_001_control,cd3a0706,exp_001_control_game1,1,agent_10,SNAKE,0,0,0,0,0,100.4,100.4,884.4,2026-01-02T00:30:55.611706
