bootstrap_iter,metric_family,metric,distance_kind,n_treatments,mean_value,median_value,score
0,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.05624471062912846,0.05624471062912846,0.05624471062912846
0,distribution_distance,final_total_surplus,wasserstein_1d,2,1.8710227272727273,1.8710227272727273,1.8710227272727273
0,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6236742424242423,0.6236742424242423,0.6236742424242423
0,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.3393728956228956,0.3393728956228956,0.3393728956228956
0,distribution_distance,trade_ratio,wasserstein_1d,2,0.14126764731247055,0.14126764731247055,0.14126764731247055
0,distribution_distance,acceptance_rate,wasserstein_1d,2,0.038930976430976455,0.038930976430976455,0.038930976430976455
0,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.3268237017009465,0.3268237017009465,0.3268237017009465
0,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.15338872812795354,0.15338872812795354,0.15338872812795354
0,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.40018098190294665,0.40018098190294665,0.40018098190294665
0,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.13008163835503167,0.13008163835503167,0.13008163835503167
1,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.15737944282234406,0.15737944282234406,0.15737944282234406
1,distribution_distance,final_total_surplus,wasserstein_1d,2,1.9878787878787887,1.9878787878787887,1.9878787878787887
1,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6626262626262629,0.6626262626262629,0.6626262626262629
1,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2387626262626263,0.2387626262626263,0.2387626262626263
1,distribution_distance,trade_ratio,wasserstein_1d,2,0.0481441777685464,0.0481441777685464,0.0481441777685464
1,distribution_distance,acceptance_rate,wasserstein_1d,2,0.05387205387205388,0.05387205387205388,0.05387205387205388
1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.22436205617382096,0.22436205617382096,0.22436205617382096
1,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.11678275418275422,0.11678275418275422,0.11678275418275422
1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.37468957451491214,0.37468957451491214,0.37468957451491214
1,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.06857598824620915,0.06857598824620915,0.06857598824620915
2,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.06853875167640922,0.06853875167640922,0.06853875167640922
2,distribution_distance,final_total_surplus,wasserstein_1d,2,1.3941287878787878,1.3941287878787878,1.3941287878787878
2,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.464709595959596,0.464709595959596,0.464709595959596
2,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2747685185185185,0.2747685185185185,0.2747685185185185
2,distribution_distance,trade_ratio,wasserstein_1d,2,0.05762276444094623,0.05762276444094623,0.05762276444094623
2,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04776936026936032,0.04776936026936032,0.04776936026936032
