treatment_name,metric_family,metric,distance_kind,score
CHIP2__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.14102882543720854
CHIP2__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,0.8916666666666666
CHIP2__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.29722222222222217
CHIP2__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,0.8152777777777777
CHIP2__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.25492605993014494
CHIP2__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.34259259259259256
CHIP2__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.6491325765688584
CHIP2__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.2948571349246012
CHIP2__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.9338830162085977
CHIP2__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.2865733420452983
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.08816845106514742
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,0.5923913043478259
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.19746376811594202
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,0.8289452495974233
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.23134806629673774
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.3023349436392915
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.560617481956696
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.16085478163465333
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.2171464019851113
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.32312010570075084
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.13283110711235022
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,2.855253623188405
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.9517512077294683
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.1623792270531397
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.1975957237430667
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.2995169082125604
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.9693502824858757
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.14548784862344177
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.4718749999999996
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.2310350529100529
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.15867947708968452
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,2.6416666666666653
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.8805555555555551
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.3018518518518518
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.305121151996152
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.37037037037037035
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.9667343829355002
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.23550119443974193
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.6437745437745435
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.20350471183804517
CHIP4__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.16760421945529763
CHIP4__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,3.458333333333333
CHIP4__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.152777777777778
CHIP4__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,0.9449074074074074
CHIP4__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.17092886537330987
CHIP4__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.43981481481481477
CHIP4__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8053226363008971
