treatment_name,metric_family,metric,distance_kind,score
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.42091492655434226
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,6.1499999999999995
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,2.0500000000000003
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.262962962962963
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.40306069958847734
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.08333333333333331
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,1.021159420289855
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.3246037497124453
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.5848557692307694
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.4954619454619454
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.27595842311527863
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,4.003030303030301
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.3343434343434337
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2662878787878786
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.481958974667308
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.16287878787878785
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8589307711258929
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.36491101491101496
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.7557606837606836
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.5839477189477189
