target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.1504632560809367,0.14972971939059046,0.10871709812478665,0.1172838273327137,-0.007446900306649601,-0.017524529941344638,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.16717569174838243,0.1508133376579637,0.11659526293330952,0.10057139166526796,-0.006363282039276358,-0.009646365132821771,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.23912354037192451,0.15539210083085742,0.123649082460928,0.028623543041725874,-0.001784518866382645,-0.002592545605203292,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.34663211466368327,0.16199295141493447,0.13157867278533664,-0.07888503125003288,0.004816331717694411,0.005337044719205347,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.37505603829576284,0.16369365020941595,0.12046656592014812,-0.10730895488211245,0.006517030512175892,-0.0057750621459831675,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.673386186371193,0.18058003139509182,0.14232481464843671,-0.4056391029575426,0.02340341169785176,0.016083186582305425,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.006440362811668043,0.14004437096688976,0.10922844875575223,0.1046803935767533,-0.007102917853610363,-0.007915964139809883,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.03598486775335896,0.14208503556656632,0.10194469459204457,0.07513588863506238,-0.005062253253933807,-0.015199718303517545,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.1311472954429902,0.14846743828679818,0.1154748214597206,-0.02002653905456886,0.0013201494662980484,-0.0016695914358415137,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.13322248619888533,0.1486035642704588,0.12619884214520224,-0.022101729810463988,0.0014562754499586605,0.00905442924964013,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.1959743175362212,0.1526625671811791,0.11203277734098274,-0.08485356114779985,0.005515278360678971,-0.005111635554579372,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.5472191906187942,0.1736391119797775,0.13758856934537989,-0.43609843423037287,0.026491823159277367,0.02044415644981777,0,0,106,22,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,4,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.04083786376714316,0.2645624598058487,0.1911521615737657,0.03422831939871762,-0.004314927265480495,-0.0023795247570666256,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,10,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.07128883547144693,0.26840460822998435,0.19803180405211412,0.003777347694413846,-0.00047277884134483417,0.00450011772128181,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,6,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.07671207206089559,0.26908312931434236,0.20354656841246116,-0.0016458888950348083,0.0002057422430131739,0.010014882081628845,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,8,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.11550338217044964,0.27388744471105536,0.20526945777752542,-0.040437199004588864,0.005010057639726173,0.011737771446693107,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,16,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.12069693478886023,0.2745242859186082,0.20326069830638918,-0.045630751622999455,0.005646898847279036,0.009729011975556867,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,12,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.17518681201318365,0.2811189571449067,0.21560217994645692,-0.10012062884732287,0.012241570073577512,0.022070493615624603,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,4,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.006674559427970461,0.2601843828343681,0.18824967762136868,0.024108344890134692,-0.003097079846787809,-0.0009367095344624266,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,6,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.017721452144095595,0.26160807369473194,0.19906688203520756,0.013061452174009558,-0.001673388986423996,0.00988049487937645,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,10,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.021653245199929838,0.26211292562421196,0.19663905267498577,0.009129659118175315,-0.0011685370569439746,0.007452665519154661,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,8,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.03324774287078647,0.2635960579344109,0.20020417539156882,-0.0024648385526813144,0.00031459525325494564,0.011017788235737708,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,16,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.0402664094843439,0.26448982308060986,0.1977496776609484,-0.009483505166238748,0.0012083603994539338,0.008563290505117283,0,0,110,147,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,12,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.13838058923757113,0.2766816898196243,0.21377985055017967,-0.10759768491946597,0.01340022713846839,0.024593463394348564,0,0,110,147,0.0,0.0
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,4,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.16298536231993155,0.15054237339925022,0.12239805925196694,0.10476172109371884,-0.0066342462979898376,-0.0038435688141643526,0,0,106,22,0.2569660385726146,0.18763348992969067
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,12,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.6903899473208468,0.18149517546959879,0.1364631705358747,-0.4226428639071964,0.024318555772358724,0.010221542469743411,0,0,106,22,0.17866660876501333,0.10238758664004198
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,6,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.7364056930677949,0.18394891685527018,0.14477344412524654,-0.4686586096541445,0.026772297158030117,0.018531816059115247,0,0,106,22,0.24284881571199785,0.16467805286855208
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,10,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.8041988206434747,0.1875054225035478,0.14740173301257029,-0.5364517372298243,0.03032880280630773,0.021160104946438996,0,0,106,22,0.2014058927335734,0.1171930419845207
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,8,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-0.9966945468217188,0.19725474103120713,0.15104219365280294,-0.7289474634080684,0.04007812133396707,0.024800565586671652,0,0,106,22,0.21278273667101047,0.1349429985340074
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,16,-0.2677470834136504,0.15717661969724006,0.1262416280661313,-2.110029004049342,0.24618061597997215,0.20662764337141928,-1.8422819206356917,0.08900399628273209,0.080386015305288,0,0,106,22,0.16387720862455685,0.0835633828585511
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,4,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.031204817951167918,0.14175686533494852,0.11319684980315325,0.07991593843725342,-0.005390423485551604,-0.0039475630924088595,0,0,106,22,0.2569660385726146,0.18763348992969067
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,12,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.47206523156751135,0.16936948307485988,0.13191905336207996,-0.36094447517909,0.022222194254359756,0.014774640466517844,0,0,106,22,0.17866660876501333,0.10238758664004198
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,6,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.576591533415616,0.17527954184989253,0.13624621780365084,-0.46547077702719464,0.0281322530293924,0.01910180490808873,0,0,106,22,0.24284881571199785,0.16467805286855208
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,8,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.6009912241261874,0.17663066745288822,0.1346237684571081,-0.4898704677377661,0.02948337863238809,0.017479355561545992,0,0,106,22,0.21278273667101047,0.1349429985340074
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,10,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.6859365352855062,0.18125593899617606,0.14122015114766834,-0.5748157788970849,0.034108650175675936,0.024075738252106224,0,0,106,22,0.2014058927335734,0.1171930419845207
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,16,-0.11112075638842134,0.14714728882050013,0.11714441289556211,-0.9980030876662149,0.19731936624150337,0.15597375986250112,-0.8868823312777936,0.05017207742100324,0.038829346966939,0,0,106,22,0.16387720862455685,0.0835633828585511
itt_relative_efficiency,synthetic,game,,linear,4,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.048540123559308146,0.2655395441934987,0.19067408062870816,0.026526059606552632,-0.0033378428778305103,-0.0028576057021241497,0,0,110,147,0.2569660385726146,0.18763348992969067
itt_relative_efficiency,synthetic,game,,linear,10,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.14843736997830925,0.27790114520268344,0.2027070664549064,-0.07337118681244847,0.009023758131354254,0.009175380124074095,0,0,110,147,0.2014058927335734,0.1171930419845207
itt_relative_efficiency,synthetic,game,,linear,12,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.17312856906801577,0.28087267090602486,0.2037889085539481,-0.09806238590215499,0.01199528383469567,0.010257222223115786,0,0,110,147,0.17866660876501333,0.10238758664004198
itt_relative_efficiency,synthetic,game,,linear,6,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.21740750006724463,0.2861242484806082,0.2111601437660048,-0.14234131690138385,0.017246861409279002,0.017628457435172495,0,0,110,147,0.24284881571199785,0.16467805286855208
itt_relative_efficiency,synthetic,game,,linear,8,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.3179310768221557,0.2977028743933743,0.21572368077544035,-0.24286489365629493,0.028825487322045096,0.022191994444608037,0,0,110,147,0.21278273667101047,0.1349429985340074
itt_relative_efficiency,synthetic,game,,linear,16,-0.07506618316586078,0.2688773870713292,0.19353168633083231,-0.45928752641257,0.31326156526587323,0.2401186847193955,-0.3842213432467092,0.044384178194544044,0.04658699838856317,0,0,110,147,0.16387720862455685,0.0835633828585511
itt_relative_efficiency,synthetic,game,,ridge,4,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.0025686683624022155,0.2596532378636874,0.18647629177451963,0.028214235955702938,-0.0036282248174685505,-0.002710095381311478,0,0,110,147,0.2569660385726146,0.18763348992969067
itt_relative_efficiency,synthetic,game,,ridge,12,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.1204625737188072,0.2744955800449007,0.2000985645079314,-0.08967966940070204,0.01121411736374478,0.010912177352100288,0,0,110,147,0.17866660876501333,0.10238758664004198
itt_relative_efficiency,synthetic,game,,ridge,10,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.12361405109555168,0.27488133999830944,0.19807985534438521,-0.09283114677744653,0.011599877317153506,0.008893468188554104,0,0,110,147,0.2014058927335734,0.1171930419845207
itt_relative_efficiency,synthetic,game,,ridge,6,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.1520401281810453,0.2783367051480418,0.20343052312288193,-0.12125722386294013,0.015055242466885888,0.01424413596705082,0,0,110,147,0.24284881571199785,0.16467805286855208
itt_relative_efficiency,synthetic,game,,ridge,8,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.17780577163426692,0.28143202629288444,0.20274806924333966,-0.14702286731616176,0.01815056361172851,0.013561682087508548,0,0,110,147,0.21278273667101047,0.1349429985340074
itt_relative_efficiency,synthetic,game,,ridge,16,-0.030782904318105153,0.26328146268115593,0.1891863871558311,-0.26786516636561375,0.2919935199816999,0.21911725944794166,-0.2370822620475086,0.02871205730054399,0.029930872292110555,0,0,110,147,0.16387720862455685,0.0835633828585511
