bootstrap_iter,metric_family,metric,distance_kind,n_treatments,mean_value,median_value,score
0,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.05744706151348801,0.05744706151348801,0.05744706151348801
0,distribution_distance,final_total_surplus,wasserstein_1d,2,2.127000988142292,2.127000988142292,2.127000988142292
0,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.709000329380764,0.709000329380764,0.709000329380764
0,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.33394268774703556,0.33394268774703556,0.33394268774703556
0,distribution_distance,trade_ratio,wasserstein_1d,2,0.1334648133334728,0.1334648133334728,0.1334648133334728
0,distribution_distance,acceptance_rate,wasserstein_1d,2,0.036671058410188834,0.036671058410188834,0.036671058410188834
0,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.31920791375339486,0.31920791375339486,0.31920791375339486
0,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.14453536725852378,0.14453536725852378,0.14453536725852378
0,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.4031097121684448,0.4031097121684448,0.4031097121684448
0,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.12572650517877604,0.12572650517877604,0.12572650517877604
1,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.15816456367193052,0.15816456367193052,0.15816456367193052
1,distribution_distance,final_total_surplus,wasserstein_1d,2,2.0863389328063247,2.0863389328063247,2.0863389328063247
1,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6954463109354416,0.6954463109354416,0.6954463109354416
1,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.24850955204216074,0.24850955204216074,0.24850955204216074
1,distribution_distance,trade_ratio,wasserstein_1d,2,0.05106205327370785,0.05106205327370785,0.05106205327370785
1,distribution_distance,acceptance_rate,wasserstein_1d,2,0.06784328795198363,0.06784328795198363,0.06784328795198363
1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.22761349229346917,0.22761349229346917,0.22761349229346917
1,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.11903061263914433,0.11903061263914433,0.11903061263914433
1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3876310487757855,0.3876310487757855,0.3876310487757855
1,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.0699150384390046,0.0699150384390046,0.0699150384390046
2,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.07633527194964848,0.07633527194964848,0.07633527194964848
2,distribution_distance,final_total_surplus,wasserstein_1d,2,1.6002058629776021,1.6002058629776021,1.6002058629776021
2,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5334019543258675,0.5334019543258675,0.5334019543258675
2,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.28956594934855806,0.28956594934855806,0.28956594934855806
2,distribution_distance,trade_ratio,wasserstein_1d,2,0.052613958773379016,0.052613958773379016,0.052613958773379016
2,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04406382667252237,0.04406382667252237,0.04406382667252237
2,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.29307122923771634,0.29307122923771634,0.29307122923771634
2,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.09460776111118631,0.09460776111118631,0.09460776111118631
2,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.4133872571227224,0.4133872571227224,0.4133872571227224
2,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.11183157862040753,0.11183157862040753,0.11183157862040753
3,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.07645930597285863,0.07645930597285863,0.07645930597285863
3,distribution_distance,final_total_surplus,wasserstein_1d,2,1.8457427536231865,1.8457427536231865,1.8457427536231865
3,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6152475845410622,0.6152475845410622,0.6152475845410622
3,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.3061612501829894,0.3061612501829894,0.3061612501829894
3,distribution_distance,trade_ratio,wasserstein_1d,2,0.062477925098698026,0.062477925098698026,0.062477925098698026
3,distribution_distance,acceptance_rate,wasserstein_1d,2,0.0657663592446201,0.0657663592446201,0.0657663592446201
3,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.2893724299090671,0.2893724299090671,0.2893724299090671
3,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.09668694672622113,0.09668694672622113,0.09668694672622113
3,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.6640458559819464,0.6640458559819464,0.6640458559819464
3,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.05322714626953309,0.05322714626953309,0.05322714626953309
4,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.063283697009855,0.063283697009855,0.063283697009855
4,distribution_distance,final_total_surplus,wasserstein_1d,2,1.558143939393939,1.558143939393939,1.558143939393939
4,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.519381313131313,0.519381313131313,0.519381313131313
4,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.27030449421753777,0.27030449421753777,0.27030449421753777
4,distribution_distance,trade_ratio,wasserstein_1d,2,0.08432357782448363,0.08432357782448363,0.08432357782448363
