tag,config_column,cluster_id,cluster_title,prop_false,prop_true,delta_true_minus_false,abs_delta,n_false,n_true
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,6,Passive Observers in Cooperative Environments,0.003246753246753247,0.15316315205327413,0.14991639880652088,0.14991639880652088,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,4,Monitoring Contributions for Group Success,0.0,0.13984461709211987,0.13984461709211987,0.13984461709211987,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,2,Observant Players in Cooperative Dynamics,0.0010822510822510823,0.11764705882352941,0.11656480774127832,0.11656480774127832,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,1,Behavioral Patterns in Contribution and Punishment,0.11904761904761904,0.018867924528301886,-0.10017969451931716,0.10017969451931716,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,8,Cooperative Players and Reward Dynamics,0.11580086580086581,0.02885682574916759,-0.08694404005169822,0.08694404005169822,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,13,Opportunistic Players in Contribution Dynamics,0.10497835497835498,0.0244173140954495,-0.08056104088290547,0.08056104088290547,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,5,Behavioral Patterns in Cooperative Groups,0.09632034632034632,0.01997780244173141,-0.07634254387861492,0.07634254387861492,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,14,Indifferent Players in Reward Dynamics,0.09632034632034632,0.029966703662597113,-0.0663536426577492,0.0663536426577492,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,7,Behavioral Detachment in Cooperative Dynamics,0.05194805194805195,0.1076581576026637,0.05571010565461175,0.05571010565461175,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,9,Indifferent Players in Cooperative Settings,0.08658008658008658,0.042175360710321866,-0.04440472586976471,0.04440472586976471,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,12,Stable Cooperation Amid Payoff Disparities,0.0735930735930736,0.03440621531631521,-0.03918685827675839,0.03918685827675839,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,3,Observing Contributions and Group Dynamics,0.04220779220779221,0.07436182019977802,0.032154027991985815,0.032154027991985815,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,11,Observing Without Reacting: A Behavioral Analysis,0.05735930735930736,0.08324084350721421,0.02588153614790685,0.02588153614790685,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,10,Adaptive Players in Cooperative Environments,0.08441558441558442,0.06659267480577137,-0.017822909609813045,0.017822909609813045,924,901
RESPONSE_TO_OTHERS_OUTCOME,CONFIG_chat,0,Monitoring Contributions and Enforcing Fairness,0.0670995670995671,0.058823529411764705,-0.008276037687802398,0.008276037687802398,924,901
