experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_021_control,1d679824,exp_021_control_game1,1,agent_0,DOG,20,0,0,10,21,75.82,75.82,1444.0,2026-01-02T01:41:32.168237
exp_021_control,1d679824,exp_021_control_game1,1,agent_1,CHICKEN,20,0,0,14,21,63.82,63.82,1444.0,2026-01-02T01:41:32.168492
exp_021_control,1d679824,exp_021_control_game1,1,agent_2,CAT,20,0,0,7,24,89.08,89.08,1444.0,2026-01-02T01:41:32.168508
exp_021_control,1d679824,exp_021_control_game1,1,agent_3,FISH,20,0,0,20,15,37.3,37.3,1444.0,2026-01-02T01:41:32.168520
exp_021_control,1d679824,exp_021_control_game1,1,agent_4,BIRD,20,0,0,16,16,50.72,50.72,1444.0,2026-01-02T01:41:32.168532
exp_021_control,1d679824,exp_021_control_game1,1,agent_5,RABBIT,20,0,0,22,15,31.299999999999997,31.299999999999997,1444.0,2026-01-02T01:41:32.168544
exp_021_control,1d679824,exp_021_control_game1,1,agent_6,TURTLE,20,0,0,22,16,32.72,32.72,1444.0,2026-01-02T01:41:32.168559
exp_021_control,1d679824,exp_021_control_game1,1,agent_7,HAMSTER,20,0,0,9,14,68.88,68.88,1444.0,2026-01-02T01:41:32.168571
exp_021_control,1d679824,exp_021_control_game1,1,agent_8,FROG,20,0,0,23,8,18.36,18.36,1444.0,2026-01-02T01:41:32.168583
exp_021_control,1d679824,exp_021_control_game1,1,agent_9,MOUSE,20,0,0,21,18,38.56,38.56,1444.0,2026-01-02T01:41:32.168595
exp_021_control,1d679824,exp_021_control_game1,1,agent_10,SNAKE,20,0,0,8,6,60.519999999999996,60.519999999999996,1444.0,2026-01-02T01:41:32.168608
exp_021_control,1d679824,exp_021_control_game1,1,agent_11,BEAR,20,0,0,18,19,48.980000000000004,48.980000000000004,1444.0,2026-01-02T01:41:32.168621
exp_021_control,1d679824,exp_021_control_game1,1,agent_12,LION,20,0,0,18,17,46.14,46.14,1444.0,2026-01-02T01:41:32.168635
exp_021_control,1d679824,exp_021_control_game1,1,agent_13,TIGER,20,0,0,10,11,61.62,61.62,1444.0,2026-01-02T01:41:32.168647
exp_021_control,1d679824,exp_021_control_game1,1,agent_14,ELEPHANT,20,0,0,10,7,55.94,55.94,1444.0,2026-01-02T01:41:32.168659
exp_021_control,1d679824,exp_021_control_game1,1,agent_15,MONKEY,20,0,0,5,23,93.66,93.66,1444.0,2026-01-02T01:41:32.168670
exp_021_control,1d679824,exp_021_control_game1,1,agent_16,PANDA,20,0,0,25,5,8.099999999999994,8.099999999999994,1444.0,2026-01-02T01:41:32.168682
exp_021_control,1d679824,exp_021_control_game1,1,agent_17,KOALA,20,0,0,7,7,64.94,64.94,1444.0,2026-01-02T01:41:32.168695
exp_021_control,1d679824,exp_021_control_game1,1,agent_18,WOLF,20,0,0,8,10,66.2,66.2,1444.0,2026-01-02T01:41:32.168707
