experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_0,DOG,1,96,16,96,16,-357.8,-357.8,146.88000000000002,2026-01-01T23:46:40.690005
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_1,CHICKEN,1,3,108,3,108,5.920000000000002,5.920000000000002,146.88000000000002,2026-01-01T23:46:40.690200
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_2,CAT,1,96,111,96,111,-366.35,-366.35,146.88000000000002,2026-01-01T23:46:40.690222
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_3,FISH,10,5,101,5,101,-10.45,-10.45,146.88000000000002,2026-01-01T23:46:40.690241
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_4,BIRD,1,3,457,3,457,-25.490000000000002,-25.490000000000002,146.88000000000002,2026-01-01T23:46:40.690255
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_5,RABBIT,10,96,186,96,186,-382.1,-382.1,146.88000000000002,2026-01-01T23:46:40.690272
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_6,TURTLE,10,99,0,99,0,-377.36,-377.36,146.88000000000002,2026-01-01T23:46:40.690288
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_7,HAMSTER,10,1,93,1,93,6.270000000000001,6.270000000000001,146.88000000000002,2026-01-01T23:46:40.690303
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_8,FROG,10,92,0,92,0,-349.36,-349.36,146.88000000000002,2026-01-01T23:46:40.690319
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_9,MOUSE,10,6,0,6,0,-5.359999999999999,-5.359999999999999,146.88000000000002,2026-01-01T23:46:40.690336
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_10,SNAKE,1,95,0,95,0,-352.36,-352.36,146.88000000000002,2026-01-01T23:46:40.690352
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_11,BEAR,10,0,0,0,0,18.64,18.64,146.88000000000002,2026-01-01T23:46:40.690366
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_12,LION,1,95,0,95,0,-352.36,-352.36,146.88000000000002,2026-01-01T23:46:40.690381
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_13,TIGER,1,3,0,3,0,15.64,15.64,146.88000000000002,2026-01-01T23:46:40.690397
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_14,ELEPHANT,20,190,0,190,0,-751.36,-751.36,146.88000000000002,2026-01-01T23:46:40.690412
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_15,MONKEY,1,96,0,96,0,-356.36,-356.36,146.88000000000002,2026-01-01T23:46:40.690427
exp_004_treatment,f3e1fdad,exp_004_treatment_game1,1,agent_16,PANDA,10,96,0,96,0,-365.36,-365.36,146.88000000000002,2026-01-01T23:46:40.690441
