target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,0.4427865454093195,0.0611489033555799,0.04647175131445181,0.5016931547496237,0.05782641945783944,0.05217152104871375,0.05890660934030423,0.5234305207883942,0.5738117380833936,0.050381217294999336,-0.0033224838977404664,0.005699769734261936,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,0.4427865454093195,0.0611489033555799,0.04647175131445181,0.41255018554650014,0.06278606438637972,0.05266452913319563,-0.030236359862819362,0.5234305207883942,0.49757018637909034,-0.02586033440930391,0.0016371610307998191,0.006192777818743819,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,0.4427865454093195,0.0611489033555799,0.04647175131445181,0.31945142510118407,0.06757832763011855,0.05900314505996323,-0.12333512030813543,0.5234305207883942,0.4179453542521233,-0.10548516653627094,0.006429424274538645,0.012531393745511418,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,0.4427865454093195,0.0611489033555799,0.04647175131445181,0.31293127020392253,0.06790128093356008,0.053306198499238476,-0.12985527520539697,0.5234305207883942,0.41236884349459046,-0.11106167729380378,0.0067523775779801815,0.006834447184786666,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,0.4427865454093195,0.0611489033555799,0.04647175131445181,0.2789825613797048,0.06955858839565127,0.0564619208407538,-0.1638039840296147,0.5234305207883942,0.38333343820964694,-0.1400970825787473,0.008409685040071363,0.009990169526301988,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,0.4427865454093195,0.0611489033555799,0.04647175131445181,0.18142997555816143,0.07411494558346574,0.0645623011352922,-0.26135656985115807,0.5234305207883942,0.2998993706405686,-0.22353115014782565,0.012966042227885832,0.018090549820840386,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,0.4337164747724266,0.06164457163929355,0.04610364490808383,0.5463756217487405,0.05517293259864083,0.05001702784105209,0.11265914697631396,0.5156731366042457,0.6120274341550208,0.09635429755077507,-0.0064716390406527186,0.003913382932968258,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,0.4337164747724266,0.06164457163929355,0.04610364490808383,0.4353714739957081,0.06155442565765934,0.05088043170065478,0.0016549992232814947,0.5156731366042457,0.5170886123280225,0.0014154757237767601,-9.014598163421123e-05,0.0047767867925709515,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,0.4337164747724266,0.06164457163929355,0.04610364490808383,0.3368562886621106,0.0667085811141373,0.05747891132498783,-0.096860186110316,0.5156731366042457,0.4328312596347793,-0.08284187696946643,0.005064009474843749,0.011375266416904,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,0.4337164747724266,0.06164457163929355,0.04610364490808383,0.3212379622566299,0.06748956796181894,0.05259703238357405,-0.11247851251579666,0.5156731366042457,0.419473330783825,-0.09619980582042076,0.005844996322525393,0.00649338747549022,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,0.4337164747724266,0.06164457163929355,0.04610364490808383,0.29462092481401025,0.06880011461787444,0.05454832883997349,-0.13909554995841633,0.5156731366042457,0.39670850418518666,-0.11896463241905908,0.007155542978580891,0.008444683931889657,0,0,108,12,0.0,0.0
itt_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,0.4337164747724266,0.06164457163929355,0.04610364490808383,0.22505853821179356,0.07211279430410196,0.061422189450533404,-0.20865793656063303,0.5156731366042457,0.337213691052781,-0.17845944555146476,0.010468222664808409,0.015318544542449575,0,0,108,12,0.0,0.0
itt_efficiency,oracle,game,,linear,6,0.06785690770141284,0.12374811228248503,0.10233922142846533,0.2953759074296779,0.10759102232821526,0.08420402845733285,0.22751899972826506,0.06942767219471169,0.29656327717459885,0.22713560497988716,-0.016157089954269774,-0.018135192971132474,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,linear,4,0.06785690770141284,0.12374811228248503,0.10233922142846533,0.25813933607817763,0.11039730252293498,0.09308976008842422,0.1902824283767648,0.06942767219471169,0.25938945357568555,0.18996178138097386,-0.013350809759550053,-0.009249461340041107,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,linear,8,0.06785690770141284,0.12374811228248503,0.10233922142846533,0.23491934338536657,0.11211169041349589,0.08984119174420084,0.16706243568395374,0.06942767219471169,0.23620858914586085,0.16678091695114916,-0.011636421868989139,-0.012498029684264486,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,linear,10,0.06785690770141284,0.12374811228248503,0.10233922142846533,0.19684671536771003,0.11486732563107287,0.09304738743235316,0.1289898076662972,0.06942767219471169,0.1982001177289997,0.12877244553428802,-0.008880786651412162,-0.009291833996112164,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,linear,16,0.06785690770141284,0.12374811228248503,0.10233922142846533,0.1607722080447611,0.11741868673227482,0.09526407379883724,0.09291530034334827,0.06942767219471169,0.16218639995186657,0.09275872775715488,-0.00632942555021021,-0.00707514762962809,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,linear,12,0.06785690770141284,0.12374811228248503,0.10233922142846533,0.13180422684105308,0.11942799010981459,0.09644424344460388,0.06394731913964025,0.06942767219471169,0.1332672330092879,0.0638395608145762,-0.004320122172670443,-0.005894977983861446,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,ridge,6,0.05799161229107075,0.12440123012088233,0.10199489740990844,0.2878900499112006,0.10816103065460651,0.08449098094774837,0.22989843762012985,0.0595790009012831,0.28909003415628687,0.22951103325500377,-0.01624019946627582,-0.01750391646216007,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,ridge,4,0.05799161229107075,0.12440123012088233,0.10199489740990844,0.2700196452825798,0.10950977235895754,0.09230235728759104,0.21202803299150907,0.0595790009012831,0.27124974314144856,0.21167074224016547,-0.014891457761924798,-0.009692540122317406,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,ridge,8,0.05799161229107075,0.12440123012088233,0.10199489740990844,0.23786382716549037,0.11189574632999848,0.08966510462616983,0.17987221487441962,0.0595790009012831,0.2391481111442464,0.1795691102429633,-0.012505483790883856,-0.012329792783738608,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,ridge,10,0.05799161229107075,0.12440123012088233,0.10199489740990844,0.19969776358253022,0.11466326530941642,0.0925805251999013,0.14170615129145947,0.0595790009012831,0.2010463616113719,0.1414673607100888,-0.00973796481146591,-0.00941437221000714,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,ridge,16,0.05799161229107075,0.12440123012088233,0.10199489740990844,0.16480098364369644,0.11713650909020443,0.0944299002329946,0.10680937135262569,0.0595790009012831,0.16620838661709136,0.10662938571580827,-0.007264721030677906,-0.007564997176913835,0,0,114,69,0.0,0.0
itt_efficiency,oracle,game,,ridge,12,0.05799161229107075,0.12440123012088233,0.10199489740990844,0.14430837158566312,0.11856484325424445,0.09547054697665275,0.08631675929459237,0.0595790009012831,0.1457503068831848,0.0861713059819017,-0.005836386866637885,-0.006524350433255693,0,0,114,69,0.0,0.0
