target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.4538195873436772,0.13306715597813704,0.09631368239486685,-0.4191242605309218,0.1314697476262039,0.11155865115318553,0.034695326812755445,-0.001597408351933144,0.015244968758318683,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.4538195873436772,0.13306715597813704,0.09631368239486685,-1.000532677257259,0.15609480222255134,0.12240481582381715,-0.5467130899135817,0.023027646244414307,0.02609113342895031,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.4538195873436772,0.13306715597813704,0.09631368239486685,-1.0963471215311866,0.15978912376085772,0.12163542130835406,-0.6425275341875094,0.02672196778272068,0.025321738913487213,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.4538195873436772,0.13306715597813704,0.09631368239486685,-1.1816838521946411,0.16300897837046116,0.1259501484278402,-0.7278642648509639,0.029941822392324124,0.029636466032973346,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.4538195873436772,0.13306715597813704,0.09631368239486685,-1.2129445058645918,0.16417267652126416,0.14064787799477002,-0.7591249185209146,0.031105520543127124,0.044334195599903176,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.4538195873436772,0.13306715597813704,0.09631368239486685,-1.2147325074452713,0.16423898675518883,0.12964121444353802,-0.7609129201015941,0.031171830777051796,0.03332753204867117,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.40393745992256447,0.13076439174047264,0.09458577474715306,-0.4112831095980898,0.13110603667630272,0.10920924258516278,-0.007345649675525312,0.00034164493583008215,0.014623467838009718,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.40393745992256447,0.13076439174047264,0.09458577474715306,-0.9879145539315102,0.155601748769176,0.1193102753742857,-0.5839770940089457,0.024837357028703377,0.024724500627132634,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.40393745992256447,0.13076439174047264,0.09458577474715306,-1.0333820660587572,0.15737114743896088,0.12238587647185702,-0.6294446061361927,0.02660675569848825,0.027800101724703957,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.40393745992256447,0.13076439174047264,0.09458577474715306,-1.1477264423711633,0.1617354044940562,0.12554303630156555,-0.7437889824485988,0.030971012753583577,0.030957261554412488,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-0.40393745992256447,0.13076439174047264,0.09458577474715306,-1.173420130813358,0.16269996503886994,0.13855001944180664,-0.7694826708907936,0.0319355732983973,0.043964244694653584,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-0.40393745992256447,0.13076439174047264,0.09458577474715306,-1.1986840023495589,0.16364284647991964,0.12858126491740532,-0.7947465424269944,0.032878454739447005,0.03399549017025226,0,0,110,20,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,8,-0.09728563440908511,0.19677148249495027,0.15644402065128488,0.011180917086911935,0.18679305733669016,0.14877105442474522,0.10846655149599704,-0.009978425158260112,-0.0076729662265396514,0,0,114,125,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,6,-0.09728563440908511,0.19677148249495027,0.15644402065128488,-0.022759614514599846,0.18997178188382718,0.14976584274200289,0.07452601989448526,-0.0067997006111230884,-0.00667817790928199,0,0,114,125,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,10,-0.09728563440908511,0.19677148249495027,0.15644402065128488,-0.0845357776514255,0.1956249539474692,0.15644401939688674,0.012749856757659606,-0.0011465285474810682,-1.2543981409152138e-09,0,0,114,125,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,12,-0.09728563440908511,0.19677148249495027,0.15644402065128488,-0.10051279417166326,0.19706062634986918,0.15535242969183607,-0.0032271597625781467,0.00028914385491890515,-0.0010915909594488016,0,0,114,125,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,4,-0.09728563440908511,0.19677148249495027,0.15644402065128488,-0.1883690905227542,0.20477549506161177,0.16154504121930766,-0.09108345611366908,0.0080040125666615,0.005101020568022779,0,0,114,125,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,16,-0.09728563440908511,0.19677148249495027,0.15644402065128488,-0.19615118063048365,0.20544489186948983,0.16439530517003922,-0.09886554622139854,0.008673409374539559,0.007951284518754348,0,0,114,125,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,8,-0.041453462514506656,0.19170005832558135,0.1526013725968925,0.04153179844960575,0.18390399578015237,0.14661566857702898,0.0829852609641124,-0.007796062545428972,-0.005985704019863508,0,0,114,125,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,6,-0.041453462514506656,0.19170005832558135,0.1526013725968925,-0.005594905638374836,0.18837091319431654,0.14820434625565646,0.03585855687613182,-0.00332914513126481,-0.004397026341236038,0,0,114,125,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,10,-0.041453462514506656,0.19170005832558135,0.1526013725968925,-0.04403958516289297,0.19193792420048958,0.15373345106925995,-0.002586122648386313,0.00023786587490823297,0.0011320784723674593,0,0,114,125,0.0,0.0
