custom_id,input_token_estimate
chip_bargain__chip2_cohort_01_m7xia7_game_1,2931
chip_bargain__chip2_cohort_01_m8aexq_game_1,2975
chip_bargain__chip2_cohort_02_m7xiz2_game_1,2952
chip_bargain__chip2_cohort_02_m8aexq_game_1,2937
chip_bargain__chip2_cohort_03_m8aexq_game_1,2908
chip_bargain__chip2_cohort_04_m7xjm0_game_1,2933
chip_bargain__chip2_cohort_04_m8aexq_game_1,2960
chip_bargain__chip2_cohort_05_m7xjzy_game_1,2981
chip_bargain__chip2_cohort_05_m8aexq_game_1,2957
chip_bargain__chip2_cohort_06_m7xk99_game_1,2933
chip_bargain__chip2_cohort_06_m8ag8i_game_1,2953
chip_bargain__chip2_cohort_07_m8ag8i_game_1,2968
chip_bargain__chip2_cohort_08_m8ag8i_game_1,2940
chip_bargain__chip2_cohort_09_m8ag8i_game_1,3018
chip_bargain__chip2_cohort_11_m8agmu_game_1,2925
chip_bargain__chip2_cohort_12_m8agmu_game_1,2972
chip_bargain__chip2_cohort_13_m8agmu_game_1,2937
chip_bargain__chip2_cohort_14_m8agmu_game_1,2962
chip_bargain__chip2_cohort_15_m8agmu_game_1,3054
chip_bargain__chip2_cohort_16_m8agzl_game_1,2958
chip_bargain__chip2_cohort_17_m8agzl_game_1,2956
chip_bargain__chip2_cohort_18_m8agzl_game_1,2927
chip_bargain__chip2_cohort_19_m8agzl_game_1,2912
chip_bargain__chip2_cohort_20_m8agzl_game_1,2965
chip_bargain__chip2_cohort_01_m7xia7_game_2_alt_profile,2934
chip_bargain__chip2_cohort_01_m8aexq_game_2_alt_profile,2978
chip_bargain__chip2_cohort_02_m7xiz2_game_2_alt_profile,2956
chip_bargain__chip2_cohort_02_m8aexq_game_2_alt_profile,2939
chip_bargain__chip2_cohort_03_m8aexq_game_2_alt_profile,2910
chip_bargain__chip2_cohort_04_m7xjm0_game_2_alt_profile,2936
chip_bargain__chip2_cohort_04_m8aexq_game_2_alt_profile,2964
chip_bargain__chip2_cohort_05_m7xjzy_game_2_alt_profile,2984
chip_bargain__chip2_cohort_05_m8aexq_game_2_alt_profile,2960
chip_bargain__chip2_cohort_06_m7xk99_game_2_alt_profile,2937
chip_bargain__chip2_cohort_06_m8ag8i_game_2_alt_profile,2956
chip_bargain__chip2_cohort_07_m8ag8i_game_2_alt_profile,2972
chip_bargain__chip2_cohort_08_m8ag8i_game_2_alt_profile,2943
chip_bargain__chip2_cohort_09_m8ag8i_game_2_alt_profile,3021
chip_bargain__chip2_cohort_11_m8agmu_game_2_alt_profile,2928
chip_bargain__chip2_cohort_12_m8agmu_game_2_alt_profile,2976
chip_bargain__chip2_cohort_13_m8agmu_game_2_alt_profile,2940
chip_bargain__chip2_cohort_14_m8agmu_game_2_alt_profile,2964
chip_bargain__chip2_cohort_15_m8agmu_game_2_alt_profile,3057
chip_bargain__chip2_cohort_16_m8agzl_game_2_alt_profile,2962
chip_bargain__chip2_cohort_17_m8agzl_game_2_alt_profile,2959
chip_bargain__chip2_cohort_18_m8agzl_game_2_alt_profile,2931
chip_bargain__chip2_cohort_19_m8agzl_game_2_alt_profile,2915
chip_bargain__chip2_cohort_20_m8agzl_game_2_alt_profile,2970
chip_bargain__chip3_cohort_01_m8aiq8_game_1,2993
chip_bargain__chip3_cohort_02_m8aiq8_game_1,3020
chip_bargain__chip3_cohort_03_m8aiq8_game_1,2963
chip_bargain__chip3_cohort_04_m8aiq8_game_1,2991
chip_bargain__chip3_cohort_05_m8aiq8_game_1,2965
chip_bargain__chip3_cohort_06_m8ak4g_game_1,2967
chip_bargain__chip3_cohort_07_m8ak4j_game_1,2999
chip_bargain__chip3_g11_m5wp7b_game_1,2983
chip_bargain__chip3_g12_m5wp8p_game_1,3013
chip_bargain__chip3_g13_m5wp8q_game_1,2962
chip_bargain__chip3_g15_m5wp8s_game_1,3031
chip_bargain__chip3_g16_m5wp8t_game_1,3008
chip_bargain__chip3_g17_m5wp8w_game_1,2974
chip_bargain__chip3_g18_m5wq8i_game_1,3002
chip_bargain__chip3_g19_m5wq90_game_1,3015
chip_bargain__chip3_g1_m5wp46_game_1,2957
chip_bargain__chip3_g20_m5wq93_game_1,2985
chip_bargain__chip3_g2_m5wp6p_game_1,2963
chip_bargain__chip3_g3_m5wp6q_game_1,3045
chip_bargain__chip3_g5_m5wp6r_game_1,2998
chip_bargain__chip3_g6_m5wp77_game_1,2992
chip_bargain__chip3_g7_m5wp78_game_1,3031
