experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,punishment,2,1,True,3,1,2026-01-02T02:01:19.736899
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,reward,2,1,True,2,0.94,2026-01-02T02:01:19.736985
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_0,DOG,agent_2,CAT,punishment,2,1,True,3,1,2026-01-02T02:01:19.737025
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_0,DOG,agent_2,CAT,reward,2,1,True,2,0.94,2026-01-02T02:01:19.737047
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_0,DOG,agent_3,FISH,punishment,2,1,True,3,1,2026-01-02T02:01:19.737069
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_0,DOG,agent_3,FISH,reward,2,1,True,2,0.94,2026-01-02T02:01:19.737090
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_0,DOG,agent_4,BIRD,punishment,2,1,True,3,1,2026-01-02T02:01:19.737111
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_0,DOG,agent_4,BIRD,reward,2,1,True,2,0.94,2026-01-02T02:01:19.737131
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_0,DOG,agent_5,RABBIT,punishment,2,1,True,3,1,2026-01-02T02:01:19.737152
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_0,DOG,agent_5,RABBIT,reward,2,1,True,2,0.94,2026-01-02T02:01:19.737172
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,punishment,2,1,True,3,1,2026-01-02T02:01:25.052339
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,reward,2,1,True,2,0.94,2026-01-02T02:01:25.052389
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,punishment,2,1,True,3,1,2026-01-02T02:01:25.052423
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,reward,2,1,True,2,0.94,2026-01-02T02:01:25.052449
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_1,CHICKEN,agent_3,FISH,punishment,2,1,True,3,1,2026-01-02T02:01:25.052476
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_1,CHICKEN,agent_3,FISH,reward,2,1,True,2,0.94,2026-01-02T02:01:25.052500
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_1,CHICKEN,agent_4,BIRD,punishment,2,1,True,3,1,2026-01-02T02:01:25.052525
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_1,CHICKEN,agent_4,BIRD,reward,2,1,True,2,0.94,2026-01-02T02:01:25.052558
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,punishment,2,1,True,3,1,2026-01-02T02:01:25.052583
exp_023_treatment,592ffd1d,exp_023_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,reward,2,1,True,2,0.94,2026-01-02T02:01:25.052607
