experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_010_control,e1874868,exp_010_control_game1,1,agent_0,DOG,agent_1,CHICKEN,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:30.859029
exp_010_control,e1874868,exp_010_control_game1,1,agent_0,DOG,agent_2,CAT,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:30.859848
exp_010_control,e1874868,exp_010_control_game1,1,agent_0,DOG,agent_3,FISH,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:30.859920
exp_010_control,e1874868,exp_010_control_game1,1,agent_0,DOG,agent_4,BIRD,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:30.859956
exp_010_control,e1874868,exp_010_control_game1,1,agent_0,DOG,agent_5,RABBIT,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:30.860092
exp_010_control,e1874868,exp_010_control_game1,1,agent_0,DOG,agent_6,TURTLE,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:30.860134
exp_010_control,e1874868,exp_010_control_game1,1,agent_0,DOG,agent_7,HAMSTER,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:30.860163
exp_010_control,e1874868,exp_010_control_game1,1,agent_0,DOG,agent_8,FROG,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:30.860188
exp_010_control,e1874868,exp_010_control_game1,1,agent_0,DOG,agent_9,MOUSE,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:30.860214
exp_010_control,e1874868,exp_010_control_game1,1,agent_1,CHICKEN,agent_0,DOG,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:33.738705
exp_010_control,e1874868,exp_010_control_game1,1,agent_1,CHICKEN,agent_2,CAT,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:33.738804
exp_010_control,e1874868,exp_010_control_game1,1,agent_1,CHICKEN,agent_3,FISH,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:33.738832
exp_010_control,e1874868,exp_010_control_game1,1,agent_1,CHICKEN,agent_4,BIRD,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:33.738852
exp_010_control,e1874868,exp_010_control_game1,1,agent_1,CHICKEN,agent_5,RABBIT,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:33.738873
exp_010_control,e1874868,exp_010_control_game1,1,agent_1,CHICKEN,agent_6,TURTLE,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:33.738893
exp_010_control,e1874868,exp_010_control_game1,1,agent_1,CHICKEN,agent_7,HAMSTER,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:33.738911
exp_010_control,e1874868,exp_010_control_game1,1,agent_1,CHICKEN,agent_8,FROG,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:33.738930
exp_010_control,e1874868,exp_010_control_game1,1,agent_1,CHICKEN,agent_9,MOUSE,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:33.738948
exp_010_control,e1874868,exp_010_control_game1,1,agent_2,CAT,agent_0,DOG,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:37.302226
exp_010_control,e1874868,exp_010_control_game1,1,agent_2,CAT,agent_1,CHICKEN,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:37.303273
exp_010_control,e1874868,exp_010_control_game1,1,agent_2,CAT,agent_3,FISH,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:37.303371
exp_010_control,e1874868,exp_010_control_game1,1,agent_2,CAT,agent_4,BIRD,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:37.303433
exp_010_control,e1874868,exp_010_control_game1,1,agent_2,CAT,agent_5,RABBIT,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:37.303465
exp_010_control,e1874868,exp_010_control_game1,1,agent_2,CAT,agent_6,TURTLE,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:37.303494
exp_010_control,e1874868,exp_010_control_game1,1,agent_2,CAT,agent_7,HAMSTER,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:37.303522
exp_010_control,e1874868,exp_010_control_game1,1,agent_2,CAT,agent_8,FROG,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:37.303549
exp_010_control,e1874868,exp_010_control_game1,1,agent_2,CAT,agent_9,MOUSE,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:37.303576
exp_010_control,e1874868,exp_010_control_game1,1,agent_3,FISH,agent_0,DOG,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:41.389160
exp_010_control,e1874868,exp_010_control_game1,1,agent_3,FISH,agent_1,CHICKEN,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:41.389260
exp_010_control,e1874868,exp_010_control_game1,1,agent_3,FISH,agent_2,CAT,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:41.389292
exp_010_control,e1874868,exp_010_control_game1,1,agent_3,FISH,agent_4,BIRD,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:41.389320
exp_010_control,e1874868,exp_010_control_game1,1,agent_3,FISH,agent_5,RABBIT,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:41.389346
exp_010_control,e1874868,exp_010_control_game1,1,agent_3,FISH,agent_6,TURTLE,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:41.389370
exp_010_control,e1874868,exp_010_control_game1,1,agent_3,FISH,agent_7,HAMSTER,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:41.389394
exp_010_control,e1874868,exp_010_control_game1,1,agent_3,FISH,agent_8,FROG,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:41.389418
exp_010_control,e1874868,exp_010_control_game1,1,agent_3,FISH,agent_9,MOUSE,reward,12,12,False,12,11.040000000000001,2026-01-02T00:40:41.389440
exp_010_control,e1874868,exp_010_control_game1,1,agent_4,BIRD,agent_0,DOG,reward,1,1,False,1,0.92,2026-01-02T00:40:44.205196
exp_010_control,e1874868,exp_010_control_game1,1,agent_4,BIRD,agent_1,CHICKEN,reward,1,1,False,1,0.92,2026-01-02T00:40:44.205474
exp_010_control,e1874868,exp_010_control_game1,1,agent_4,BIRD,agent_2,CAT,reward,1,1,False,1,0.92,2026-01-02T00:40:44.205521
exp_010_control,e1874868,exp_010_control_game1,1,agent_4,BIRD,agent_3,FISH,reward,1,1,False,1,0.92,2026-01-02T00:40:44.205552
exp_010_control,e1874868,exp_010_control_game1,1,agent_4,BIRD,agent_5,RABBIT,reward,1,1,False,1,0.92,2026-01-02T00:40:44.205579
exp_010_control,e1874868,exp_010_control_game1,1,agent_4,BIRD,agent_6,TURTLE,reward,1,1,False,1,0.92,2026-01-02T00:40:44.205605
exp_010_control,e1874868,exp_010_control_game1,1,agent_4,BIRD,agent_7,HAMSTER,reward,1,1,False,1,0.92,2026-01-02T00:40:44.205635
