experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_010_control,e1874868,exp_010_control_game1,1,agent_0,DOG,20,0,0,108,72,70.24000000000001,70.24000000000001,1120.0,2026-01-02T00:41:00.999464
exp_010_control,e1874868,exp_010_control_game1,1,agent_1,CHICKEN,20,0,0,108,72,70.24000000000001,70.24000000000001,1120.0,2026-01-02T00:41:00.999503
exp_010_control,e1874868,exp_010_control_game1,1,agent_2,CAT,20,0,0,108,72,70.24000000000001,70.24000000000001,1120.0,2026-01-02T00:41:00.999519
exp_010_control,e1874868,exp_010_control_game1,1,agent_3,FISH,20,0,0,108,72,70.24000000000001,70.24000000000001,1120.0,2026-01-02T00:41:00.999533
exp_010_control,e1874868,exp_010_control_game1,1,agent_4,BIRD,20,0,0,9,83,179.36,179.36,1120.0,2026-01-02T00:41:00.999547
exp_010_control,e1874868,exp_010_control_game1,1,agent_5,RABBIT,20,0,0,45,79,139.68,139.68,1120.0,2026-01-02T00:41:00.999560
exp_010_control,e1874868,exp_010_control_game1,1,agent_6,TURTLE,20,0,0,45,79,139.68,139.68,1120.0,2026-01-02T00:41:00.999573
exp_010_control,e1874868,exp_010_control_game1,1,agent_7,HAMSTER,20,0,0,18,82,169.44,169.44,1120.0,2026-01-02T00:41:00.999585
exp_010_control,e1874868,exp_010_control_game1,1,agent_8,FROG,20,0,0,99,73,80.16,80.16,1120.0,2026-01-02T00:41:00.999598
exp_010_control,e1874868,exp_010_control_game1,1,agent_9,MOUSE,20,0,0,108,72,70.24000000000001,70.24000000000001,1120.0,2026-01-02T00:41:00.999609
