baseline,metric,matched_value,baseline_value,difference
candidate_uniform,mean_contribution,17.31843282640042,15.064682136210829,2.2537506901895927
candidate_uniform,mean_contribution_rate,0.865921641320021,0.7532341068105415,0.11268753450947955
candidate_uniform,first_contribution,15.871726562500001,13.879172570850201,1.9925539916497996
candidate_uniform,first_contribution_rate,0.793586328125,0.6939586285425101,0.09962769958248985
candidate_uniform,final_contribution,17.733585937500003,15.14191488336225,2.591671054137752
candidate_uniform,final_contribution_rate,0.8866792968749999,0.7570957441681126,0.12958355270688726
candidate_uniform,contribution_sd,3.1096646727343655,4.616284084723324,-1.5066194119889582
candidate_uniform,zero_contribution_rate,0.0690753751136676,0.14650369692252824,-0.07742832180886064
candidate_uniform,full_contribution_rate,0.7626024489660856,0.6375718618943098,0.12503058707177583
candidate_uniform,contribution_slope,0.06495808804059405,0.05547437868054299,0.009483709360051065
candidate_uniform,message_count,3.0923671875,1.9165625,1.1758046875
candidate_uniform,messages_per_round,0.2229169062403197,0.1374120749793199,0.08550483126099981
candidate_uniform,rounds_with_message_rate,0.15662758180958697,0.1004204882123007,0.056207093597286276
candidate_uniform,reward_given_units,10.08540625,5.891809752747252,4.193596497252748
candidate_uniform,reward_given_events,8.4235234375,4.453919413919413,3.9696040235805867
candidate_uniform,reward_given_round_rate,0.19397620090200823,0.129105177375835,0.06487102352617324
candidate_uniform,reward_received_units,6.772757812499999,5.891809752747252,0.8809480597527468
candidate_uniform,reward_received_events,5.100515625,4.453919413919413,0.6465962110805865
candidate_uniform,reward_received_round_rate,0.22523823541000815,0.2168247418641088,0.008413493545899348
candidate_uniform,punish_given_units,4.5671875,5.693320862251783,-1.1261333622517826
candidate_uniform,punish_given_events,2.2290234375,1.782102793040293,0.4469206444597069
candidate_uniform,punish_given_round_rate,0.09274730068851111,0.08185487793431238,0.01089242275419873
candidate_uniform,punish_received_units,1.370921875,5.693320862251783,-4.322398987251782
candidate_uniform,punish_received_events,0.9353671875,1.782102793040293,-0.846735605540293
candidate_uniform,punish_received_round_rate,0.04755356413685109,0.07806731899485717,-0.030513754858006073
unique_sampled_players,mean_contribution,17.31843282640042,15.534824708210325,1.783608118190097
unique_sampled_players,mean_contribution_rate,0.865921641320021,0.7767412354105161,0.08918040590950493
unique_sampled_players,first_contribution,15.871726562500001,14.02046783625731,1.8512587262426905
unique_sampled_players,first_contribution_rate,0.793586328125,0.7010233918128655,0.09256293631213441
unique_sampled_players,final_contribution,17.733585937500003,15.584795321637428,2.148790615862575
unique_sampled_players,final_contribution_rate,0.8866792968749999,0.7792397660818714,0.10743953079312851
unique_sampled_players,contribution_sd,3.1096646727343655,4.504371176342426,-1.3947065036080604
unique_sampled_players,zero_contribution_rate,0.0690753751136676,0.14385030740103977,-0.07477493228737217
unique_sampled_players,full_contribution_rate,0.7626024489660856,0.6872375049827534,0.07536494398333227
unique_sampled_players,contribution_slope,0.06495808804059405,0.0707824995041317,-0.00582441146353764
unique_sampled_players,message_count,3.0923671875,2.301169590643275,0.7911975968567249
unique_sampled_players,messages_per_round,0.2229169062403197,0.15344308486510808,0.06947382137521163
unique_sampled_players,rounds_with_message_rate,0.15662758180958697,0.10872364017391328,0.047903941635673686
unique_sampled_players,reward_given_units,10.08540625,6.260233918128655,3.825172331871345
unique_sampled_players,reward_given_events,8.4235234375,5.052631578947368,3.370891858552632
unique_sampled_players,reward_given_round_rate,0.19397620090200823,0.12356395242715545,0.07041224847485278
unique_sampled_players,reward_received_units,6.772757812499999,6.260233918128655,0.5125238943713439
unique_sampled_players,reward_received_events,5.100515625,5.052631578947368,0.047884046052631746
unique_sampled_players,reward_received_round_rate,0.22523823541000815,0.21550978243226973,0.009728452977738417
unique_sampled_players,punish_given_units,4.5671875,6.7368421052631575,-2.1696546052631573
unique_sampled_players,punish_given_events,2.2290234375,2.318713450292398,-0.08969001279239786
unique_sampled_players,punish_given_round_rate,0.09274730068851111,0.09690236045340939,-0.004155059764898272
unique_sampled_players,punish_received_units,1.370921875,6.7368421052631575,-5.365920230263157
unique_sampled_players,punish_received_events,0.9353671875,2.318713450292398,-1.3833462627923978
unique_sampled_players,punish_received_round_rate,0.04755356413685109,0.09006135158338255,-0.042507787446531456
