metric,matched_mean,candidate_uniform_mean,candidate_uniform_sd,matched_minus_candidate_uniform,candidate_uniform_standardized_difference,unique_player_mean,unique_player_sd,matched_minus_unique_player,unique_player_standardized_difference
mean_contribution,17.31843282640042,15.064682136210829,5.159212021188133,2.2537506901895927,0.43684009901778925,15.534824708210325,5.0806850412758005,1.783608118190097,0.35105662006204946
mean_contribution_rate,0.865921641320021,0.7532341068105415,0.25796060105940666,0.11268753450947955,0.4368400990177889,0.7767412354105161,0.25403425206379004,0.08918040590950493,0.3510566200620498
first_contribution,15.871726562500001,13.879172570850201,7.573388863878056,1.9925539916497996,0.26309939017570605,14.02046783625731,7.511950853745147,1.8512587262426905,0.24644180483685268
first_contribution_rate,0.793586328125,0.6939586285425101,0.3786694431939028,0.09962769958248985,0.2630993901757057,0.7010233918128655,0.37559754268725737,0.09256293631213441,0.24644180483685238
final_contribution,17.733585937500003,15.14191488336225,7.857617554955832,2.591671054137752,0.32982911626987677,15.584795321637428,7.757102185406088,2.148790615862575,0.27700945075923156
final_contribution_rate,0.8866792968749999,0.7570957441681126,0.3928808777477916,0.12958355270688726,0.3298291162698759,0.7792397660818714,0.3878551092703044,0.10743953079312851,0.2770094507592309
contribution_sd,3.1096646727343655,4.616284084723324,3.5095699802207827,-1.5066194119889582,-0.429288893078057,4.504371176342426,3.592699887330034,-1.3947065036080604,-0.38820568022578594
zero_contribution_rate,0.0690753751136676,0.14650369692252824,0.23177793839252675,-0.07742832180886064,-0.3340625183995388,0.14385030740103977,0.23270798506447096,-0.07477493228737217,-0.3213251675341352
full_contribution_rate,0.7626024489660856,0.6375718618943098,0.3553757080435948,0.12503058707177583,0.3518264874098767,0.6872375049827534,0.33624163149404346,0.07536494398333227,0.22413924072536318
contribution_slope,0.06495808804059405,0.05547437868054299,0.4095385078297708,0.009483709360051065,0.02315706381386991,0.0707824995041317,0.4157936852448533,-0.00582441146353764,-0.014007936316078854
message_count,3.0923671875,1.9165625,4.287355380626177,1.1758046875,0.2742494109103387,2.301169590643275,4.878638103320315,0.7911975968567249,0.16217591469189932
messages_per_round,0.2229169062403197,0.1374120749793199,0.28955404565454823,0.08550483126099981,0.2952983477323302,0.15344308486510808,0.3095195078022112,0.06947382137521163,0.22445700391720289
rounds_with_message_rate,0.15662758180958697,0.1004204882123007,0.19235051991459817,0.056207093597286276,0.29221181009670105,0.10872364017391328,0.19908316241547977,0.047903941635673686,0.24062276816609832
reward_given_units,10.08540625,5.891809752747252,19.504895171907556,4.193596497252748,0.21500225765338574,6.260233918128655,19.34889264864809,3.825172331871345,0.19769463820652344
reward_given_events,8.4235234375,4.453919413919413,12.881386666764852,3.9696040235805867,0.3081658928710312,5.052631578947368,14.6066407864059,3.370891858552632,0.23077803499418237
reward_given_round_rate,0.19397620090200823,0.129105177375835,0.269653583324469,0.06487102352617324,0.24057170954822873,0.12356395242715545,0.2597767946373161,0.07041224847485278,0.2710490310466641
reward_received_units,6.772757812499999,5.891809752747252,12.660940184799601,0.8809480597527468,0.06957998749653603,6.260233918128655,12.706980995781558,0.5125238943713439,0.04033404114962403
reward_received_events,5.100515625,4.453919413919413,8.456687684779514,0.6465962110805865,0.0764597482113879,5.052631578947368,9.556396564449095,0.047884046052631746,0.005010680095755544
reward_received_round_rate,0.22523823541000815,0.2168247418641088,0.3221638891106581,0.008413493545899348,0.026115569839701834,0.21550978243226973,0.31526006869026313,0.009728452977738417,0.030858500469643786
punish_given_units,4.5671875,5.693320862251783,34.27999098773811,-1.1261333622517826,-0.0328510402075251,6.7368421052631575,36.98483630278077,-2.1696546052631573,-0.058663355638538486
punish_given_events,2.2290234375,1.782102793040293,4.933330718090833,0.4469206444597069,0.09059207054998784,2.318713450292398,5.807401063876997,-0.08969001279239786,-0.015444087950164954
punish_given_round_rate,0.09274730068851111,0.08185487793431238,0.1878891644720589,0.01089242275419873,0.05797259668914302,0.09690236045340939,0.20162753596533495,-0.004155059764898272,-0.020607600767449916
punish_received_units,1.370921875,5.693320862251783,43.44353916255946,-4.322398987251782,-0.09949463304722915,6.7368421052631575,48.18987529819694,-5.365920230263157,-0.1113495355001246
punish_received_events,0.9353671875,1.782102793040293,5.572733387298146,-0.846735605540293,-0.151942600999044,2.318713450292398,6.76944032556592,-1.3833462627923978,-0.20435164448794385
punish_received_round_rate,0.04755356413685109,0.07806731899485717,0.17715862098426044,-0.030513754858006073,-0.17223974023097105,0.09006135158338255,0.1878423849350755,-0.042507787446531456,-0.2262949731032405
