bootstrap_iter,metric_family,metric,distance_kind,n_treatments,mean_value,median_value,score
0,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.14858817727001175,0.1024575369306522,0.14858817727001175
0,distribution_distance,final_total_surplus,wasserstein_1d,6,1.6073671497584545,1.5270833333333342,1.6073671497584545
0,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.535789049919485,0.5090277777777781,0.535789049919485
0,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.2574107622114868,0.26868961352657006,0.2574107622114868
0,distribution_distance,trade_ratio,wasserstein_1d,6,0.07069505274295342,0.05583002500273025,0.07069505274295342
0,distribution_distance,acceptance_rate,wasserstein_1d,6,0.035393183038110565,0.03009259259259256,0.035393183038110565
0,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.22771196556035442,0.2446745341925377,0.22771196556035442
0,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.12726537770816057,0.10484985157155786,0.12726537770816057
0,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.36627652486753415,0.3926753951398041,0.36627652486753415
0,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.062056016412179726,0.05362109477347045,0.062056016412179726
1,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.06536826968439666,0.06101671938131452,0.06536826968439666
1,distribution_distance,final_total_surplus,wasserstein_1d,6,1.5909722222222227,1.7104166666666665,1.5909722222222227
1,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5303240740740742,0.5701388888888888,0.5303240740740742
1,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.21155059044551802,0.21225845410628025,0.21155059044551802
1,distribution_distance,trade_ratio,wasserstein_1d,6,0.08177108748515756,0.08540604675115547,0.08177108748515756
1,distribution_distance,acceptance_rate,wasserstein_1d,6,0.056092324208266243,0.0625,0.056092324208266243
1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.2079879586954638,0.2084052069286455,0.2079879586954638
1,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.10070084497183113,0.08763077416975643,0.10070084497183113
1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.31194613127561976,0.3293329963581044,0.31194613127561976
1,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.0703063241031191,0.07002104431639691,0.0703063241031191
2,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.0795462381710748,0.07330556911988176,0.0795462381710748
2,distribution_distance,final_total_surplus,wasserstein_1d,6,1.4307065217391306,1.4865036231884066,1.4307065217391306
2,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.4769021739130435,0.49550120772946876,0.4769021739130435
2,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.13408145464304885,0.13608091787439608,0.13408145464304885
2,distribution_distance,trade_ratio,wasserstein_1d,6,0.06786040810296048,0.058569658222436025,0.06786040810296048
2,distribution_distance,acceptance_rate,wasserstein_1d,6,0.048711755233494386,0.05183172302737524,0.048711755233494386
2,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.19536747650145095,0.20268724712856107,0.19536747650145095
