metric_family,metric,distance_kind,n_treatments,mean_value,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.18076257660789696,0.18565044496132216
distribution_distance,proposer_net_surplus,wasserstein_1d,6,1.0493726516371442,1.063516505636071
distribution_distance,trade_ratio,wasserstein_1d,6,0.18949124117066593,0.17994153564050902
distribution_distance,acceptance_rate,wasserstein_1d,6,0.3964707461084273,0.40126811594202894
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.8351229921207217,0.8993060947204969
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,1.2851599544538388,1.3041760730211815
distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.15994973365466525,0.15564609932137102
distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.2210102400710313,0.18659578847078848
distribution_distance,final_total_surplus,wasserstein_1d,6,2.8062198067632846,3.030978260869565
distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.9354066022544282,1.0103260869565216
