metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,n_treatments,model_score,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,0.08530039950161966,0.08192971853468778,0.060358350491506084,0.1178487147616908,6,0.18076257660789696,0.18565044496132216
distribution_distance,proposer_net_surplus,wasserstein_1d,0.2115451053408481,0.2104955045625335,0.15139928878153514,0.2709079777241008,6,1.0493726516371442,1.063516505636071
distribution_distance,trade_ratio,wasserstein_1d,0.06778565439629633,0.0668371073583551,0.05366212595315622,0.0839333941089367,6,0.18949124117066593,0.17994153564050902
distribution_distance,acceptance_rate,wasserstein_1d,0.043464673913043476,0.04419954374664521,0.02017579173376277,0.06721349973161563,6,0.3964707461084273,0.40126811594202894
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.22362278430809734,0.21872165958445378,0.16788215651810695,0.28414868603969456,6,0.8351229921207217,0.8993060947204969
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.28471684539275227,0.28308004753358434,0.2074836948670086,0.3685386346333756,6,1.2851599544538388,1.3041760730211815
distribution_distance,accepted_trade_ratio,wasserstein_1d,0.09837161791925349,0.09546136051228621,0.0761121417983501,0.13247673573140187,6,0.15994973365466525,0.15564609932137102
distribution_distance,declined_trade_ratio,wasserstein_1d,0.06545639476315804,0.06478141989134974,0.04831495456643337,0.08404398451237625,6,0.2210102400710313,0.18659578847078848
distribution_distance,final_total_surplus,wasserstein_1d,1.437809933574879,1.4302838164251208,1.031879528985507,1.8961548913043451,6,2.8062198067632846,3.030978260869565
distribution_distance,mean_player_final_surplus,wasserstein_1d,0.47926997785829306,0.4767612721417069,0.34395984299516896,0.6320516304347817,6,0.9354066022544282,1.0103260869565216
