metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,metric_scope,n_groups,model_score,median_value,model_stderr
behavior_distribution_distance,fairness_wd,mean_wasserstein_1d,0.06540679748062016,0.06458546511627908,0.051733779069767435,0.08185013565891473,distribution,6,0.27085000000000004,0.2468837209302326,0.022035172182343292
behavior_distribution_distance,trust_wd,mean_wasserstein_1d,0.07295196705426357,0.07157751937984497,0.045336046511627905,0.10525436046511627,distribution,6,0.25085852713178297,0.22,0.04135981536806806
behavior_distribution_distance,trustworthiness_wd,mean_wasserstein_1d,0.05283935239018087,0.052177325581395345,0.039457945736434116,0.06719137596899223,distribution,6,0.15668184754521966,0.15000000000000002,0.013690862363673393
behavior_distribution_distance,cooperation_wd,mean_wasserstein_1d,0.07351075096899225,0.07428924418604652,0.050929699612403095,0.0962125484496124,distribution,6,0.26568410852713176,0.23767441860465113,0.03186707186995896
behavior_distribution_distance,coordination_wd,mean_wasserstein_1d,0.07574973837209303,0.07448546511627907,0.04496279069767442,0.10972567829457358,distribution,6,0.29337403100775195,0.33,0.04332751325420583
behavior_distribution_distance,fairness_offer_wd,wasserstein_1d,0.06070243410852713,0.06005038759689922,0.046924186046511634,0.07889757751937986,distribution,6,0.194496511627907,0.1773953488372093,0.02817036665129144
behavior_distribution_distance,inequality_tolerance_wd,wasserstein_1d,0.07011116085271318,0.06859883720930232,0.04931887596899225,0.0945337984496124,distribution,6,0.347203488372093,0.32800000000000007,0.017229255696378298
behavior_distribution_distance,trust_send_wd,wasserstein_1d,0.07295196705426357,0.07157751937984497,0.045336046511627905,0.10525436046511627,distribution,6,0.25085852713178297,0.22,0.04135981536806806
behavior_distribution_distance,trustworthiness_return_wd,wasserstein_1d,0.05283935239018087,0.052177325581395345,0.039457945736434116,0.06719137596899223,distribution,6,0.15668184754521966,0.15000000000000002,0.013690862363673393
behavior_distribution_distance,cooperation_pd_wd,wasserstein_1d,0.07873713178294574,0.07725,0.04719379844961239,0.12109021317829455,distribution,6,0.3095019379844961,0.3040600775193798,0.02019516355835316
behavior_distribution_distance,cooperation_sh_wd,wasserstein_1d,0.06828437015503876,0.06655426356589147,0.04251908914728682,0.0990579457364341,distribution,6,0.22186627906976747,0.15000000000000002,0.06728602512569935
behavior_distribution_distance,coordination_earth_wd,wasserstein_1d,0.07574973837209303,0.07448546511627907,0.04496279069767442,0.10972567829457358,distribution,6,0.29337403100775195,0.33,0.04332751325420583
paper_index_distribution_distance,delegation_index_wd,wasserstein_1d,0.063475,0.061071428571428575,0.042857142857142864,0.08932142857142857,distribution,4,0.14142857142857143,0.15857142857142856,0.021837370452948764
paper_index_distribution_distance,payoff_index_wd,wasserstein_1d,0.04322003312409636,0.042762067578765176,0.03551705804752887,0.052946550942298366,distribution,6,0.14689488739654924,0.1341341755749919,0.015588692073487504
paper_index_distribution_distance,prosociality_index_wd,wasserstein_1d,0.04735569270546113,0.04692587394547501,0.03947024293766052,0.05950459700782575,distribution,6,0.15517727405084042,0.1496618801143646,0.009862431274286591
paper_index_distribution_distance,kindness_index_wd,wasserstein_1d,0.0634156518500994,0.06251660018231402,0.0464586193289484,0.07930202418591986,distribution,6,0.2572782251701479,0.2523255813953489,0.02102940010211762
paper_index_distribution_distance,intentions_index_wd,wasserstein_1d,0.05011251706881747,0.0504066279923505,0.038276141149819566,0.06203268913552676,distribution,6,0.17427384776364738,0.16166666666666663,0.014244953490281514
paper_index_distribution_distance,predictability_index_wd,wasserstein_1d,0.08119853131283394,0.07944127853968698,0.05588511260882978,0.11095402111565568,distribution,6,0.27714759085248997,0.2870588235294118,0.02773449441109282
