experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,punishment,2,2,False,4,6,2026-01-02T01:58:30.059789
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,reward,2,2,False,6,2.84,2026-01-02T01:58:30.060034
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_0,DOG,agent_2,CAT,punishment,1,1,False,2,3,2026-01-02T01:58:30.060109
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_0,DOG,agent_2,CAT,reward,1,1,False,3,1.42,2026-01-02T01:58:30.060140
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_0,DOG,agent_7,HAMSTER,punishment,1,1,False,2,3,2026-01-02T01:58:30.060171
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_0,DOG,agent_7,HAMSTER,reward,1,1,False,3,1.42,2026-01-02T01:58:30.060197
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_0,DOG,agent_8,FROG,punishment,2,2,False,4,6,2026-01-02T01:58:30.060232
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_0,DOG,agent_8,FROG,reward,2,2,False,6,2.84,2026-01-02T01:58:30.060263
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_0,DOG,agent_10,SNAKE,punishment,2,2,False,4,6,2026-01-02T01:58:30.060288
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_0,DOG,agent_10,SNAKE,reward,2,2,False,6,2.84,2026-01-02T01:58:30.060311
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,punishment,1,1,False,2,3,2026-01-02T01:58:33.631671
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,reward,1,1,False,3,1.42,2026-01-02T01:58:33.631760
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,punishment,1,1,False,2,3,2026-01-02T01:58:33.631799
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,reward,1,1,False,3,1.42,2026-01-02T01:58:33.631825
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_1,CHICKEN,agent_8,FROG,punishment,1,1,False,2,3,2026-01-02T01:58:33.631852
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_1,CHICKEN,agent_8,FROG,reward,1,1,False,3,1.42,2026-01-02T01:58:33.631883
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_3,FISH,punishment,1,1,False,2,3,2026-01-02T01:58:38.396130
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_3,FISH,reward,1,1,False,3,1.42,2026-01-02T01:58:38.396322
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_6,TURTLE,punishment,1,1,False,2,3,2026-01-02T01:58:38.396384
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_6,TURTLE,reward,1,1,False,3,1.42,2026-01-02T01:58:38.396414
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_8,FROG,punishment,3,3,False,6,9,2026-01-02T01:58:38.396442
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_8,FROG,reward,3,3,False,9,4.26,2026-01-02T01:58:38.396468
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_10,SNAKE,punishment,2,2,False,4,6,2026-01-02T01:58:38.396494
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_10,SNAKE,reward,2,2,False,6,2.84,2026-01-02T01:58:38.396520
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_12,LION,punishment,2,2,False,4,6,2026-01-02T01:58:38.396547
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_12,LION,reward,2,2,False,6,2.84,2026-01-02T01:58:38.396578
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_18,WOLF,punishment,1,1,False,2,3,2026-01-02T01:58:38.396608
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_2,CAT,agent_18,WOLF,reward,1,1,False,3,1.42,2026-01-02T01:58:38.396632
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_3,FISH,agent_7,HAMSTER,punishment,3,3,False,6,9,2026-01-02T01:58:43.997227
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_3,FISH,agent_7,HAMSTER,reward,3,3,False,9,4.26,2026-01-02T01:58:43.997313
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_3,FISH,agent_11,BEAR,punishment,2,2,False,4,6,2026-01-02T01:58:43.997389
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_3,FISH,agent_11,BEAR,reward,2,2,False,6,2.84,2026-01-02T01:58:43.997433
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_3,FISH,agent_15,MONKEY,punishment,2,2,False,4,6,2026-01-02T01:58:43.997476
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_3,FISH,agent_15,MONKEY,reward,2,2,False,6,2.84,2026-01-02T01:58:43.997518
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_4,BIRD,agent_0,DOG,punishment,3,3,False,6,9,2026-01-02T01:58:47.426513
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_4,BIRD,agent_0,DOG,reward,3,3,False,9,4.26,2026-01-02T01:58:47.426641
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_4,BIRD,agent_1,CHICKEN,punishment,2,2,False,4,6,2026-01-02T01:58:47.426697
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_4,BIRD,agent_1,CHICKEN,reward,2,2,False,6,2.84,2026-01-02T01:58:47.426736
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_4,BIRD,agent_15,MONKEY,punishment,2,2,False,4,6,2026-01-02T01:58:47.426771
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_4,BIRD,agent_15,MONKEY,reward,2,2,False,6,2.84,2026-01-02T01:58:47.426807
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_4,BIRD,agent_18,WOLF,punishment,1,1,False,2,3,2026-01-02T01:58:47.426835
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_4,BIRD,agent_18,WOLF,reward,1,1,False,3,1.42,2026-01-02T01:58:47.426859
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_0,DOG,punishment,2,1,True,2,3,2026-01-02T01:58:52.809804
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_0,DOG,reward,2,1,True,3,1.42,2026-01-02T01:58:52.810096
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_1,CHICKEN,punishment,2,1,True,2,3,2026-01-02T01:58:52.810169
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_1,CHICKEN,reward,2,1,True,3,1.42,2026-01-02T01:58:52.810215
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_3,FISH,punishment,3,2,True,4,6,2026-01-02T01:58:52.810261
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_3,FISH,reward,3,2,True,6,2.84,2026-01-02T01:58:52.810303
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_4,BIRD,punishment,1,0,True,0,0,2026-01-02T01:58:52.810345
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_4,BIRD,reward,1,0,True,0,0.0,2026-01-02T01:58:52.810386
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_8,FROG,punishment,3,2,True,4,6,2026-01-02T01:58:52.810432
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_8,FROG,reward,3,2,True,6,2.84,2026-01-02T01:58:52.810472
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_10,SNAKE,punishment,2,1,True,2,3,2026-01-02T01:58:52.810513
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_5,RABBIT,agent_10,SNAKE,reward,2,1,True,3,1.42,2026-01-02T01:58:52.810552
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_0,DOG,punishment,4,2,True,4,6,2026-01-02T01:58:59.337622
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_0,DOG,reward,4,2,True,6,2.84,2026-01-02T01:58:59.337799
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_3,FISH,punishment,3,1,True,2,3,2026-01-02T01:58:59.337850
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_3,FISH,reward,3,1,True,3,1.42,2026-01-02T01:58:59.337876
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_10,SNAKE,punishment,5,3,True,6,9,2026-01-02T01:58:59.337902
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_10,SNAKE,reward,5,3,True,9,4.26,2026-01-02T01:58:59.337924
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_11,BEAR,punishment,4,2,True,4,6,2026-01-02T01:58:59.337947
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_11,BEAR,reward,4,2,True,6,2.84,2026-01-02T01:58:59.337987
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_12,LION,punishment,5,3,True,6,9,2026-01-02T01:58:59.338008
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_12,LION,reward,5,3,True,9,4.26,2026-01-02T01:58:59.338027
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_13,TIGER,punishment,5,3,True,6,9,2026-01-02T01:58:59.338047
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_6,TURTLE,agent_13,TIGER,reward,5,3,True,9,4.26,2026-01-02T01:58:59.338065
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_7,HAMSTER,agent_1,CHICKEN,punishment,2,2,False,4,6,2026-01-02T01:59:04.443608
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_7,HAMSTER,agent_1,CHICKEN,reward,2,2,False,6,2.84,2026-01-02T01:59:04.443674
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_7,HAMSTER,agent_5,RABBIT,punishment,2,2,False,4,6,2026-01-02T01:59:04.443704
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_7,HAMSTER,agent_5,RABBIT,reward,2,2,False,6,2.84,2026-01-02T01:59:04.443723
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_7,HAMSTER,agent_18,WOLF,punishment,2,2,False,4,6,2026-01-02T01:59:04.443749
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_7,HAMSTER,agent_18,WOLF,reward,2,2,False,6,2.84,2026-01-02T01:59:04.443769
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_8,FROG,agent_1,CHICKEN,punishment,3,2,True,4,6,2026-01-02T01:59:09.780525
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_8,FROG,agent_1,CHICKEN,reward,3,2,True,6,2.84,2026-01-02T01:59:09.780709
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_8,FROG,agent_2,CAT,punishment,2,1,True,2,3,2026-01-02T01:59:09.780758
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_8,FROG,agent_2,CAT,reward,2,1,True,3,1.42,2026-01-02T01:59:09.780787
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_8,FROG,agent_5,RABBIT,punishment,3,2,True,4,6,2026-01-02T01:59:09.780814
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_8,FROG,agent_5,RABBIT,reward,3,2,True,6,2.84,2026-01-02T01:59:09.780839
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_8,FROG,agent_11,BEAR,punishment,3,2,True,4,6,2026-01-02T01:59:09.780865
exp_021_treatment,ef71efad,exp_021_treatment_game1,1,agent_8,FROG,agent_11,BEAR,reward,3,2,True,6,2.84,2026-01-02T01:59:09.780890
