treatment_name,metric_family,metric,distance_kind,score
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.32215198919110943
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,4.842499999999999
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.6141666666666663
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.1810185185185185
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.31301440329218105
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.06666666666666665
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8355357142857143
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.26704034391534387
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.6751838235294116
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.35471910986616867
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.28363877635072976
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,4.2264492753623175
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.4088164251207727
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2362117552334944
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.4166683876375905
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.198671497584541
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8116681521093283
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.35684983589395364
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.6814734561213434
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.40865820408073933
