treatment_name,metric_family,metric,distance_kind,score
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.41521069275075795
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,6.213690476190475
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,2.0712301587301587
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.3527116402116401
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.4846634332745444
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.12698412698412698
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,1.0088888888888887
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.40257054673721343
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.718171296296296
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.5923280423280424
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.38077556238057564
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,6.278030303030304
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,2.092676767676768
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.4790824915824916
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.5518242945326279
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.02651515151515149
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,1.0814393939393938
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.5299475408850409
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.8161136249371543
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.5617581764640589
