treatment_name,metric,generated_game_count,human_game_count,generated_sd,human_sd,sd_ratio,abs_log_sd_ratio,generated_iqr,human_iqr,iqr_ratio,abs_log_iqr_ratio
VALIDATION_0_C,final_round_normalized_efficiency,10,10,0.29752585537291476,0.2731795634738752,1.089121937195598,0.08537180939558855,0.09615384615384616,0.4606711216973225,0.2087255780209785,1.566734913611484
VALIDATION_0_T,final_round_normalized_efficiency,12,12,0.27796995222075144,0.28614540806108135,0.9714290161225136,0.028987079100181258,0.2692307692307693,0.2673735168276652,1.0069462840790666,0.006922269790391756
VALIDATION_10_C,final_round_normalized_efficiency,10,10,0.0562109776022608,0.5043570131399739,0.1114507702635248,2.1941723078818605,0.07022471910112359,0.791198501872659,0.08875739644970415,2.4218485138208634
VALIDATION_10_T,final_round_normalized_efficiency,10,10,0.2724316868002746,1.0313056339783555,0.26416193010537964,1.3311929922600148,0.3745318352059925,0.294943820224719,1.2698412698412702,0.2388919082823492
VALIDATION_11_C,final_round_normalized_efficiency,10,10,0.15365549392828537,0.23838838681861219,0.6445594769899617,0.4391881769353302,0.1551418439716312,0.36300832664999794,0.4273781965371126,0.8500859515838686
VALIDATION_11_T,final_round_normalized_efficiency,11,11,0.3201567945361148,0.47564151189004067,0.6731052410962166,0.39585358549122834,0.13297872340425532,0.4131591790841922,0.32185833000011205,1.1336437991962138
VALIDATION_12_C,final_round_normalized_efficiency,12,12,0.15308411626268986,0.20817768394941574,0.7353531529339483,0.3074044149806991,0.1593137254901961,0.17717086834733897,0.8992094861660078,0.10623925033651523
VALIDATION_12_T,final_round_normalized_efficiency,12,12,0.23005611516702232,0.32123983268754447,0.7161506505663872,0.33386472833471487,0.19148284313725494,0.3865108543417367,0.4954138829124675,0.7023617386770873
VALIDATION_13_C,final_round_normalized_efficiency,10,10,0.2641723459213707,0.19457814395275885,1.3576671076968871,0.30576786484237073,0.22651760057471262,0.21219405594405594,1.0675021011636303,0.06532143442187203
VALIDATION_13_T,final_round_normalized_efficiency,11,11,0.13830001228386632,0.2735662484795471,0.5055448654668604,0.6821184898273099,0.1486170977011494,0.28871880412533446,0.5147468594966674,0.6640800341192363
VALIDATION_14_C,final_round_normalized_efficiency,12,12,0.23855581795320155,0.3235742334137886,0.7372522077434237,0.30482523672572315,0.3515625000000001,0.45166666666666655,0.7783671586715871,0.25055693981285143
VALIDATION_14_T,final_round_normalized_efficiency,10,10,0.26614532371118865,1.0724088604114053,0.24817523757598203,1.3936201792146488,0.2291666666666667,0.203125,1.1282051282051284,0.12062798778861492
VALIDATION_15_C,final_round_normalized_efficiency,11,11,0.12461889921895819,0.24943391664684408,0.49960687341247706,0.6939337429941335,0.07932692307692304,0.39239926739926745,0.20215869311551915,1.5987022805277677
VALIDATION_15_T,final_round_normalized_efficiency,9,9,0.28942764183834724,0.6815117251382604,0.42468475766815333,0.8564081319510541,0.3197115384615384,0.2234848484848485,1.4305736636245105,0.3580755272010868
VALIDATION_16_C,final_round_normalized_efficiency,10,10,0.15565473029024332,0.33781024752987077,0.4607756319662257,0.7748440530164982,0.08333333333333333,0.3974960876369328,0.20964566929133854,1.5623364624290024
VALIDATION_16_T,final_round_normalized_efficiency,8,8,0.29059326290271154,0.9836276043157709,0.29543016241888964,1.2193228070598852,0.44444444444444453,0.6251956181533647,0.7108886107634544,0.3412395270451231
