run_id,run_label,metric,n,mean,std,se,ci_low,ci_high,ci_half
2602262019,no archetype,contrib_mae,2810,4.068327402135231,6.997962403406966,0.13201353025595386,3.8095808828335613,4.3270739214369005,0.2587465193016696
2602262019,no archetype,target_f1,2810,0.4831506048320995,0.48247848532463955,0.009101747687189882,0.46531117936520733,0.5009900302989917,0.017839425466892166
2602262019,no archetype,action_exact_match,2810,0.4202846975088968,0.49369242245482464,0.009313293754928589,0.40203064174923675,0.43853875326855685,0.018254055759660034
2602262019,no archetype,target_hit_any,2810,0.5192170818505338,0.49971949325618503,0.009426991835558859,0.5007401778528384,0.5376939858482293,0.018476903997695363
2602270203,oracle archetype,contrib_mae,4873,3.4598809768109993,6.5749500789615505,0.09418771349083785,3.275273058368957,3.6444888952530414,0.1846079184420422
2602270203,oracle archetype,target_f1,4873,0.6680769796782146,0.4480811123527266,0.006418867812544701,0.6554959987656269,0.6806579605908022,0.012580980912587613
2602270203,oracle archetype,action_exact_match,4873,0.5922429714754771,0.4914680064660091,0.0070403953227040775,0.5784437966429771,0.6060421463079771,0.013799174832499992
2602270203,oracle archetype,target_hit_any,4873,0.7092140365278062,0.4541715716039482,0.006506115080446739,0.6964620509701306,0.7219660220854819,0.01275198555767561
2602270212,retrieved archetype,contrib_mae,5158,3.7846064366033345,6.804333357757411,0.09474251594682978,3.598911105347548,3.970301767859121,0.18569533125578636
2602270212,retrieved archetype,target_f1,5158,0.6582313033129404,0.45652012093452254,0.006356517613643597,0.645772528790199,0.6706900778356819,0.01245877452274145
2602270212,retrieved archetype,action_exact_match,5158,0.597712291585886,0.4904069070332456,0.0068283521349027385,0.5843287214014766,0.6110958617702954,0.013383570184409367
2602270212,retrieved archetype,target_hit_any,5158,0.6915471112834431,0.4618994125318411,0.006431418062099809,0.6789415318817276,0.7041526906851587,0.012605579401715626
2602270902,random archetype,contrib_mae,5134,4.437475652512661,7.363213698653053,0.10276363851889625,4.2360589210156245,4.638892384009697,0.20141673149703665
2602270902,random archetype,target_f1,5134,0.5578324450686271,0.4756267884549303,0.006638017224412087,0.5448219313087793,0.5708429588284748,0.013010513759847691
2602270902,random archetype,action_exact_match,5134,0.493961823139852,0.5000122376288181,0.006978349256943579,0.4802842585962426,0.5076393876834614,0.013677564543609416
2602270902,random archetype,target_hit_any,5134,0.6026490066225165,0.48939741840394235,0.006830205051110181,0.5892618047223406,0.6160362085226925,0.013387201900175954
