custom_id,input_token_estimate
minority_game_bret_njzas__00okp6aa,436
minority_game_bret_njzas__01ccqf0z,436
minority_game_bret_njzas__01ubxp0s,436
minority_game_bret_njzas__02tv1qz6,436
minority_game_bret_njzas__0559yfs3,436
minority_game_bret_njzas__06k1m1d7,436
minority_game_bret_njzas__06mfopjs,436
minority_game_bret_njzas__09rqx4uq,436
minority_game_bret_njzas__09x7uvd0,436
minority_game_bret_njzas__0bbscwqf,436
minority_game_bret_njzas__0bhpk52r,436
minority_game_bret_njzas__0i1ucuab,436
minority_game_bret_njzas__0ki3gzxu,436
minority_game_bret_njzas__0kj460f8,436
minority_game_bret_njzas__0m4fqa3c,436
minority_game_bret_njzas__0m7xfyrf,436
minority_game_bret_njzas__0nelw9on,436
minority_game_bret_njzas__0qle7ojp,436
minority_game_bret_njzas__0qncdp9c,436
minority_game_bret_njzas__0qzrk6y4,436
minority_game_bret_njzas__0rkfpg4y,436
minority_game_bret_njzas__0uv2u7fc,436
minority_game_bret_njzas__0wflnbp0,436
minority_game_bret_njzas__0wupqta6,436
minority_game_bret_njzas__0xr34tdz,436
minority_game_bret_njzas__0yglyhdd,436
minority_game_bret_njzas__0zjur574,436
minority_game_bret_njzas__10sh2gpu,436
minority_game_bret_njzas__11ap908k,436
minority_game_bret_njzas__13sjb2ga,436
minority_game_bret_njzas__14u2q57s,436
minority_game_bret_njzas__17f6k3tr,436
minority_game_bret_njzas__18rzbjbi,436
minority_game_bret_njzas__1a26yhab,436
minority_game_bret_njzas__1b9tpbk9,436
minority_game_bret_njzas__1bk4p145,436
minority_game_bret_njzas__1bnswiop,436
minority_game_bret_njzas__1bv3xmsr,436
minority_game_bret_njzas__1c1v4m3l,436
minority_game_bret_njzas__1c83zx2v,436
minority_game_bret_njzas__1comz3i1,436
minority_game_bret_njzas__1dyjj6re,436
minority_game_bret_njzas__1il6d8ib,436
minority_game_bret_njzas__1kke2fei,436
minority_game_bret_njzas__1kn3wycc,436
minority_game_bret_njzas__1lc5i4uy,436
minority_game_bret_njzas__1lwf1w71,436
minority_game_bret_njzas__1oh7w126,436
minority_game_bret_njzas__1p9rr7u3,436
minority_game_bret_njzas__1pe997jd,436
minority_game_bret_njzas__1t8icpyc,436
minority_game_bret_njzas__1tug5ox6,436
minority_game_bret_njzas__1vejabcc,436
minority_game_bret_njzas__1w89t6bi,436
minority_game_bret_njzas__1wpe6w08,436
minority_game_bret_njzas__1wrtrf72,436
minority_game_bret_njzas__1xaldoqp,436
minority_game_bret_njzas__1xamkfqz,436
minority_game_bret_njzas__1z2cfppg,436
minority_game_bret_njzas__23946y1t,436
minority_game_bret_njzas__244g0nnj,436
minority_game_bret_njzas__24gfz160,436
minority_game_bret_njzas__25nh9s2p,436
minority_game_bret_njzas__26ilcv5v,436
minority_game_bret_njzas__27e3kjxi,436
minority_game_bret_njzas__2aa58jg1,436
minority_game_bret_njzas__2bjxmaey,436
minority_game_bret_njzas__2c7zji18,436
minority_game_bret_njzas__2dua2es3,436
minority_game_bret_njzas__2fi94efz,436
minority_game_bret_njzas__2fu6c8bl,436
minority_game_bret_njzas__2gcbr1q9,436
minority_game_bret_njzas__2gdk0f6x,436
minority_game_bret_njzas__2ilgbzal,436
minority_game_bret_njzas__2m3ip4nj,436
minority_game_bret_njzas__2t42k7ts,436
minority_game_bret_njzas__2xbrorls,436
minority_game_bret_njzas__2ysb7cgq,436
minority_game_bret_njzas__2z5ax0mi,436
minority_game_bret_njzas__31jt202l,436
minority_game_bret_njzas__31nsd9g2,436
minority_game_bret_njzas__328jzrn1,436
minority_game_bret_njzas__33m8v6qp,436
minority_game_bret_njzas__35c57qb9,436
minority_game_bret_njzas__36t1yh87,436
minority_game_bret_njzas__38hqzafj,436
minority_game_bret_njzas__393bxpgb,436
minority_game_bret_njzas__398pd7hp,436
minority_game_bret_njzas__39nlwikg,436
minority_game_bret_njzas__3akrbqla,436
minority_game_bret_njzas__3b08ul5v,436
minority_game_bret_njzas__3b1eja8d,436
minority_game_bret_njzas__3dhs2wth,436
minority_game_bret_njzas__3fpvdkce,436
minority_game_bret_njzas__3gdntd8k,436
minority_game_bret_njzas__3gfdly4n,436
minority_game_bret_njzas__3hzqbg8d,436
minority_game_bret_njzas__3k8pyv6b,436
minority_game_bret_njzas__3krtn17a,436
minority_game_bret_njzas__3mf66oe4,436
minority_game_bret_njzas__3nchwtry,436
minority_game_bret_njzas__3onxkxji,436
minority_game_bret_njzas__3pz9ekin,436
minority_game_bret_njzas__3qhs52ww,436
minority_game_bret_njzas__3qkj1s9s,436
minority_game_bret_njzas__3rxiwl68,436
minority_game_bret_njzas__3sg6q9p4,436
minority_game_bret_njzas__3u8f2ede,436
minority_game_bret_njzas__40b647mk,436
minority_game_bret_njzas__42on4n41,436
minority_game_bret_njzas__43cwhnbe,436
minority_game_bret_njzas__45n0dnr1,436
minority_game_bret_njzas__45qzq2oi,436
minority_game_bret_njzas__494dybcx,436
minority_game_bret_njzas__4b8knx6y,436
minority_game_bret_njzas__4cwq46rt,436
minority_game_bret_njzas__4cxjma9s,436
minority_game_bret_njzas__4epytfnb,436
minority_game_bret_njzas__4ixdh8wg,436
minority_game_bret_njzas__4iyylxzz,436
minority_game_bret_njzas__4kkq47ho,436
minority_game_bret_njzas__4kqi3h6n,436
minority_game_bret_njzas__4lgtk5xp,436
minority_game_bret_njzas__4lvqgy63,436
minority_game_bret_njzas__4m32cqye,436
minority_game_bret_njzas__4mcpho5v,436
minority_game_bret_njzas__4n2luqnc,436
minority_game_bret_njzas__4phtlj4o,436
minority_game_bret_njzas__4sbiuljz,436
minority_game_bret_njzas__4w1tgxgv,436
minority_game_bret_njzas__4yeh63th,436
minority_game_bret_njzas__4zk8ctw7,436
minority_game_bret_njzas__50gv9loz,436
minority_game_bret_njzas__51oxn6pc,436
minority_game_bret_njzas__53yhqiep,436
minority_game_bret_njzas__53zgd99f,436
minority_game_bret_njzas__54gdlwyd,436
minority_game_bret_njzas__54iylf03,436
minority_game_bret_njzas__55mqa1ry,436
minority_game_bret_njzas__56q5fw9e,436
minority_game_bret_njzas__56qhty1z,436
minority_game_bret_njzas__56vdtxlo,436
minority_game_bret_njzas__58a2rfn0,436
minority_game_bret_njzas__58z6w2pt,436
minority_game_bret_njzas__5947jzru,436
minority_game_bret_njzas__5aa3eo1j,436
minority_game_bret_njzas__5ay4jtaw,436
minority_game_bret_njzas__5ayo53yl,436
minority_game_bret_njzas__5b2suj2e,436
minority_game_bret_njzas__5baq289l,436
minority_game_bret_njzas__5bc2p5ou,436
minority_game_bret_njzas__5d66ttx4,436
minority_game_bret_njzas__5g3pbumi,436
minority_game_bret_njzas__5h1liofy,436
minority_game_bret_njzas__5hnnht4t,436
minority_game_bret_njzas__5oe1vo3z,436
minority_game_bret_njzas__5ox67n9r,436
minority_game_bret_njzas__5pqi96uf,436
minority_game_bret_njzas__5qixk7p1,436
minority_game_bret_njzas__5qovxj1m,436
minority_game_bret_njzas__5qyj7xnw,436
minority_game_bret_njzas__5rexdcsj,436
minority_game_bret_njzas__5su4ki80,436
minority_game_bret_njzas__5tjl16yv,436
minority_game_bret_njzas__5ubxs9py,436
minority_game_bret_njzas__5vb7t0mi,436
minority_game_bret_njzas__5y8oju0j,436
minority_game_bret_njzas__5yp2fm1z,436
minority_game_bret_njzas__5yvz3ovl,436
minority_game_bret_njzas__60qsvqxo,436
minority_game_bret_njzas__60rsa5sd,436
minority_game_bret_njzas__61ygckil,436
minority_game_bret_njzas__637rde1l,436
minority_game_bret_njzas__63u8q59c,436
minority_game_bret_njzas__643jplu6,436
minority_game_bret_njzas__64fdkpui,436
minority_game_bret_njzas__664isyzz,436
minority_game_bret_njzas__66ef12a1,436
minority_game_bret_njzas__66jmh99a,436
minority_game_bret_njzas__66qtteoo,436
minority_game_bret_njzas__66remkvp,436
minority_game_bret_njzas__670z8vnu,436
minority_game_bret_njzas__6828hw83,436
minority_game_bret_njzas__69967mxo,436
minority_game_bret_njzas__6b5zjjy2,436
minority_game_bret_njzas__6e5d9i76,436
minority_game_bret_njzas__6f13tgf9,436
minority_game_bret_njzas__6fxm593z,436
minority_game_bret_njzas__6j0fvgzc,436
minority_game_bret_njzas__6j8yib8f,436
minority_game_bret_njzas__6k4dpndh,436
minority_game_bret_njzas__6mufompc,436
minority_game_bret_njzas__6nlye8zp,436
minority_game_bret_njzas__6pmv400x,436
minority_game_bret_njzas__6qulz29r,436
minority_game_bret_njzas__6rylhj8s,436
minority_game_bret_njzas__6sura59z,436
minority_game_bret_njzas__6uhdlh92,436
minority_game_bret_njzas__6v1zxczb,436
minority_game_bret_njzas__6wytv9mz,436
minority_game_bret_njzas__7201odhw,436
minority_game_bret_njzas__734fele7,436
minority_game_bret_njzas__748a1da4,436
minority_game_bret_njzas__74qivp4d,436
minority_game_bret_njzas__76sbf648,436
minority_game_bret_njzas__7ac8l4zy,436
minority_game_bret_njzas__7ec9j824,436
minority_game_bret_njzas__7eggd3fn,436
minority_game_bret_njzas__7gk68mir,436
minority_game_bret_njzas__7gpug7oq,436
minority_game_bret_njzas__7hmwx4na,436
minority_game_bret_njzas__7igprdgm,436
minority_game_bret_njzas__7k772zue,436
minority_game_bret_njzas__7kyferie,436
minority_game_bret_njzas__7lplcp45,436
minority_game_bret_njzas__7lzusha0,436
minority_game_bret_njzas__7mr1dgmq,436
minority_game_bret_njzas__7muudtc6,436
minority_game_bret_njzas__7ojjnulr,436
minority_game_bret_njzas__7ph5u08f,436
minority_game_bret_njzas__7q4279nr,436
minority_game_bret_njzas__7qgg0cv7,436
minority_game_bret_njzas__7qwa1nv9,436
minority_game_bret_njzas__7qyy72vr,436
minority_game_bret_njzas__7tcba84p,436
minority_game_bret_njzas__7y7smiw5,436
minority_game_bret_njzas__7yrizgf1,436
minority_game_bret_njzas__7yuzyvhs,436
minority_game_bret_njzas__7ywfxjsq,436
minority_game_bret_njzas__7z0e4i7n,436
minority_game_bret_njzas__7zmsu8n0,436
minority_game_bret_njzas__80akg7fa,436
minority_game_bret_njzas__80c5qihy,436
minority_game_bret_njzas__80mx0m6u,436
minority_game_bret_njzas__80y5nes7,436
minority_game_bret_njzas__81iqjchc,436
minority_game_bret_njzas__81kzdw7q,436
minority_game_bret_njzas__83druno0,436
minority_game_bret_njzas__86czobaq,436
minority_game_bret_njzas__86hpjosi,436
minority_game_bret_njzas__881vuzqf,436
minority_game_bret_njzas__8845h1ji,436
minority_game_bret_njzas__88heqro3,436
minority_game_bret_njzas__88riz9u6,436
