treatment_name,metric_family,metric,distance_kind,score
CHIP2__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.14941191120626124
CHIP2__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,1.1085144927536226
CHIP2__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.36950483091787417
CHIP2__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,0.7565619967793881
CHIP2__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.31466074285323375
CHIP2__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.13345410628019322
CHIP2__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.5286735010872942
CHIP2__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.2133657056070849
CHIP2__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.9605377906976744
CHIP2__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.3308561829124414
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.09618000473413695
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,0.7977272727272725
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.2659090909090909
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,0.7327441077441077
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.35138905590294484
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.09680134680134678
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.3687944945420029
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.21214140695037706
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.1106153846153846
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.4314368964368965
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.3792904811333643
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,5.724999999999999
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.9083333333333328
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.2439814814814814
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.2931069958847737
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.09259259259259256
