metric_family,metric,distance_kind,n_groups,mean_score,median_score
distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.2540029191768393,0.2741598381692578
distribution_distance,proposer_net_surplus,wasserstein_1d,6,1.0668807641633729,1.1185395622895622
distribution_distance,trade_ratio,wasserstein_1d,6,0.35438648898660624,0.35145510996205437
distribution_distance,acceptance_rate,wasserstein_1d,6,0.12811386815010004,0.1370772946859903
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.7672211150147792,0.8608513903946063
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,1.4016401098896984,1.437999998741112
distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.2554480203616995,0.21396382621257692
distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.42401698568320434,0.4246505005715532
distribution_distance,final_total_surplus,wasserstein_1d,6,4.087431379007466,4.948756587615282
distribution_distance,mean_player_final_surplus,wasserstein_1d,6,1.362477126335822,1.6495855292050943
