treatment_name,metric_scope,metric,generated_mean,human_mean,abs_error
CHIP2__GAME_1,game,final_surplus_ratio,0.4265154800001435,0.5267422587585121,0.1002267787583686
CHIP2__GAME_1,turn,proposer_net_surplus,0.19951690821256038,0.8212962962962962,0.6217793880837358
CHIP2__GAME_1,turn,trade_ratio,1.2254428341384864,0.9454707654666805,0.2799720686718059
CHIP2__GAME_1,turn,acceptance_rate,0.5362318840579711,0.4027777777777778,0.13345410628019327
CHIP2__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.5848382678379193,0.6810182725720562,0.0961800047341369
CHIP2__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.24242424242424243,0.9722222222222222,0.7297979797979798
CHIP2__GAME_2_ALT_PROFILE,turn,trade_ratio,1.2053872053872055,0.8539981494842606,0.3513890559029449
CHIP2__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.494949494949495,0.39814814814814814,0.09680134680134683
CHIP3__GAME_1,game,final_surplus_ratio,0.2324053544081849,0.611695835541549,0.37929048113336417
CHIP3__GAME_1,turn,proposer_net_surplus,0.23148148148148148,1.4652777777777777,1.2337962962962963
CHIP3__GAME_1,turn,trade_ratio,1.2106481481481481,0.9175411522633744,0.29310699588477374
CHIP3__GAME_1,turn,acceptance_rate,0.6481481481481481,0.5555555555555556,0.09259259259259256
CHIP3__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.2827838155052897,0.5673695802086812,0.28458576470339153
CHIP3__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.30628019323671496,1.5671296296296295,1.2608494363929146
CHIP3__GAME_2_ALT_PROFILE,turn,trade_ratio,1.3293075684380031,0.9641689714606381,0.36513859697736506
CHIP3__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.5990338164251208,0.4583333333333333,0.14070048309178745
CHIP4__GAME_1,game,final_surplus_ratio,0.2537824304469629,0.5114705904481,0.25768816000113703
CHIP4__GAME_1,turn,proposer_net_surplus,0.3494949494949496,1.3361111111111112,0.9866161616161617
CHIP4__GAME_1,turn,trade_ratio,1.4326599326599325,1.0191945914168137,0.41346534124311884
CHIP4__GAME_1,turn,acceptance_rate,0.6616161616161617,0.5185185185185185,0.14309764309764317
CHIP4__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.21120976530108695,0.5620252069498449,0.350815441648758
CHIP4__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.4037037037037037,1.7481481481481482,1.3444444444444446
CHIP4__GAME_2_ALT_PROFILE,turn,trade_ratio,1.3719135802469138,1.0203924162257496,0.3515211640211642
CHIP4__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.6527777777777778,0.49074074074074076,0.16203703703703703
