metric,matched_mean,candidate_uniform_mean,candidate_uniform_sd,matched_minus_candidate_uniform,candidate_uniform_standardized_difference,unique_player_mean,unique_player_sd,matched_minus_unique_player,unique_player_standardized_difference
mean_contribution,17.345103215641814,15.064682136210829,5.159212021188133,2.280421079430985,0.4420095685282224,15.534824708210325,5.0806850412758005,1.810278507431489,0.356305988803611
mean_contribution_rate,0.8672551607820906,0.7532341068105415,0.25796060105940666,0.11402105397154916,0.44200956852822204,0.7767412354105161,0.25403425206379004,0.09051392537157454,0.3563059888036113
first_contribution,15.98059375,13.879172570850201,7.573388863878056,2.101421179149799,0.2774743535450441,14.02046783625731,7.511950853745147,1.96012591374269,0.2609343367529425
first_contribution_rate,0.7990296875,0.6939586285425101,0.3786694431939028,0.10507105895748992,0.27747435354504396,0.7010233918128655,0.37559754268725737,0.09800629568713448,0.2609343367529424
final_contribution,17.7269296875,15.14191488336225,7.857617554955832,2.5850148041377494,0.32898200835791125,15.584795321637428,7.757102185406088,2.1421343658625727,0.27615136614968167
final_contribution_rate,0.886346484375,0.7570957441681126,0.3928808777477916,0.12925074020688732,0.3289820083579108,0.7792397660818714,0.3878551092703044,0.10710671829312857,0.2761513661496815
contribution_sd,3.039209604020198,4.616284084723324,3.5095699802207827,-1.5770744807031258,-0.44936402168675776,4.504371176342426,3.592699887330034,-1.465161572322228,-0.4078162992375864
zero_contribution_rate,0.06905682574751407,0.14650369692252824,0.23177793839252675,-0.07744687117501417,-0.3341425491664107,0.14385030740103977,0.23270798506447096,-0.0747934816535257,-0.32140487844800175
full_contribution_rate,0.7647175269032507,0.6375718618943098,0.3553757080435948,0.12714566500894087,0.35777815458715484,0.6872375049827534,0.33624163149404346,0.0774800219204973,0.2304295918867199
contribution_slope,0.06785195580875204,0.05547437868054299,0.4095385078297708,0.012377577128209055,0.030223231494885292,0.0707824995041317,0.4157936852448533,-0.0029305436953796504,-0.007048071674426481
message_count,3.035234375,1.9165625,4.287355380626177,1.118671875,0.26092352410418,2.301169590643275,4.878638103320315,0.734064784356725,0.15046510292639528
messages_per_round,0.21813748853260115,0.1374120749793199,0.28955404565454823,0.08072541355328125,0.2787922143197768,0.15344308486510808,0.3095195078022112,0.06469440366749307,0.20901559364340297
rounds_with_message_rate,0.15171798102836123,0.1004204882123007,0.19235051991459817,0.05129749281606054,0.26668757037327556,0.10872364017391328,0.19908316241547977,0.04299434085444795,0.21596171335032455
reward_given_units,8.456671875000001,5.891809752747252,19.504895171907556,2.564862122252749,0.13149838026029792,6.260233918128655,19.34889264864809,2.196437956871346,0.11351750184136826
reward_given_events,7.4849453125,4.453919413919413,12.881386666764852,3.0310258985805865,0.23530276491124272,5.052631578947368,14.6066407864059,2.4323137335526317,0.1665210892169222
reward_given_round_rate,0.16796789372286125,0.129105177375835,0.269653583324469,0.03886271634702626,0.14412089714477666,0.12356395242715545,0.2597767946373161,0.044403941295705796,0.17093113092606968
reward_received_units,7.4039921875,5.891809752747252,12.660940184799601,1.5121824347527477,0.11943682006872088,6.260233918128655,12.706980995781558,1.1437582693713448,0.09001022900333665
reward_received_events,5.323375,4.453919413919413,8.456687684779514,0.869455586080587,0.10281278184666173,5.052631578947368,9.556396564449095,0.27074342105263227,0.028331120336699843
reward_received_round_rate,0.2342697490958972,0.2168247418641088,0.3221638891106581,0.017445007231788406,0.054149480501821015,0.21550978243226973,0.31526006869026313,0.018759966663627475,0.05950632042162871
punish_given_units,6.2404921875,5.693320862251783,34.27999098773811,0.5471713252482173,0.015961828153453702,6.7368421052631575,36.98483630278077,-0.4963499177631574,-0.013420362704859084
punish_given_events,2.258984375,1.782102793040293,4.933330718090833,0.47688158195970676,0.09666523677623155,2.318713450292398,5.807401063876997,-0.059729075292398015,-0.010284992311607826
punish_given_round_rate,0.09673698170671065,0.08185487793431238,0.1878891644720589,0.014882103772398264,0.07920682288526218,0.09690236045340939,0.20162753596533495,-0.0001653787466987383,-0.0008202190534489855
punish_received_units,1.0714531250000001,5.693320862251783,43.44353916255946,-4.621867737251783,-0.10638791927051386,6.7368421052631575,48.18987529819694,-5.665388980263158,-0.11756388546776615
punish_received_events,0.856296875,1.782102793040293,5.572733387298146,-0.9258059180402931,-0.1661313853898824,2.318713450292398,6.76944032556592,-1.4624165752923979,-0.2160321245124708
punish_received_round_rate,0.0476307641179534,0.07806731899485717,0.17715862098426044,-0.030436554876903762,-0.1718039726647448,0.09006135158338255,0.1878423849350755,-0.042430587465429145,-0.22588399034698453
