baseline,metric,matched_value,baseline_value,difference
candidate_uniform,mean_contribution,17.345103215641814,15.064682136210829,2.280421079430985
candidate_uniform,mean_contribution_rate,0.8672551607820906,0.7532341068105415,0.11402105397154916
candidate_uniform,first_contribution,15.98059375,13.879172570850201,2.101421179149799
candidate_uniform,first_contribution_rate,0.7990296875,0.6939586285425101,0.10507105895748992
candidate_uniform,final_contribution,17.7269296875,15.14191488336225,2.5850148041377494
candidate_uniform,final_contribution_rate,0.886346484375,0.7570957441681126,0.12925074020688732
candidate_uniform,contribution_sd,3.039209604020198,4.616284084723324,-1.5770744807031258
candidate_uniform,zero_contribution_rate,0.06905682574751407,0.14650369692252824,-0.07744687117501417
candidate_uniform,full_contribution_rate,0.7647175269032507,0.6375718618943098,0.12714566500894087
candidate_uniform,contribution_slope,0.06785195580875204,0.05547437868054299,0.012377577128209055
candidate_uniform,message_count,3.035234375,1.9165625,1.118671875
candidate_uniform,messages_per_round,0.21813748853260115,0.1374120749793199,0.08072541355328125
candidate_uniform,rounds_with_message_rate,0.15171798102836123,0.1004204882123007,0.05129749281606054
candidate_uniform,reward_given_units,8.456671875000001,5.891809752747252,2.564862122252749
candidate_uniform,reward_given_events,7.4849453125,4.453919413919413,3.0310258985805865
candidate_uniform,reward_given_round_rate,0.16796789372286125,0.129105177375835,0.03886271634702626
candidate_uniform,reward_received_units,7.4039921875,5.891809752747252,1.5121824347527477
candidate_uniform,reward_received_events,5.323375,4.453919413919413,0.869455586080587
candidate_uniform,reward_received_round_rate,0.2342697490958972,0.2168247418641088,0.017445007231788406
candidate_uniform,punish_given_units,6.2404921875,5.693320862251783,0.5471713252482173
candidate_uniform,punish_given_events,2.258984375,1.782102793040293,0.47688158195970676
candidate_uniform,punish_given_round_rate,0.09673698170671065,0.08185487793431238,0.014882103772398264
candidate_uniform,punish_received_units,1.0714531250000001,5.693320862251783,-4.621867737251783
candidate_uniform,punish_received_events,0.856296875,1.782102793040293,-0.9258059180402931
candidate_uniform,punish_received_round_rate,0.0476307641179534,0.07806731899485717,-0.030436554876903762
unique_sampled_players,mean_contribution,17.345103215641814,15.534824708210325,1.810278507431489
unique_sampled_players,mean_contribution_rate,0.8672551607820906,0.7767412354105161,0.09051392537157454
unique_sampled_players,first_contribution,15.98059375,14.02046783625731,1.96012591374269
unique_sampled_players,first_contribution_rate,0.7990296875,0.7010233918128655,0.09800629568713448
unique_sampled_players,final_contribution,17.7269296875,15.584795321637428,2.1421343658625727
unique_sampled_players,final_contribution_rate,0.886346484375,0.7792397660818714,0.10710671829312857
unique_sampled_players,contribution_sd,3.039209604020198,4.504371176342426,-1.465161572322228
unique_sampled_players,zero_contribution_rate,0.06905682574751407,0.14385030740103977,-0.0747934816535257
unique_sampled_players,full_contribution_rate,0.7647175269032507,0.6872375049827534,0.0774800219204973
unique_sampled_players,contribution_slope,0.06785195580875204,0.0707824995041317,-0.0029305436953796504
unique_sampled_players,message_count,3.035234375,2.301169590643275,0.734064784356725
unique_sampled_players,messages_per_round,0.21813748853260115,0.15344308486510808,0.06469440366749307
unique_sampled_players,rounds_with_message_rate,0.15171798102836123,0.10872364017391328,0.04299434085444795
unique_sampled_players,reward_given_units,8.456671875000001,6.260233918128655,2.196437956871346
unique_sampled_players,reward_given_events,7.4849453125,5.052631578947368,2.4323137335526317
unique_sampled_players,reward_given_round_rate,0.16796789372286125,0.12356395242715545,0.044403941295705796
unique_sampled_players,reward_received_units,7.4039921875,6.260233918128655,1.1437582693713448
unique_sampled_players,reward_received_events,5.323375,5.052631578947368,0.27074342105263227
unique_sampled_players,reward_received_round_rate,0.2342697490958972,0.21550978243226973,0.018759966663627475
unique_sampled_players,punish_given_units,6.2404921875,6.7368421052631575,-0.4963499177631574
unique_sampled_players,punish_given_events,2.258984375,2.318713450292398,-0.059729075292398015
unique_sampled_players,punish_given_round_rate,0.09673698170671065,0.09690236045340939,-0.0001653787466987383
unique_sampled_players,punish_received_units,1.0714531250000001,6.7368421052631575,-5.665388980263158
unique_sampled_players,punish_received_events,0.856296875,2.318713450292398,-1.4624165752923979
unique_sampled_players,punish_received_round_rate,0.0476307641179534,0.09006135158338255,-0.042430587465429145
