metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,n_treatments,model_score,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,0.08884069151714297,0.08521658667097451,0.05139686664403837,0.14201442453650745,2,0.3019928023643985,0.3019928023643985
distribution_distance,proposer_net_surplus,wasserstein_1d,0.25957569444444445,0.2476746632996633,0.14609574915824916,0.39187668350168353,2,1.317760942760943,1.317760942760943
distribution_distance,trade_ratio,wasserstein_1d,0.06341222367524452,0.06063361792528457,0.03937745176634067,0.0957923664555609,2,0.6260851738282294,0.6260851738282294
distribution_distance,acceptance_rate,wasserstein_1d,0.04705345117845118,0.04427609427609429,0.011944444444444455,0.09293350168350167,2,0.1559343434343434,0.1559343434343434
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.2675955155673039,0.2604366423769756,0.17100939387560124,0.40153541423627526,2,1.0336508628484329,1.0336508628484329
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.36275342303295216,0.3556170052181132,0.20507390112718127,0.5398049781029467,2,1.6078619554728428,1.6078619554728428
distribution_distance,accepted_trade_ratio,wasserstein_1d,0.08251533191012804,0.07992449580371477,0.045646675752099915,0.12421946969103573,2,0.5758852138791397,0.5758852138791397
distribution_distance,declined_trade_ratio,wasserstein_1d,0.07475016014031952,0.07082382073244498,0.04056675189157,0.12150453073767735,2,0.6377741732580442,0.6377741732580442
distribution_distance,final_total_surplus,wasserstein_1d,1.8835503787878787,1.8341287878787877,1.1413143939393944,2.931215909090909,2,5.254810606060607,5.254810606060607
distribution_distance,mean_player_final_surplus,wasserstein_1d,0.6278501262626262,0.6113762626262627,0.38043813131313137,0.9770719696969697,2,1.7516035353535353,1.7516035353535353
