custom_id,input_token_estimate
chip_bargain__chip2_cohort_01_m7xia7_game_1,1340
chip_bargain__chip2_cohort_01_m8aexq_game_1,1351
chip_bargain__chip2_cohort_02_m7xiz2_game_1,1347
chip_bargain__chip2_cohort_02_m8aexq_game_1,1337
chip_bargain__chip2_cohort_03_m8aexq_game_1,1329
chip_bargain__chip2_cohort_04_m7xjm0_game_1,1356
chip_bargain__chip2_cohort_04_m8aexq_game_1,1351
chip_bargain__chip2_cohort_05_m7xjzy_game_1,1348
chip_bargain__chip2_cohort_05_m8aexq_game_1,1351
chip_bargain__chip2_cohort_06_m7xk99_game_1,1348
chip_bargain__chip2_cohort_06_m8ag8i_game_1,1344
chip_bargain__chip2_cohort_07_m8ag8i_game_1,1358
chip_bargain__chip2_cohort_08_m8ag8i_game_1,1351
chip_bargain__chip2_cohort_09_m8ag8i_game_1,1344
chip_bargain__chip2_cohort_11_m8agmu_game_1,1320
chip_bargain__chip2_cohort_12_m8agmu_game_1,1357
chip_bargain__chip2_cohort_13_m8agmu_game_1,1321
chip_bargain__chip2_cohort_14_m8agmu_game_1,1358
chip_bargain__chip2_cohort_15_m8agmu_game_1,1350
chip_bargain__chip2_cohort_16_m8agzl_game_1,1350
chip_bargain__chip2_cohort_17_m8agzl_game_1,1357
chip_bargain__chip2_cohort_18_m8agzl_game_1,1342
chip_bargain__chip2_cohort_19_m8agzl_game_1,1328
chip_bargain__chip2_cohort_20_m8agzl_game_1,1349
chip_bargain__chip2_cohort_01_m7xia7_game_2_alt_profile,1343
chip_bargain__chip2_cohort_01_m8aexq_game_2_alt_profile,1354
chip_bargain__chip2_cohort_02_m7xiz2_game_2_alt_profile,1351
chip_bargain__chip2_cohort_02_m8aexq_game_2_alt_profile,1339
chip_bargain__chip2_cohort_03_m8aexq_game_2_alt_profile,1331
chip_bargain__chip2_cohort_04_m7xjm0_game_2_alt_profile,1359
chip_bargain__chip2_cohort_04_m8aexq_game_2_alt_profile,1355
chip_bargain__chip2_cohort_05_m7xjzy_game_2_alt_profile,1351
chip_bargain__chip2_cohort_05_m8aexq_game_2_alt_profile,1354
chip_bargain__chip2_cohort_06_m7xk99_game_2_alt_profile,1352
chip_bargain__chip2_cohort_06_m8ag8i_game_2_alt_profile,1347
chip_bargain__chip2_cohort_07_m8ag8i_game_2_alt_profile,1362
chip_bargain__chip2_cohort_08_m8ag8i_game_2_alt_profile,1354
chip_bargain__chip2_cohort_09_m8ag8i_game_2_alt_profile,1347
chip_bargain__chip2_cohort_11_m8agmu_game_2_alt_profile,1323
chip_bargain__chip2_cohort_12_m8agmu_game_2_alt_profile,1361
chip_bargain__chip2_cohort_13_m8agmu_game_2_alt_profile,1324
chip_bargain__chip2_cohort_14_m8agmu_game_2_alt_profile,1360
chip_bargain__chip2_cohort_15_m8agmu_game_2_alt_profile,1353
chip_bargain__chip2_cohort_16_m8agzl_game_2_alt_profile,1354
chip_bargain__chip2_cohort_17_m8agzl_game_2_alt_profile,1360
chip_bargain__chip2_cohort_18_m8agzl_game_2_alt_profile,1346
chip_bargain__chip2_cohort_19_m8agzl_game_2_alt_profile,1331
chip_bargain__chip2_cohort_20_m8agzl_game_2_alt_profile,1354
chip_bargain__chip3_cohort_01_m8aiq8_game_1,1385
chip_bargain__chip3_cohort_02_m8aiq8_game_1,1384
chip_bargain__chip3_cohort_03_m8aiq8_game_1,1385
chip_bargain__chip3_cohort_04_m8aiq8_game_1,1384
chip_bargain__chip3_cohort_05_m8aiq8_game_1,1385
chip_bargain__chip3_cohort_06_m8ak4g_game_1,1384
chip_bargain__chip3_cohort_07_m8ak4j_game_1,1392
chip_bargain__chip3_g11_m5wp7b_game_1,1396
chip_bargain__chip3_g12_m5wp8p_game_1,1388
chip_bargain__chip3_g13_m5wp8q_game_1,1380
chip_bargain__chip3_g15_m5wp8s_game_1,1395
chip_bargain__chip3_g16_m5wp8t_game_1,1387
chip_bargain__chip3_g17_m5wp8w_game_1,1381
chip_bargain__chip3_g18_m5wq8i_game_1,1395
chip_bargain__chip3_g19_m5wq90_game_1,1381
chip_bargain__chip3_g1_m5wp46_game_1,1379
chip_bargain__chip3_g20_m5wq93_game_1,1373
chip_bargain__chip3_g2_m5wp6p_game_1,1380
chip_bargain__chip3_g3_m5wp6q_game_1,1402
chip_bargain__chip3_g5_m5wp6r_game_1,1380
chip_bargain__chip3_g6_m5wp77_game_1,1394
chip_bargain__chip3_g7_m5wp78_game_1,1394
