metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,n_treatments,model_score,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,0.08725655395523256,0.0827403002395067,0.0517564597026751,0.14177398863032345,2,0.3028953827709196,0.3028953827709196
distribution_distance,proposer_net_surplus,wasserstein_1d,0.2569771437198068,0.24727958937198063,0.15754770531400972,0.3864098228663446,2,1.2086151368760065,1.2086151368760065
distribution_distance,trade_ratio,wasserstein_1d,0.06285087575272509,0.059935046781363216,0.04028068207959513,0.09588417045135039,2,0.3648413954648858,0.3648413954648858
distribution_distance,acceptance_rate,wasserstein_1d,0.04688285024154589,0.04368961352657004,0.011205716586151384,0.09444947665056358,2,0.13266908212560383,0.13266908212560383
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.26256196626399875,0.25337120429651266,0.16669046752568084,0.379459647564632,2,0.8236019331975213,0.8236019331975213
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.36123238153785037,0.3512014272871624,0.20461590767722848,0.5544490072071271,2,1.6783286398253776,1.6783286398253776
distribution_distance,accepted_trade_ratio,wasserstein_1d,0.08263300997115869,0.07785232764538835,0.04436064190185046,0.12499714155267332,2,0.31194508990464875,0.31194508990464875
distribution_distance,declined_trade_ratio,wasserstein_1d,0.07327028920278461,0.0705557167343068,0.03990758247602269,0.11989111913831511,2,0.381688656973454,0.381688656973454
distribution_distance,final_total_surplus,wasserstein_1d,1.8564496376811592,1.7537862318840574,1.16969384057971,2.990116847826087,2,4.534474637681159,4.534474637681159
distribution_distance,mean_player_final_surplus,wasserstein_1d,0.6188165458937198,0.5845954106280191,0.3898979468599033,0.996705615942029,2,1.5114915458937195,1.5114915458937195
