metric_family,metric_scope,metric,distance_kind,n_groups,mean_value,median_value,stderr
behavior_distribution_distance,distribution,fairness_wd,mean_wasserstein_1d,6,0.2851102040816327,0.2650816326530612,0.02115586043721697
behavior_distribution_distance,distribution,trust_wd,mean_wasserstein_1d,6,0.2370612244897959,0.24,0.04204631098099958
behavior_distribution_distance,distribution,trustworthiness_wd,mean_wasserstein_1d,6,0.15625850340136055,0.14799319727891158,0.011119040162202894
behavior_distribution_distance,distribution,cooperation_wd,mean_wasserstein_1d,6,0.26753061224489794,0.24,0.03145520339956419
behavior_distribution_distance,distribution,coordination_wd,mean_wasserstein_1d,6,0.2846122448979592,0.32,0.042056182384351055
behavior_distribution_distance,distribution,fairness_offer_wd,wasserstein_1d,6,0.2148408163265306,0.18946938775510205,0.02596246303392482
behavior_distribution_distance,distribution,inequality_tolerance_wd,wasserstein_1d,6,0.35537959183673473,0.34244897959183673,0.017647718431784976
behavior_distribution_distance,distribution,trust_send_wd,wasserstein_1d,6,0.2370612244897959,0.24,0.04204631098099958
behavior_distribution_distance,distribution,trustworthiness_return_wd,wasserstein_1d,6,0.15625850340136055,0.14799319727891158,0.011119040162202894
behavior_distribution_distance,distribution,cooperation_pd_wd,wasserstein_1d,6,0.2806938775510204,0.2885714285714286,0.024540842490828545
behavior_distribution_distance,distribution,cooperation_sh_wd,wasserstein_1d,6,0.2543673469387755,0.2,0.05607993607298856
behavior_distribution_distance,distribution,coordination_earth_wd,wasserstein_1d,6,0.2846122448979592,0.32,0.042056182384351055
paper_index_distribution_distance,distribution,delegation_index_wd,wasserstein_1d,4,0.17428571428571427,0.18857142857142856,0.019897697538834448
paper_index_distribution_distance,distribution,payoff_index_wd,wasserstein_1d,6,0.14834388165766432,0.14151506316812437,0.016339052182484562
paper_index_distribution_distance,distribution,prosociality_index_wd,wasserstein_1d,6,0.15397014320220842,0.15694444444444444,0.011433590738243894
paper_index_distribution_distance,distribution,kindness_index_wd,wasserstein_1d,6,0.25644096148560436,0.2666666666666667,0.021807988313068703
paper_index_distribution_distance,distribution,intentions_index_wd,wasserstein_1d,6,0.18182248692782507,0.17323469387755103,0.013561075506085268
paper_index_distribution_distance,distribution,predictability_index_wd,wasserstein_1d,6,0.2716714745338695,0.2746153846153846,0.026792673993491552
paper_index_distribution_distance,distribution,equality_index_wd,wasserstein_1d,6,0.1698254635293563,0.15162344507695552,0.023027648333136985
delegation_distribution_distance,distribution,mean_delegation_wd,mean_wasserstein_1d,4,0.33999999999999997,0.35285714285714287,0.017880936529065333
delegation_distribution_distance,distribution,C_delegated,wasserstein_1d,4,0.12000000000000002,0.12000000000000002,0.041633319989322654
delegation_distribution_distance,distribution,PD_delegated,wasserstein_1d,4,0.525,0.52,0.049244289008980535
delegation_distribution_distance,distribution,SH_delegated,wasserstein_1d,4,0.33499999999999996,0.32,0.05439056290693574
delegation_distribution_distance,distribution,TGReceiver_delegated,wasserstein_1d,4,0.195,0.19999999999999998,0.08770214744615246
delegation_distribution_distance,distribution,TGSender_delegated,wasserstein_1d,4,0.445,0.44999999999999996,0.034999999999999996
delegation_distribution_distance,distribution,UGProposer_delegated,wasserstein_1d,4,0.415,0.41999999999999993,0.03304037933599835
delegation_distribution_distance,distribution,UGResponder_delegated,wasserstein_1d,4,0.345,0.3499999999999999,0.055
scenario_state_distribution_distance,distribution,mean_role_state_tv,total_variation,6,0.4395918367346939,0.44,0.016146543642648475
scenario_state_distribution_distance,distribution,C_decision_state,total_variation,6,0.2836989795918367,0.3,0.023901914099918275
scenario_state_distribution_distance,distribution,PD_decision_state,total_variation,6,0.36543367346938777,0.3487755102040816,0.03409698050996988
scenario_state_distribution_distance,distribution,SH_decision_state,total_variation,6,0.2602295918367347,0.22,0.039315113458548025
scenario_state_distribution_distance,distribution,TGReceiver_decision_state,total_variation,6,0.4516581632653061,0.43000000000000005,0.04158013174954922
scenario_state_distribution_distance,distribution,TGSender_decision_state,total_variation,6,0.31941326530612246,0.30000000000000004,0.0444359651985157
scenario_state_distribution_distance,distribution,UGProposer_decision_state,total_variation,6,0.5583418367346938,0.54,0.05842701232709964
scenario_state_distribution_distance,distribution,UGResponder_decision_state,total_variation,6,0.8383673469387756,0.8500000000000001,0.022299253319288663
scenario_direct_value_distance,distribution,mean_numeric_direct_value_wd,mean_wasserstein_1d,6,1.1463910549888976,1.0966666666666667,0.07123620183651094
