experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_0,DOG,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.834617
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_1,CHICKEN,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836547
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_2,CAT,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836580
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_3,FISH,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836592
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_4,BIRD,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836602
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_5,RABBIT,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836612
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_6,TURTLE,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836622
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_7,HAMSTER,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836632
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_8,FROG,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836643
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_9,MOUSE,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836653
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_10,SNAKE,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836664
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_11,BEAR,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836674
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_12,LION,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836683
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_13,TIGER,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836693
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_14,ELEPHANT,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836703
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_15,MONKEY,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836713
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_16,PANDA,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836724
exp_025_treatment,a9d04e8d,exp_025_treatment_game1,1,agent_17,KOALA,20,0,0,0,0,108.0,108.0,1943.9999999999998,2026-01-02T02:06:50.836733
