bootstrap_iter,metric_family,metric,distance_kind,n_treatments,mean_value,median_value,score
0,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.14905350070082762,0.10385350722309983,0.14905350070082762
0,distribution_distance,final_total_surplus,wasserstein_1d,6,1.6172156346069393,1.5566287878787886,1.6172156346069393
0,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5390718782023132,0.5188762626262629,0.5390718782023132
0,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.25696426828673197,0.26868961352657006,0.25696426828673197
0,distribution_distance,trade_ratio,wasserstein_1d,6,0.07101833386333599,0.05583002500273025,0.07101833386333599
0,distribution_distance,acceptance_rate,wasserstein_1d,6,0.0358323573903284,0.03009259259259256,0.0358323573903284
0,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.2266308348556453,0.24462053982883475,0.2266308348556453
0,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.12810894185596486,0.10484985157155786,0.12810894185596486
0,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.3661547299957393,0.39231001052441944,0.3661547299957393
0,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.061962609818773134,0.05362109477347045,0.061962609818773134
1,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.06451363122056784,0.0590684485110637,0.06451363122056784
1,distribution_distance,final_total_surplus,wasserstein_1d,6,1.5953474967061927,1.7104166666666665,1.5953474967061927
1,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5317824989020643,0.5701388888888888,0.5317824989020643
1,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.21028064461035478,0.2084486166007906,0.21028064461035478
1,distribution_distance,trade_ratio,wasserstein_1d,6,0.08028864167904025,0.0822608525733526,0.08028864167904025
1,distribution_distance,acceptance_rate,wasserstein_1d,6,0.05514077977846094,0.0625,0.05514077977846094
1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.20963474169641347,0.2084052069286455,0.20963474169641347
1,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.09909237017759243,0.08763077416975643,0.09909237017759243
1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.30970406778355625,0.3293329963581044,0.30970406778355625
1,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.06862160083109424,0.07002104431639691,0.06862160083109424
2,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.07941264123496372,0.07290477831154854,0.07941264123496372
2,distribution_distance,final_total_surplus,wasserstein_1d,6,1.4588027009222662,1.4865036231884066,1.4588027009222662
2,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.48626756697408874,0.49550120772946876,0.48626756697408874
2,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.13488904747962718,0.13608091787439608,0.13488904747962718
2,distribution_distance,trade_ratio,wasserstein_1d,6,0.06749633198405346,0.058569658222436025,0.06749633198405346
2,distribution_distance,acceptance_rate,wasserstein_1d,6,0.049882886839408606,0.05534511784511789,0.049882886839408606
2,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.19458147837148368,0.20268724712856107,0.19458147837148368
2,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.10625368382385049,0.08682704189800174,0.10625368382385049
2,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.20383011759388428,0.21130309040020243,0.20383011759388428
2,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.06590231454596844,0.06314873867098209,0.06590231454596844
3,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.08966945236900851,0.07690648134914847,0.08966945236900851
