treatment_name,metric,generated_game_count,human_game_count,generated_sd,human_sd,sd_ratio,abs_log_sd_ratio,generated_iqr,human_iqr,iqr_ratio,abs_log_iqr_ratio
VALIDATION_0_C,final_round_normalized_efficiency,10,10,0.28332118694233616,0.2731795634738752,1.0371243856586323,0.036451869651776304,0.502403846153846,0.4606711216973225,1.0905911451596122,0.08671988423939019
VALIDATION_0_T,final_round_normalized_efficiency,12,12,0.09799623796935916,0.28614540806108135,0.3424700701415437,1.0715710115463228,0.10769230769230764,0.2673735168276652,0.4027785136316264,0.9093684620837639
VALIDATION_10_C,final_round_normalized_efficiency,10,10,0.18580893890044406,0.5043570131399739,0.3684075646012215,0.9985654411494161,0.22940074906367036,0.791198501872659,0.28994082840236685,1.238078416812447
VALIDATION_10_T,final_round_normalized_efficiency,10,10,0.15338667700168707,1.0313056339783555,0.14873057214861124,1.9056188504905818,0.1825842696629213,0.294943820224719,0.6190476190476191,0.4795730802618862
VALIDATION_11_C,final_round_normalized_efficiency,10,10,0.3908046371568775,0.23838838681861219,1.6393610543379264,0.4943065649084546,0.6405141843971631,0.36300832664999794,1.764461411417508,0.5678454944792046
VALIDATION_11_T,final_round_normalized_efficiency,7,11,0.43310847985099643,0.47564151189004067,0.9105775442727189,0.09367621674933245,0.7890070921985815,0.4131591790841922,1.9096927580006644,0.6469423694337156
VALIDATION_12_C,final_round_normalized_efficiency,12,12,0.39370528224045764,0.20817768394941574,1.8911983012363731,0.63721064998282,0.6204044117647058,0.17717086834733897,3.5017292490118566,1.253256917628651
VALIDATION_12_T,final_round_normalized_efficiency,12,12,3.3306690738754696e-16,0.32123983268754447,1.0368169619597148e-15,34.50262098851378,0.0,0.3865108543417367,0.0,
VALIDATION_13_C,final_round_normalized_efficiency,10,10,0.22457687161244458,0.19457814395275885,1.154173161745078,0.14338421033427348,0.27276400862068956,0.21219405594405594,1.2854460385667101,0.25110576984291166
VALIDATION_13_T,final_round_normalized_efficiency,11,11,0.11940961900084154,0.2735662484795471,0.4364925120131151,0.8289840584587513,0.16118893678160917,0.28871880412533446,0.5582904004812799,0.5828760210080202
VALIDATION_14_C,final_round_normalized_efficiency,12,12,0.14748772246977376,0.3235742334137886,0.4558079947026116,0.7856836223888526,0.20312500000000006,0.45166666666666655,0.4497232472324726,0.799122891561689
VALIDATION_14_T,final_round_normalized_efficiency,10,10,0.1442811744187948,1.0724088604114053,0.1345393345253084,2.0058986726931165,0.25781250000000006,0.203125,1.2692307692307696,0.23841102344499848
VALIDATION_15_C,final_round_normalized_efficiency,11,11,0.23780481544928392,0.24943391664684408,0.9533780275197098,0.047743782921594126,0.38461538461538447,0.39239926739926745,0.9801633605600929,0.020036026760420947
VALIDATION_15_T,final_round_normalized_efficiency,9,9,0.34896505406142897,0.6815117251382604,0.512045561638185,0.6693416703272085,0.5576923076923075,0.2234848484848485,2.495436766623206,0.9144637706456429
VALIDATION_16_C,final_round_normalized_efficiency,10,10,0.0,0.33781024752987077,0.0,,0.0,0.3974960876369328,0.0,
VALIDATION_16_T,final_round_normalized_efficiency,8,8,0.20099578491987227,0.9836276043157709,0.20434134222950012,1.5879634372317406,0.30555555555555547,0.6251956181533647,0.4887359198998747,0.7159329764865343
VALIDATION_17_C,final_round_normalized_efficiency,11,11,0.4267642027633062,0.13585255991392448,3.1413777041352913,1.1446614629722107,0.9492569951791661,0.1642625328190076,5.778901487079244,1.7542136104831705
VALIDATION_17_T,final_round_normalized_efficiency,7,8,0.21898918377879842,0.2031456740393295,1.0779908792761275,0.07509901166819968,0.31720590427911133,0.1366218846129701,2.3217795975930904,0.842333959560031
VALIDATION_18_C,final_round_normalized_efficiency,12,12,0.3795876182145483,0.4197840765343599,0.9042449188362163,0.10065502736813246,0.3293918918918918,0.5658783783783783,0.5820895522388059,0.5411309732613198
VALIDATION_18_T,final_round_normalized_efficiency,10,10,0.45242607648551375,0.5506993448647906,0.8215482380800632,0.1965646237155747,0.9269425675675674,0.9142736486486485,1.0138568129330254,0.01376168507268153
VALIDATION_19_C,final_round_normalized_efficiency,10,10,0.3175990249119163,0.5726657662189237,0.5545975395192415,0.5895125823064393,0.43359375,0.4084821428571428,1.0614754098360657,0.059659836406336
VALIDATION_19_T,final_round_normalized_efficiency,10,10,0.15565511756765338,4.998625867457863,0.031139581495987105,3.4692755521018195,0.31640625,0.78125,0.405,0.9038682118755978
VALIDATION_1_C,final_round_normalized_efficiency,8,8,0.0646716807202594,0.32795732377770404,0.1971954154745303,1.6235600851846024,0.10726072607260725,0.5486798679867986,0.1954887218045113,1.6322525902002716
VALIDATION_1_T,final_round_normalized_efficiency,8,8,0.19951818959313108,1.0400321086678526,0.1918384903026583,1.651101457298857,0.31353135313531344,0.726072607260726,0.43181818181818177,0.8397506547518209
VALIDATION_2_C,final_round_normalized_efficiency,9,9,0.279510863927925,0.25322935632098775,1.1037853904016697,0.09874553620607276,0.4513888888888889,0.37037037037037035,1.21875,0.19782574332991987
VALIDATION_2_T,final_round_normalized_efficiency,11,11,0.2270875445836525,0.3369074226379392,0.6740354451249188,0.3944725802464829,0.35300925925925924,0.4224537037037036,0.8356164383561645,0.17958557697507974
VALIDATION_3_C,final_round_normalized_efficiency,9,9,0.2184319535314361,0.47510244271459245,0.4597575888757415,0.7770559091070396,0.434652278177458,0.6624700239808152,0.656108597285068,0.42142895909717826
VALIDATION_3_T,final_round_normalized_efficiency,10,10,0.21265677607422884,0.1893675316367268,1.1229843587029427,0.11598974752301547,0.21507793764988015,0.17386091127098324,1.2370689655172415,0.2127448440933113
VALIDATION_4_C,final_round_normalized_efficiency,12,12,0.3636924375969504,0.29473215844212747,1.2339760938179527,0.2102415523765376,0.19429469901168017,0.4405185365207017,0.4410590767558983,0.8185764516095223
VALIDATION_4_T,final_round_normalized_efficiency,9,9,0.42389214811158865,0.421414476100397,1.0058794183676818,0.005862202035896259,0.5840071877807729,0.5418084338591609,1.0778850074758735,0.07500079469662937
VALIDATION_5_C,final_round_normalized_efficiency,9,9,0.46168805940540725,1.097222222222222,0.4207789908504978,0.8656475454910948,1.0,0.5416666666666667,1.8461538461538458,0.6131044728864087
VALIDATION_5_T,final_round_normalized_efficiency,12,12,0.41591367144969577,1.0855165745410775,0.38314815379537714,0.9593335400678008,0.75,0.4635416666666667,1.6179775280898876,0.48117692984386073
VALIDATION_6_C,final_round_normalized_efficiency,12,12,0.1465061625239152,0.12518100365400958,1.1703545925294438,0.15730677343105254,0.1829102200915232,0.13129085728256507,1.3931679926338099,0.3315802852534183
VALIDATION_6_T,final_round_normalized_efficiency,10,11,0.10765021397615242,0.2920941071166628,0.3685463395300775,0.9981888234811512,0.1363314447592069,0.3135251214270788,0.43483419809763324,0.8327904743495693
VALIDATION_7_C,final_round_normalized_efficiency,11,11,0.24643835640960352,0.09962438071919937,2.4736751649600017,0.9057049658186351,0.22321428571428575,0.059629506008010646,3.743352924713129,1.3199817137407983
VALIDATION_7_T,final_round_normalized_efficiency,12,12,0.14444315836739952,0.23711841777093542,0.6091604343739194,0.49567360692857576,0.23616071428571428,0.17414409420988375,1.3561224419191973,0.3046294818423172
VALIDATION_8_C,final_round_normalized_efficiency,12,12,0.10474207038034127,0.20141250236480399,0.520037580341609,0.6538542001302969,0.1502732240437159,0.3056693989071039,0.49162011173184367,0.7100489913625483
VALIDATION_8_T,final_round_normalized_efficiency,11,11,0.1657310215361379,0.31922886653697374,0.5191605111843561,0.6555421735256568,0.25956284153005466,0.21101735776277714,1.2300544575193273,0.2070584428102007
VALIDATION_9_C,final_round_normalized_efficiency,10,11,0.1174779974710463,0.1767281096012554,0.6647386074354964,0.4083613871247142,0.09393939393939393,0.19088744588744588,0.4921192879011226,0.7090341367937303
VALIDATION_9_T,final_round_normalized_efficiency,11,11,0.08883702544837067,0.22862543793114848,0.3885701707223162,0.945281505864333,0.08424242424242423,0.22847430347430342,0.3687172822562035,0.9977251013493713
VALIDATION_0_C,final_total_contribution_rate,10,10,0.2830194339616981,0.2107079483697111,1.3431834733880483,0.2950425227954708,0.4999999999999999,0.4361111111111111,1.146496815286624,0.1367110455419021
VALIDATION_0_T,final_total_contribution_rate,12,12,0.09428090415820634,0.1686207145860708,0.559130023791244,0.5813732321744868,0.09999999999999998,0.22499999999999998,0.44444444444444436,0.810930216216329
VALIDATION_10_C,final_total_contribution_rate,10,10,0.1839081896551163,0.3603855959632373,0.5103094899327681,0.6727378943130967,0.22083333333333333,0.7083333333333334,0.3117647058823529,1.16550652349814
VALIDATION_10_T,final_total_contribution_rate,10,10,0.15257056655127743,0.21066033745766616,0.7242491320034921,0.32261984080976125,0.1875,0.275,0.6818181818181818,0.38299225225610584
VALIDATION_11_C,final_total_contribution_rate,10,10,0.38953319641734147,0.16563177321251096,2.35180236775922,0.8551819991926313,0.6458333333333334,0.2749999999999999,2.3484848484848495,0.8537703748928215
VALIDATION_11_T,final_total_contribution_rate,7,11,0.4315373561998062,0.1661450526634457,2.5973530314739888,0.954492861629758,0.7916666666666667,0.18181818181818177,4.354166666666668,1.4711332410569204
VALIDATION_12_C,final_total_contribution_rate,12,12,0.39577241246597245,0.16967197837861614,2.3325738065175523,0.8469722959043605,0.625,0.125,5.0,1.6094379124341003
VALIDATION_12_T,final_total_contribution_rate,12,12,0.0,0.10725963653504345,0.0,,0.0,0.04166666666666663,0.0,
VALIDATION_13_C,final_total_contribution_rate,10,10,0.2266021517026041,0.11120905806895995,2.0376231544204764,0.7117840081935729,0.26640624999999996,0.1801562499999999,1.4787510841283613,0.3911978694485585
VALIDATION_13_T,final_total_contribution_rate,11,11,0.12144678693067645,0.04288721943015138,2.8317710624367187,1.040902333028725,0.16562500000000002,0.04833333333333334,3.4267241379310347,1.231604742988022
