metric,run_name,mean_value,stderr,n_groups
player_final_surplus,baseline_gpt_5_1_pgg_aligned_v3_calc_ui_v1,1.7096920289855069,0.13879830917874392,2
player_proposer_mean_trade_ratio,baseline_gpt_5_1_pgg_aligned_v3_calc_ui_v1,0.427099849571166,0.047065922481079485,2
player_proposer_acceptance_rate,baseline_gpt_5_1_pgg_aligned_v3_calc_ui_v1,0.10718599033816427,0.04317632850241547,2
round_end_surplus_ratio,baseline_gpt_5_1_pgg_aligned_v3_calc_ui_v1,0.2664645153881758,0.03193041434788102,2
round_mean_trade_ratio,baseline_gpt_5_1_pgg_aligned_v3_calc_ui_v1,0.427099849571166,0.04706592248107946,2
round_acceptance_rate,baseline_gpt_5_1_pgg_aligned_v3_calc_ui_v1,0.11060789049919484,0.03975442834138486,2
player_final_surplus,twin_sampled_unadjusted_seed_0_gpt_5_1_pgg_aligned_v3_calc_ui_v1,1.5532111528822052,0.06147138680033392,2
player_proposer_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_pgg_aligned_v3_calc_ui_v1,0.44679693850929236,0.013460897790210646,2
player_proposer_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_pgg_aligned_v3_calc_ui_v1,0.12028334725703146,0.045721943748259546,2
round_end_surplus_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_pgg_aligned_v3_calc_ui_v1,0.23830765579650967,0.014515583330791363,2
round_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_pgg_aligned_v3_calc_ui_v1,0.44679693850929236,0.013460897790210619,2
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_pgg_aligned_v3_calc_ui_v1,0.15415274296853243,0.011852548036758545,2
player_final_surplus,twin_sampled_unadjusted_seed_0_gpt_5_1_bargain_card_v1_calc_ui_v1,1.6938492063492063,0.025595238095238112,2
player_proposer_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_bargain_card_v1_calc_ui_v1,0.39289163125968685,0.04770130204157987,2
player_proposer_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_bargain_card_v1_calc_ui_v1,0.125,0.08333333333333331,2
round_end_surplus_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_bargain_card_v1_calc_ui_v1,0.24877316044826064,0.00975439178912306,2
round_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_bargain_card_v1_calc_ui_v1,0.39289163125968685,0.047701302041579845,2
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_bargain_card_v1_calc_ui_v1,0.16203703703703703,0.04629629629629629,2
player_final_surplus,twin_sampled_unadjusted_seed_0_gpt_5_1_descriptive_card_v1_calc_ui_v1,1.5977717391304345,0.04306159420289834,2
player_proposer_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_descriptive_card_v1_calc_ui_v1,0.36252658065007104,0.0541418069875195,2
player_proposer_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_descriptive_card_v1_calc_ui_v1,0.1344806763285024,0.06781400966183575,2
round_end_surplus_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_descriptive_card_v1_calc_ui_v1,0.25711539528748195,0.020667289275959563,2
round_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_descriptive_card_v1_calc_ui_v1,0.36252658065007104,0.054141806987519525,2
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_descriptive_card_v1_calc_ui_v1,0.1511876006441224,0.04748389694041866,2
player_final_surplus,twin_sampled_unadjusted_seed_0_gpt_5_1_no_econ_games_v1_calc_ui_v1,1.7672979797979795,0.29381313131313136,2
player_proposer_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_no_econ_games_v1_calc_ui_v1,0.44250983712789266,0.03944913753941531,2
player_proposer_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_no_econ_games_v1_calc_ui_v1,0.12310606060606061,0.03977272727272729,2
round_end_surplus_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_no_econ_games_v1_calc_ui_v1,0.2904239419171514,0.048683194993091615,2
round_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_no_econ_games_v1_calc_ui_v1,0.44250983712789266,0.03944913753941531,2
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_no_econ_games_v1_calc_ui_v1,0.14625420875420875,0.016624579124579108,2
player_final_surplus,twin_sampled_unadjusted_seed_0_gpt_5_1_ultimatum_only_v1_calc_ui_v1,1.657613636363636,0.2359469696969697,2
player_proposer_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_ultimatum_only_v1_calc_ui_v1,0.3284631199561755,0.006520980305702556,2
player_proposer_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_ultimatum_only_v1_calc_ui_v1,0.16729797979797978,0.0965909090909091,2
round_end_surplus_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_ultimatum_only_v1_calc_ui_v1,0.25802956819113376,0.05264770866492321,2
round_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_ultimatum_only_v1_calc_ui_v1,0.3284631199561755,0.006520980305702528,2
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_ultimatum_only_v1_calc_ui_v1,0.17571548821548819,0.08817340067340065,2
player_final_surplus,twin_sampled_unadjusted_seed_0_gpt_5_1_selective_card_v2_calc_ui_v1,1.376324189095928,0.08538216011042075,2
player_proposer_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_selective_card_v2_calc_ui_v1,0.3986127703594492,0.008393781529349081,2
player_proposer_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_selective_card_v2_calc_ui_v1,0.24679376581550494,0.07748159650333562,2
round_end_surplus_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_selective_card_v2_calc_ui_v1,0.2387035189790938,0.014554491287434412,2
round_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_selective_card_v2_calc_ui_v1,0.3986127703594491,0.008393781529349135,2
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_selective_card_v2_calc_ui_v1,0.24679376581550494,0.07748159650333562,2
player_final_surplus,twin_sampled_unadjusted_seed_0_gpt_5_1_mechanism_v2_calc_ui_v1,2.2035984848484844,0.061679292929292855,2
player_proposer_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_mechanism_v2_calc_ui_v1,0.518243863903586,0.03358043062904167,2
player_proposer_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_mechanism_v2_calc_ui_v1,0.10073953823953821,0.026244588744588727,2
round_end_surplus_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_mechanism_v2_calc_ui_v1,0.3180241778906041,0.012959434769346993,2
round_mean_trade_ratio,twin_sampled_unadjusted_seed_0_gpt_5_1_mechanism_v2_calc_ui_v1,0.5182438639035861,0.03358043062904173,2
round_acceptance_rate,twin_sampled_unadjusted_seed_0_gpt_5_1_mechanism_v2_calc_ui_v1,0.08432539682539685,0.042658730158730125,2
