metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,n_treatments,model_score,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,0.08819542441560146,0.08521757326091614,0.06293335942112545,0.12081889289318556,6,0.30317978729689715,0.3190106230083728
distribution_distance,proposer_net_surplus,wasserstein_1d,0.21945824875160624,0.21743936808852266,0.15873447480905212,0.27934023885624126,6,1.0694868805376052,1.1010852573352574
distribution_distance,trade_ratio,wasserstein_1d,0.0703655772460757,0.06945841169101546,0.056033891796341016,0.08668731275661827,6,0.4198202482106231,0.43069558957994947
distribution_distance,acceptance_rate,wasserstein_1d,0.04472316563379366,0.0437686474824156,0.023535542333851505,0.07138439112774861,6,0.09267543156432045,0.09104938271604934
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.23124943748805504,0.22689152936063084,0.1770421319661884,0.29488939863956604,6,0.7834709582788045,0.8545004674584147
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.294774129240576,0.29609042399080177,0.2233910216974727,0.3848867746259953,6,1.3645707183841838,1.36806891025641
distribution_distance,accepted_trade_ratio,wasserstein_1d,0.10240787017843549,0.10087690164161853,0.07917866107190095,0.13386455958409338,6,0.3151997704176033,0.3095508136509464
distribution_distance,declined_trade_ratio,wasserstein_1d,0.06758463548403026,0.06646006268665948,0.050002086680065824,0.0893228569636844,6,0.5075609419895594,0.5263312036981131
distribution_distance,final_total_surplus,wasserstein_1d,1.4813773636991028,1.4558861518915867,1.0587657906706816,1.9803276541292842,6,4.531840794069054,5.439826839826838
distribution_distance,mean_player_final_surplus,wasserstein_1d,0.4937924545663676,0.4852953839638621,0.35292193022356055,0.6601092180430947,6,1.510613598023018,1.813275613275613
