treatment_name,metric_family,metric,distance_kind,score
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.2968835315793788
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,4.401136363636365
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.4670454545454548
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,0.9887626262626263
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.2255564908342686
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.04545454545454547
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8329537953795378
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.24415068887841154
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.1945983676975946
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.23283968799432714
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.2527615426986264
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,3.9791666666666674
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.326388888888889
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,1.1888888888888887
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.17453987627598738
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.1157407407407407
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.8763929618768327
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.12773530233207647
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.4348104793756966
CHIP3__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.24155555930918252
