treatment_name,metric_family,metric,distance_kind,score
CHIP2__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.1617490345027902
CHIP2__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,0.7749999999999994
CHIP2__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.2583333333333331
CHIP2__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,0.8138888888888889
CHIP2__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.24103717104125605
CHIP2__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.44907407407407407
CHIP2__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.6526861569215392
CHIP2__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.25616665873412503
CHIP2__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.8994186046511629
CHIP2__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.28659976910660906
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,final_surplus_ratio,wasserstein_1d,0.07281977612516322
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,final_total_surplus,wasserstein_1d,0.31250000000000044
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,mean_player_final_surplus,wasserstein_1d,0.1041666666666668
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,proposer_net_surplus,wasserstein_1d,0.7509259259259257
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,trade_ratio,wasserstein_1d,0.19507592458981354
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,acceptance_rate,wasserstein_1d,0.39814814814814814
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.5406976744186046
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.13894887412329274
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.9686713286713284
CHIP2__GAME_2_ALT_PROFILE,distribution_distance,declined_trade_ratio,wasserstein_1d,0.2633016983016983
CHIP3__GAME_1,distribution_distance,final_surplus_ratio,wasserstein_1d,0.1677689912911695
CHIP3__GAME_1,distribution_distance,final_total_surplus,wasserstein_1d,3.0374999999999988
CHIP3__GAME_1,distribution_distance,mean_player_final_surplus,wasserstein_1d,1.0124999999999995
CHIP3__GAME_1,distribution_distance,proposer_net_surplus,wasserstein_1d,1.167592592592592
CHIP3__GAME_1,distribution_distance,trade_ratio,wasserstein_1d,0.20938786008230456
CHIP3__GAME_1,distribution_distance,acceptance_rate,wasserstein_1d,0.3611111111111111
CHIP3__GAME_1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.9767676767676768
CHIP3__GAME_1,distribution_distance,accepted_trade_ratio,wasserstein_1d,0.1474591149591149
CHIP3__GAME_1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,1.492708333333333
CHIP3__GAME_1,distribution_distance,declined_trade_ratio,wasserstein_1d,0.13659060846560844
