metric_family,metric,distance_kind,n_treatments,mean_value,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.18355345906486098,0.18777081918583433
distribution_distance,proposer_net_surplus,wasserstein_1d,6,1.0730776972624798,1.09122383252818
distribution_distance,trade_ratio,wasserstein_1d,6,0.21690632735185525,0.20310119686629358
distribution_distance,acceptance_rate,wasserstein_1d,6,0.43085748792270534,0.4314613526570048
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.864558651707264,0.9391702928620027
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,1.2350373068468998,1.1747202797202796
distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.17578139926297973,0.16586539821481527
distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.2121600472653539,0.23900257150257145
distribution_distance,final_total_surplus,wasserstein_1d,6,3.007638888888889,3.177083333333332
distribution_distance,mean_player_final_surplus,wasserstein_1d,6,1.0025462962962963,1.0590277777777772
