experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_009_control,ffedb966,exp_009_control_game1,1,agent_0,DOG,7,0,0,59,115,65.15,65.15,936.0000000000001,2026-01-01T23:40:02.875465
exp_009_control,ffedb966,exp_009_control_game1,1,agent_1,CHICKEN,7,0,0,66,75,-13.849999999999994,-13.849999999999994,936.0000000000001,2026-01-01T23:40:02.875623
exp_009_control,ffedb966,exp_009_control_game1,1,agent_2,CAT,10,0,0,17,145,231.65,231.65,936.0000000000001,2026-01-01T23:40:02.875641
exp_009_control,ffedb966,exp_009_control_game1,1,agent_3,FISH,10,0,0,66,120,48.400000000000006,48.400000000000006,936.0000000000001,2026-01-01T23:40:02.875655
exp_009_control,ffedb966,exp_009_control_game1,1,agent_4,BIRD,7,0,0,59,15,-79.85,-79.85,936.0000000000001,2026-01-01T23:40:02.875669
exp_009_control,ffedb966,exp_009_control_game1,1,agent_5,RABBIT,7,0,0,30,135,181.15,181.15,936.0000000000001,2026-01-01T23:40:02.875681
exp_009_control,ffedb966,exp_009_control_game1,1,agent_6,TURTLE,7,0,0,17,0,24.400000000000006,24.400000000000006,936.0000000000001,2026-01-01T23:40:02.875694
exp_009_control,ffedb966,exp_009_control_game1,1,agent_7,HAMSTER,10,0,0,56,0,-95.6,-95.6,936.0000000000001,2026-01-01T23:40:02.875708
exp_009_control,ffedb966,exp_009_control_game1,1,agent_8,FROG,7,0,0,30,0,-14.599999999999994,-14.599999999999994,936.0000000000001,2026-01-01T23:40:02.875719
exp_009_control,ffedb966,exp_009_control_game1,1,agent_9,MOUSE,7,0,0,34,0,-26.599999999999994,-26.599999999999994,936.0000000000001,2026-01-01T23:40:02.875733
exp_009_control,ffedb966,exp_009_control_game1,1,agent_10,SNAKE,7,0,0,10,0,45.400000000000006,45.400000000000006,936.0000000000001,2026-01-01T23:40:02.875746
exp_009_control,ffedb966,exp_009_control_game1,1,agent_11,BEAR,10,0,0,59,0,-104.6,-104.6,936.0000000000001,2026-01-01T23:40:02.875759
exp_009_control,ffedb966,exp_009_control_game1,1,agent_12,LION,10,0,0,9,0,45.400000000000006,45.400000000000006,936.0000000000001,2026-01-01T23:40:02.875771
exp_009_control,ffedb966,exp_009_control_game1,1,agent_13,TIGER,7,0,0,17,0,24.400000000000006,24.400000000000006,936.0000000000001,2026-01-01T23:40:02.875784
exp_009_control,ffedb966,exp_009_control_game1,1,agent_14,ELEPHANT,7,0,0,76,0,-152.6,-152.6,936.0000000000001,2026-01-01T23:40:02.875797
