experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_0,DOG,20,10,2,0,0,14.380000000000003,14.380000000000003,957.2199999999999,2026-01-02T00:50:08.269201
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_1,CHICKEN,10,6,0,0,0,42.38,42.38,957.2199999999999,2026-01-02T00:50:08.269249
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_2,CAT,20,14,3,0,0,-0.6199999999999974,-0.6199999999999974,957.2199999999999,2026-01-02T00:50:08.269288
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_3,FISH,10,4,0,0,0,48.38,48.38,957.2199999999999,2026-01-02T00:50:08.269299
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_4,BIRD,8,4,19,0,0,-6.619999999999997,-6.619999999999997,957.2199999999999,2026-01-02T00:50:08.269306
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_5,RABBIT,15,6,0,0,0,37.38,37.38,957.2199999999999,2026-01-02T00:50:08.269314
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_6,TURTLE,15,4,3,0,0,34.38,34.38,957.2199999999999,2026-01-02T00:50:08.269321
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_7,HAMSTER,10,10,0,0,0,30.380000000000003,30.380000000000003,957.2199999999999,2026-01-02T00:50:08.269327
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_8,FROG,18,6,2,0,0,28.380000000000003,28.380000000000003,957.2199999999999,2026-01-02T00:50:08.269335
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_9,MOUSE,10,11,0,0,0,27.380000000000003,27.380000000000003,957.2199999999999,2026-01-02T00:50:08.269342
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_10,SNAKE,5,7,43,0,0,-84.62,-84.62,957.2199999999999,2026-01-02T00:50:08.269349
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_11,BEAR,10,12,1,0,0,21.380000000000003,21.380000000000003,957.2199999999999,2026-01-02T00:50:08.269355
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_12,LION,10,4,0,0,0,48.38,48.38,957.2199999999999,2026-01-02T00:50:08.269362
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_13,TIGER,10,5,0,0,0,45.38,45.38,957.2199999999999,2026-01-02T00:50:08.269369
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_14,ELEPHANT,20,12,2,0,0,8.380000000000003,8.380000000000003,957.2199999999999,2026-01-02T00:50:08.269374
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_15,MONKEY,15,10,1,0,0,22.380000000000003,22.380000000000003,957.2199999999999,2026-01-02T00:50:08.269381
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_16,PANDA,8,5,17,0,0,-3.6199999999999974,-3.6199999999999974,957.2199999999999,2026-01-02T00:50:08.269387
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_17,KOALA,10,4,1,0,0,45.38,45.38,957.2199999999999,2026-01-02T00:50:08.269394
exp_005_treatment,ba8db9b0,exp_005_treatment_game1,1,agent_18,WOLF,5,5,45,0,0,-84.62,-84.62,957.2199999999999,2026-01-02T00:50:08.269399
