metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,n_treatments,model_score,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,0.0859878094602424,0.0806867612133502,0.049704981526224046,0.14182733172539377,2,0.3106537770764805,0.3106537770764805
distribution_distance,proposer_net_surplus,wasserstein_1d,0.2518018820450886,0.2402677133655395,0.15734601449275362,0.38245068438003216,2,1.252375201288245,1.252375201288245
distribution_distance,trade_ratio,wasserstein_1d,0.06148299304945592,0.05878857915769149,0.03838045525998424,0.09300923547791,2,0.42709984957116587,0.42709984957116587
distribution_distance,acceptance_rate,wasserstein_1d,0.04543075684380032,0.042471819645732656,0.010160024154589338,0.09131441223832525,2,0.08484299516908209,0.08484299516908209
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.2597306520166359,0.24899178474943967,0.15833389146843252,0.38126983487549215,2,0.9249363381716322,0.9249363381716322
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.3512995893207872,0.3336060769589012,0.20145463842630412,0.5467019458970359,2,1.6130653490028488,1.6130653490028488
distribution_distance,accepted_trade_ratio,wasserstein_1d,0.08080569717377292,0.07817940184415634,0.04517115384191262,0.12039413787173886,2,0.3057888963666275,0.3057888963666275
distribution_distance,declined_trade_ratio,wasserstein_1d,0.07216236571260821,0.06871558004358945,0.03894735511049974,0.11596158299496265,2,0.5603586999420334,0.5603586999420334
distribution_distance,final_total_surplus,wasserstein_1d,1.8215842391304347,1.726313405797102,1.1617798913043487,2.8948686594202866,2,4.842844202898551,4.842844202898551
distribution_distance,mean_player_final_surplus,wasserstein_1d,0.6071947463768115,0.5754378019323674,0.38725996376811617,0.9649562198067622,2,1.6142814009661834,1.6142814009661834
