experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,punishment,1,1,False,2,1,2026-01-02T02:10:22.650838
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_0,DOG,reward,1,1,False,2,0.83,2026-01-02T02:10:22.651003
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,punishment,1,1,False,2,1,2026-01-02T02:10:22.651083
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_2,CAT,reward,1,1,False,2,0.83,2026-01-02T02:10:22.651138
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_3,FISH,punishment,1,1,False,2,1,2026-01-02T02:10:22.651182
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_3,FISH,reward,1,1,False,2,0.83,2026-01-02T02:10:22.651223
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_4,BIRD,punishment,1,1,False,2,1,2026-01-02T02:10:22.651264
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_4,BIRD,reward,1,1,False,2,0.83,2026-01-02T02:10:22.651303
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,punishment,1,1,False,2,1,2026-01-02T02:10:22.651344
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_5,RABBIT,reward,1,1,False,2,0.83,2026-01-02T02:10:22.651384
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_6,TURTLE,punishment,1,1,False,2,1,2026-01-02T02:10:22.651425
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_6,TURTLE,reward,1,1,False,2,0.83,2026-01-02T02:10:22.651464
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_7,HAMSTER,punishment,1,1,False,2,1,2026-01-02T02:10:22.651504
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_7,HAMSTER,reward,1,1,False,2,0.83,2026-01-02T02:10:22.651543
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_8,FROG,punishment,1,1,False,2,1,2026-01-02T02:10:22.651583
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_1,CHICKEN,agent_8,FROG,reward,1,1,False,2,0.83,2026-01-02T02:10:22.651622
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_0,DOG,punishment,4,2,True,4,2,2026-01-02T02:10:31.276053
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_0,DOG,reward,4,2,True,4,1.66,2026-01-02T02:10:31.276415
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_1,CHICKEN,punishment,4,2,True,4,2,2026-01-02T02:10:31.276475
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_1,CHICKEN,reward,4,2,True,4,1.66,2026-01-02T02:10:31.276499
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_2,CAT,punishment,4,2,True,4,2,2026-01-02T02:10:31.276521
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_2,CAT,reward,4,2,True,4,1.66,2026-01-02T02:10:31.276541
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_4,BIRD,punishment,4,2,True,4,2,2026-01-02T02:10:31.276562
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_4,BIRD,reward,4,2,True,4,1.66,2026-01-02T02:10:31.276579
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_5,RABBIT,punishment,4,2,True,4,2,2026-01-02T02:10:31.276598
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_5,RABBIT,reward,4,2,True,4,1.66,2026-01-02T02:10:31.276615
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_6,TURTLE,punishment,4,2,True,4,2,2026-01-02T02:10:31.276634
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_6,TURTLE,reward,4,2,True,4,1.66,2026-01-02T02:10:31.276652
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_7,HAMSTER,punishment,4,2,True,4,2,2026-01-02T02:10:31.276670
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_7,HAMSTER,reward,4,2,True,4,1.66,2026-01-02T02:10:31.276688
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_8,FROG,punishment,4,2,True,4,2,2026-01-02T02:10:31.276725
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_3,FISH,agent_8,FROG,reward,4,2,True,4,1.66,2026-01-02T02:10:31.276742
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_7,HAMSTER,agent_0,DOG,punishment,1,1,False,2,1,2026-01-02T02:10:45.499344
exp_027_treatment,5e371aba,exp_027_treatment_game1,1,agent_7,HAMSTER,agent_0,DOG,reward,1,1,False,2,0.83,2026-01-02T02:10:45.499655
