experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_0,DOG,20,10,0,0,0,54.0,54.0,1428.0000000000002,2026-01-02T02:15:16.151413
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_1,CHICKEN,20,10,0,0,0,54.0,54.0,1428.0000000000002,2026-01-02T02:15:16.151478
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_2,CAT,20,24,0,0,0,12.0,12.0,1428.0000000000002,2026-01-02T02:15:16.151491
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_3,FISH,20,2,0,0,0,78.0,78.0,1428.0000000000002,2026-01-02T02:15:16.151502
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_4,BIRD,20,12,0,0,0,48.0,48.0,1428.0000000000002,2026-01-02T02:15:16.151511
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_5,RABBIT,20,4,0,0,0,72.0,72.0,1428.0000000000002,2026-01-02T02:15:16.151522
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_6,TURTLE,20,4,0,0,0,72.0,72.0,1428.0000000000002,2026-01-02T02:15:16.151531
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_7,HAMSTER,20,10,0,0,0,54.0,54.0,1428.0000000000002,2026-01-02T02:15:16.151541
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_8,FROG,20,14,0,0,0,42.0,42.0,1428.0000000000002,2026-01-02T02:15:16.151551
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_9,MOUSE,20,12,0,0,0,48.0,48.0,1428.0000000000002,2026-01-02T02:15:16.151562
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_10,SNAKE,0,10,103,0,0,-132.0,-132.0,1428.0000000000002,2026-01-02T02:15:16.151571
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_11,BEAR,20,10,0,0,0,54.0,54.0,1428.0000000000002,2026-01-02T02:15:16.151581
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_12,LION,20,14,0,0,0,42.0,42.0,1428.0000000000002,2026-01-02T02:15:16.151589
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_13,TIGER,0,5,108,0,0,-127.0,-127.0,1428.0000000000002,2026-01-02T02:15:16.151598
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_14,ELEPHANT,20,14,0,0,0,42.0,42.0,1428.0000000000002,2026-01-02T02:15:16.151608
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_15,MONKEY,20,28,0,0,0,0.0,0.0,1428.0000000000002,2026-01-02T02:15:16.151617
exp_030_treatment,592401cf,exp_030_treatment_game1,1,agent_16,PANDA,20,28,0,0,0,0.0,0.0,1428.0000000000002,2026-01-02T02:15:16.151627
