bootstrap_iter,metric_family,metric,distance_kind,n_treatments,mean_value,median_value,score
0,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.1488360595616677,0.11200506697485213,0.1488360595616677
0,distribution_distance,final_total_surplus,wasserstein_1d,6,1.6187373737373745,1.618333333333334,1.6187373737373745
0,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5395791245791247,0.5394444444444446,0.5395791245791247
0,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.22059209823098705,0.2156806156806157,0.22059209823098705
0,distribution_distance,trade_ratio,wasserstein_1d,6,0.07030543693290438,0.051269177768546406,0.07030543693290438
0,distribution_distance,acceptance_rate,wasserstein_1d,6,0.043956763401207834,0.03766835016835013,0.043956763401207834
0,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.21501078816798017,0.20700308349146118,0.21501078816798017
0,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.11034611010232903,0.09395372194854956,0.11034611010232903
0,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.3111665968609294,0.3016686139939516,0.3111665968609294
0,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.06569117580750945,0.06379910615263337,0.06569117580750945
1,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.0691046243469074,0.06490409064532765,0.0691046243469074
1,distribution_distance,final_total_surplus,wasserstein_1d,6,1.7865806878306885,1.8840277777777779,1.7865806878306885
1,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.5955268959435627,0.6280092592592592,0.5955268959435627
1,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.2219137472609695,0.21743386243386242,0.2219137472609695
1,distribution_distance,trade_ratio,wasserstein_1d,6,0.08586761074613163,0.08538775653358988,0.08586761074613163
1,distribution_distance,acceptance_rate,wasserstein_1d,6,0.06395001603334936,0.06860269360269361,0.06395001603334936
1,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.22996346628848663,0.24368397718887047,0.22996346628848663
1,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.1079835031025375,0.1000463058775079,0.1079835031025375
1,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.3277190061795812,0.3556006143200313,0.3277190061795812
1,distribution_distance,declined_trade_ratio,wasserstein_1d,6,0.07784355385821261,0.07863621189118979,0.07784355385821261
2,distribution_distance,final_surplus_ratio,wasserstein_1d,6,0.08621183643458406,0.07938956214846989,0.08621183643458406
2,distribution_distance,final_total_surplus,wasserstein_1d,6,1.6733916546416545,1.632361111111111,1.6733916546416545
2,distribution_distance,mean_player_final_surplus,wasserstein_1d,6,0.557797218213885,0.5441203703703703,0.557797218213885
2,distribution_distance,proposer_net_surplus,wasserstein_1d,6,0.14574381379936935,0.13483245149911818,0.14574381379936935
2,distribution_distance,trade_ratio,wasserstein_1d,6,0.06733914115916181,0.0611448509870227,0.06733914115916181
2,distribution_distance,acceptance_rate,wasserstein_1d,6,0.0572133370744482,0.06358024691358027,0.0572133370744482
2,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,6,0.18131203699765042,0.19555455768623586,0.18131203699765042
2,distribution_distance,accepted_trade_ratio,wasserstein_1d,6,0.10375395105638839,0.08643795998318449,0.10375395105638839
2,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,6,0.2255098164085929,0.22395904031994984,0.2255098164085929
