metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,n_treatments,model_score,median_value
distribution_distance,final_surplus_ratio,wasserstein_1d,0.09034327477319033,0.08740836405892644,0.06442499317928556,0.12342244234899802,6,0.30152445861818805,0.3124022417796101
distribution_distance,proposer_net_surplus,wasserstein_1d,0.22358033543102987,0.2236238709849821,0.16456074635241308,0.2898154043744321,6,1.0801613355780022,1.0976388888888888
distribution_distance,trade_ratio,wasserstein_1d,0.07184526825352018,0.07058155516674752,0.056682954931071165,0.08826386287217197,6,0.375861427389886,0.3726339953770509
distribution_distance,acceptance_rate,wasserstein_1d,0.0458562075784298,0.04589162123884348,0.023566501656779457,0.0698744388327721,6,0.10089519533963977,0.08943602693602692
distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,0.23569866497261902,0.23215758325839547,0.17539366855295238,0.30438941716974804,6,0.7827890537596653,0.8384059989225467
distribution_distance,declined_proposer_net_surplus,wasserstein_1d,0.3015035331100531,0.3012121721073875,0.22462207491220643,0.3942418194177795,6,1.39062548021435,1.424884492849729
distribution_distance,accepted_trade_ratio,wasserstein_1d,0.10490263284732178,0.10281576063691464,0.08087359657214158,0.1367969218934463,6,0.2678992347372552,0.2979355111666433
distribution_distance,declined_trade_ratio,wasserstein_1d,0.06937153769566781,0.06854531249464703,0.05053165360153078,0.08957771712491434,6,0.46832552343360256,0.4731203920877834
distribution_distance,final_total_surplus,wasserstein_1d,1.5133159947691197,1.5062088143338141,1.0925915404040403,1.9899772727272709,6,4.544226791726792,5.183295454545453
distribution_distance,mean_player_final_surplus,wasserstein_1d,0.5044386649230399,0.5020696047779382,0.36419718013468017,0.6633257575757571,6,1.5147422639089303,1.727765151515151
