experiment_id,config_hash,game_id,round,agent_id,avatar_name,contribution,punishments_sent,punishments_received,rewards_sent,rewards_received,round_payoff,cumulative_wallet,public_fund,timestamp
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,20,27,11,27,11,-7.8799999999999955,-7.8799999999999955,1120.0,2026-01-02T00:56:18.217905
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_1,CHICKEN,20,0,14,0,14,96.88,96.88,1120.0,2026-01-02T00:56:18.217958
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,20,9,13,9,13,61.96,61.96,1120.0,2026-01-02T00:56:18.217975
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_3,FISH,20,27,11,27,11,-7.8799999999999955,-7.8799999999999955,1120.0,2026-01-02T00:56:18.217991
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_4,BIRD,20,0,14,0,14,96.88,96.88,1120.0,2026-01-02T00:56:18.218006
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_5,RABBIT,20,27,11,27,11,-7.8799999999999955,-7.8799999999999955,1120.0,2026-01-02T00:56:18.218020
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_6,TURTLE,20,9,13,9,13,61.96,61.96,1120.0,2026-01-02T00:56:18.218036
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_7,HAMSTER,20,18,12,18,12,27.040000000000006,27.040000000000006,1120.0,2026-01-02T00:56:18.218050
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_8,FROG,20,9,13,9,13,61.96,61.96,1120.0,2026-01-02T00:56:18.218065
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_9,MOUSE,20,0,14,0,14,96.88,96.88,1120.0,2026-01-02T00:56:18.218079
