experiment_id,config_hash,game_id,round,actor_id,actor_name,target_id,target_name,type,units_decided,units_actual,was_scaled,cost,impact,timestamp
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,punishment,12,3,True,9,6,2026-01-02T00:55:46.145063
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_1,CHICKEN,reward,12,3,True,3,2.7600000000000002,2026-01-02T00:55:46.145229
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_2,CAT,punishment,12,3,True,9,6,2026-01-02T00:55:46.145278
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_2,CAT,reward,12,3,True,3,2.7600000000000002,2026-01-02T00:55:46.145299
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_3,FISH,punishment,12,3,True,9,6,2026-01-02T00:55:46.145321
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_3,FISH,reward,12,3,True,3,2.7600000000000002,2026-01-02T00:55:46.145339
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_4,BIRD,punishment,12,3,True,9,6,2026-01-02T00:55:46.145359
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_4,BIRD,reward,12,3,True,3,2.7600000000000002,2026-01-02T00:55:46.145378
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_5,RABBIT,punishment,12,3,True,9,6,2026-01-02T00:55:46.145397
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_5,RABBIT,reward,12,3,True,3,2.7600000000000002,2026-01-02T00:55:46.145414
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_6,TURTLE,punishment,12,3,True,9,6,2026-01-02T00:55:46.145433
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_6,TURTLE,reward,12,3,True,3,2.7600000000000002,2026-01-02T00:55:46.145450
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_7,HAMSTER,punishment,12,3,True,9,6,2026-01-02T00:55:46.145470
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_7,HAMSTER,reward,12,3,True,3,2.7600000000000002,2026-01-02T00:55:46.145486
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_8,FROG,punishment,12,3,True,9,6,2026-01-02T00:55:46.145507
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_8,FROG,reward,12,3,True,3,2.7600000000000002,2026-01-02T00:55:46.145523
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_9,MOUSE,punishment,12,3,True,9,6,2026-01-02T00:55:46.145542
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_0,DOG,agent_9,MOUSE,reward,12,3,True,3,2.7600000000000002,2026-01-02T00:55:46.145560
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_0,DOG,punishment,1,1,False,3,2,2026-01-02T00:55:53.928872
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_0,DOG,reward,1,1,False,1,0.92,2026-01-02T00:55:53.929190
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_1,CHICKEN,punishment,1,1,False,3,2,2026-01-02T00:55:53.929257
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_1,CHICKEN,reward,1,1,False,1,0.92,2026-01-02T00:55:53.929290
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_3,FISH,punishment,1,1,False,3,2,2026-01-02T00:55:53.929317
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_3,FISH,reward,1,1,False,1,0.92,2026-01-02T00:55:53.929340
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_4,BIRD,punishment,1,1,False,3,2,2026-01-02T00:55:53.929361
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_4,BIRD,reward,1,1,False,1,0.92,2026-01-02T00:55:53.929382
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_5,RABBIT,punishment,1,1,False,3,2,2026-01-02T00:55:53.929403
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_5,RABBIT,reward,1,1,False,1,0.92,2026-01-02T00:55:53.929423
exp_010_treatment,3ec7acf6,exp_010_treatment_game1,1,agent_2,CAT,agent_6,TURTLE,punishment,1,1,False,3,2,2026-01-02T00:55:53.929445
