treatment_name,metric,generated_game_count,human_game_count,generated_sd,human_sd,sd_ratio,abs_log_sd_ratio,generated_iqr,human_iqr,iqr_ratio,abs_log_iqr_ratio
VALIDATION_0_C,final_round_normalized_efficiency,10,10,0.30361024191236174,0.2731795634738752,1.1113944178382755,0.10561545921140461,0.2980769230769231,0.4606711216973225,0.6470492918650332,0.4353328021203837
VALIDATION_0_T,final_round_normalized_efficiency,12,12,0.13863976465711944,0.28614540806108135,0.48450808837556125,0.7246211535170597,0.10480769230769227,0.2673735168276652,0.39198980344506507,0.9365194511497146
VALIDATION_10_C,final_round_normalized_efficiency,10,10,0.2020737222504301,0.5043570131399739,0.4006561165718314,0.9146517842532722,0.15917602996254687,0.791198501872659,0.20118343195266283,1.6035381903069115
VALIDATION_10_T,final_round_normalized_efficiency,10,10,0.13882961043333808,1.0313056339783555,0.13461539029685138,2.0053335273209334,0.10299625468164797,0.294943820224719,0.34920634920634946,1.052092273033216
VALIDATION_11_C,final_round_normalized_efficiency,10,10,0.321963554077816,0.23838838681861219,1.3505840547626824,0.3005371320491395,0.35682624113475175,0.36300832664999794,0.982969852035359,0.017176828648764568
VALIDATION_11_T,final_round_normalized_efficiency,11,11,0.4878317035203054,0.47564151189004067,1.0256289481164607,0.025306032328506256,1.0106382978723403,0.4131591790841922,2.446123308000851,0.8945044480960713
VALIDATION_12_C,final_round_normalized_efficiency,12,12,0.4210093442630089,0.20817768394941574,2.0223557889389734,0.7042630640406763,0.7138480392156863,0.17717086834733897,4.029150197628458,1.393555484647758
VALIDATION_12_T,final_round_normalized_efficiency,12,12,0.4298287849665412,0.32123983268754447,1.3380307833263514,0.2911989684117477,0.24816176470588236,0.3865108543417367,0.6420563922545578,0.4430791407470045
VALIDATION_13_C,final_round_normalized_efficiency,10,10,0.19995381228553005,0.19457814395275885,1.0276272978227008,0.0272525505394311,0.2509877873563219,0.21219405594405594,1.182821951537105,0.16790306778330777
VALIDATION_13_T,final_round_normalized_efficiency,11,11,0.16359848223617546,0.2735662484795471,0.5980214414074796,0.5141286704778334,0.12931034482758624,0.28871880412533446,0.447876421556013,0.8032379293603528
VALIDATION_14_C,final_round_normalized_efficiency,12,12,0.19745163447094313,0.3235742334137886,0.6102205122694082,0.49393489161492454,0.18750000000000006,0.45166666666666655,0.4151291512915131,0.8791655992352256
VALIDATION_14_T,final_round_normalized_efficiency,10,10,0.21115022709620232,1.0724088604114053,0.19689340035403974,1.6250928116537935,0.09375000000000006,0.203125,0.4615384615384618,0.7731898882334812
VALIDATION_15_C,final_round_normalized_efficiency,11,11,0.2986217924694206,0.24943391664684408,1.1971980253680503,0.1799838476198798,0.5769230769230768,0.39239926739926745,1.4702450408401395,0.38542908134774356
VALIDATION_15_T,final_round_normalized_efficiency,9,9,0.3359817672133021,0.6815117251382604,0.4929948448724641,0.7072565616422639,0.46153846153846145,0.2234848484848485,2.065189048239895,0.7252217710071146
VALIDATION_16_C,final_round_normalized_efficiency,10,10,0.1277777777777778,0.33781024752987077,0.3782531131370699,0.9721916959785526,0.0,0.3974960876369328,0.0,
VALIDATION_16_T,final_round_normalized_efficiency,8,8,0.3266901682778083,0.9836276043157709,0.33212789763567063,1.1022351504067724,0.3805555555555556,0.6251956181533647,0.6086983729662078,0.4964324164508253
VALIDATION_17_C,final_round_normalized_efficiency,11,11,0.3701026709137486,0.13585255991392448,2.724296628258193,1.0022102767266168,0.4746284975895829,0.1642625328190076,2.889450743539621,1.0610664299232249
VALIDATION_17_T,final_round_normalized_efficiency,8,8,0.3422515190270079,0.2031456740393295,1.6847590806228399,0.5216225747230249,0.4884821827940957,0.1366218846129701,3.575431448467386,1.274085853750118
VALIDATION_18_C,final_round_normalized_efficiency,12,12,0.4996689005996297,0.4197840765343599,1.1902997958492862,0.174205204679699,1.0135135135135134,0.5658783783783783,1.791044776119403,0.58279912339108
VALIDATION_18_T,final_round_normalized_efficiency,10,10,0.35651097184521396,0.5506993448647906,0.647378601717323,0.4348239906817134,0.0,0.9142736486486485,0.0,
VALIDATION_19_C,final_round_normalized_efficiency,10,10,0.10843344733060921,0.5726657662189237,0.18934857595303908,1.6641656453753728,0.0859375,0.4084821428571428,0.21038251366120223,1.5588279115476822
VALIDATION_19_T,final_round_normalized_efficiency,10,10,0.08643322928712083,4.998625867457863,0.01729139799196012,4.057546127034452,0.1015625,0.78125,0.13,2.0402208285265546
VALIDATION_1_C,final_round_normalized_efficiency,8,8,0.031888665086097986,0.32795732377770404,0.09723419107942458,2.33063286929243,0.041254125412541254,0.5486798679867986,0.07518796992481204,2.587764035227708
